object,obj.idx,table,tab.idx,time
high,114,hor,60,1487250087.240215
high,9,hor,60,1487250088.793335
mid,12,hor,60,1487250090.315799
low,118,hor,60,1487250091.842910
low,109,hor,60,1487250093.267183
mid,6,hor,60,1487250094.754413
mid,88,hor,60,1487250096.243786
high,85,hor,60,1487250097.768190
low,30,hor,60,1487250099.257306
low,71,hor,60,1487250100.815955
mid,7,hor,60,1487250102.369240
high,87,hor,60,1487250103.857920
high,25,hor,60,1487250105.379215
high,26,hor,60,1487250106.836960
high,77,hor,60,1487250108.391039
mid,43,hor,60,1487250109.945515
mid,64,hor,60,1487250111.500324
high,119,hor,60,1487250113.122171
low,61,hor,60,1487250114.611972
mid,23,hor,60,1487250116.101809
low,62,hor,60,1487250117.522581
low,26,hor,60,1487250118.978546
mid,68,hor,60,1487250120.467331
low,42,hor,60,1487250122.023701
mid,27,hor,60,1487250123.548729
high,91,hor,60,1487250125.070713
mid,0,hor,60,1487250126.495351
low,41,hor,60,1487250127.887677
low,34,hor,60,1487250129.476105
low,46,hor,60,1487250130.933062
mid,119,hor,60,1487250132.520960
mid,59,hor,60,1487250133.976640
high,2,hor,60,1487250135.532110
low,4,hor,60,1487250137.120926
high,73,hor,60,1487250138.709845
high,4,hor,60,1487250140.168756
mid,87,hor,60,1487250141.623434
high,51,hor,60,1487250143.210185
high,68,hor,60,1487250144.704969
low,81,hor,60,1487250146.290626
mid,108,hor,60,1487250147.845796
low,73,hor,60,1487250149.367010
mid,3,hor,60,1487250150.787903
low,113,hor,60,1487250152.244662
high,41,hor,60,1487250153.701604
low,94,hor,60,1487250155.189536
high,100,hor,60,1487250156.645541
mid,109,hor,60,1487250158.169670
mid,28,hor,60,1487250159.626623
high,71,hor,60,1487250161.214646
high,105,hor,60,1487250162.705429
high,43,hor,60,1487250164.291453
mid,79,hor,60,1487250165.715854
low,54,hor,60,1487250167.240330
low,29,hor,60,1487250168.693338
low,78,hor,60,1487250170.182074
high,44,hor,60,1487250171.737854
mid,49,hor,60,1487250173.259755
mid,98,hor,60,1487250174.815356
low,85,hor,60,1487250176.372573
mid,104,hor,60,1487250177.827681
high,5,hor,60,1487250179.417364
mid,110,hor,60,1487250181.007142
mid,22,hor,60,1487250182.429665
low,105,hor,60,1487250183.953011
high,97,hor,60,1487250185.375840
low,91,hor,60,1487250186.936109
high,84,hor,60,1487250188.458949
low,17,hor,60,1487250190.012307
mid,44,hor,60,1487250191.533743
high,62,hor,60,1487250192.960215
low,38,hor,60,1487250194.353026
mid,36,hor,60,1487250195.774585
high,69,hor,60,1487250197.197513
high,98,hor,60,1487250198.685188
mid,17,hor,60,1487250200.108436
high,110,hor,60,1487250201.594110
low,66,hor,60,1487250203.019905
mid,103,hor,60,1487250204.545592
mid,25,hor,60,1487250205.934832
low,52,hor,60,1487250207.488328
high,29,hor,60,1487250208.880036
low,24,hor,60,1487250210.436428
low,67,hor,60,1487250211.924735
mid,63,hor,60,1487250213.379235
high,33,hor,60,1487250214.966448
high,14,hor,60,1487250216.419588
high,82,hor,60,1487250218.009497
low,99,hor,60,1487250219.499067
mid,52,hor,60,1487250221.022403
high,1,hor,60,1487250222.544262
mid,114,hor,60,1487250224.034005
low,104,hor,60,1487250225.519490
low,51,hor,60,1487250226.943029
mid,50,hor,60,1487250228.461376
low,45,hor,60,1487250229.988481
high,65,hor,60,1487250231.611281
low,69,hor,60,1487250233.002481
mid,100,hor,60,1487250234.489950
high,20,hor,60,1487250236.012190
mid,65,hor,60,1487250237.465820
mid,94,hor,60,1487250238.987455
low,48,hor,60,1487250240.581109
high,93,hor,60,1487250242.100607
low,117,hor,60,1487250243.622995
low,82,hor,60,1487250245.181354
high,115,hor,60,1487250246.639404
mid,72,hor,60,1487250248.093084
low,87,hor,60,1487250249.582374
mid,19,hor,60,1487250251.106562
high,67,hor,60,1487250252.694781
low,49,hor,60,1487250254.285754
mid,111,hor,60,1487250255.846834
mid,24,hor,60,1487250257.405985
low,79,hor,60,1487250258.861677
high,38,hor,60,1487250260.319638
low,32,hor,60,1487250261.810138
mid,13,hor,60,1487250263.237240
high,50,hor,60,1487250264.790960
high,6,hor,60,1487250266.349506
mid,75,hor,60,1487250300.043650
high,94,hor,60,1487250301.499853
mid,76,hor,60,1487250302.957572
high,37,hor,60,1487250304.379214
mid,56,hor,60,1487250305.868420
low,10,hor,60,1487250307.289852
low,5,hor,60,1487250308.847003
high,101,hor,60,1487250310.405280
low,18,hor,60,1487250311.892547
mid,38,hor,60,1487250313.421315
low,37,hor,60,1487250314.976126
high,96,hor,60,1487250316.463387
high,63,hor,60,1487250317.956145
mid,97,hor,60,1487250319.380411
high,66,hor,60,1487250320.940927
high,78,hor,60,1487250322.532172
low,16,hor,60,1487250324.090161
mid,60,hor,60,1487250325.580848
mid,14,hor,60,1487250327.100788
low,31,hor,60,1487250328.585528
high,72,hor,60,1487250330.109602
low,63,hor,60,1487250331.665301
low,21,hor,60,1487250333.086924
mid,89,hor,60,1487250334.542654
low,103,hor,60,1487250336.068085
high,95,hor,60,1487250337.654288
low,2,hor,60,1487250339.241494
mid,32,hor,60,1487250340.730364
high,111,hor,60,1487250342.154424
mid,35,hor,60,1487250343.711428
high,56,hor,60,1487250345.265579
low,95,hor,60,1487250346.754716
high,47,hor,60,1487250348.280698
mid,21,hor,60,1487250349.872089
low,74,hor,60,1487250351.427388
mid,106,hor,60,1487250353.013209
mid,73,hor,60,1487250354.506664
mid,78,hor,60,1487250356.093982
mid,41,hor,60,1487250357.646989
low,112,hor,60,1487250359.101484
mid,57,hor,60,1487250360.523043
high,81,hor,60,1487250362.012227
high,40,hor,60,1487250363.597624
low,12,hor,60,1487250365.152298
low,6,hor,60,1487250366.705833
high,8,hor,60,1487250368.194014
low,88,hor,60,1487250369.615185
high,61,hor,60,1487250371.076681
mid,71,hor,60,1487250372.667665
high,117,hor,60,1487250374.188961
mid,48,hor,60,1487250375.681228
mid,115,hor,60,1487250377.268225
high,12,hor,60,1487250378.824015
low,44,hor,60,1487250380.282130
high,86,hor,60,1487250381.804237
low,13,hor,60,1487250383.289264
mid,102,hor,60,1487250384.877386
low,108,hor,60,1487250386.267063
high,22,hor,60,1487250387.688774
low,27,hor,60,1487250389.242865
low,90,hor,60,1487250390.633286
high,99,hor,60,1487250392.091446
low,28,hor,60,1487250393.615062
mid,70,hor,60,1487250395.102271
mid,96,hor,60,1487250396.557556
low,19,hor,60,1487250398.081023
mid,92,hor,60,1487250399.472424
high,59,hor,60,1487250400.898069
high,3,hor,60,1487250402.351388
high,21,hor,60,1487250403.843060
low,40,hor,60,1487250405.332244
mid,86,hor,60,1487250406.755317
high,0,hor,60,1487250408.309039
low,119,hor,60,1487250409.798263
high,7,hor,60,1487250411.256395
low,116,hor,60,1487250412.813173
high,118,hor,60,1487250414.237799
low,111,hor,60,1487250415.690333
mid,11,hor,60,1487250417.278966
mid,34,hor,60,1487250418.805392
high,60,hor,60,1487250420.363627
mid,81,hor,60,1487250421.820363
low,89,hor,60,1487250423.312221
mid,58,hor,60,1487250424.703241
mid,95,hor,60,1487250426.225923
