stimulus,angle,response,time
77,8.50,right,1476347066.897840
1,-29.50,left,1476347073.795884
41,-9.50,left,1476347075.443997
39,-10.50,left,1476347076.846746
100,20.00,right,1476347078.330068
8,-26.00,left,1476347079.908661
42,-9.00,left,1476347081.487881
78,9.00,right,1476347082.944762
86,13.00,right,1476347084.428781
26,-17.00,left,1476347085.953685
85,12.50,right,1476347087.668063
90,15.00,right,1476347089.123158
81,10.50,right,1476347090.715877
115,27.50,right,1476347092.077049
37,-11.50,left,1476347093.643334
69,4.50,right,1476347095.345454
15,-22.50,left,1476347096.571350
70,5.00,right,1476347098.068591
38,-11.00,left,1476347099.565334
80,10.00,right,1476347100.981214
60,0.00,right,1476347102.466080
119,29.50,right,1476347104.045078
107,23.50,right,1476347105.678211
5,-27.50,left,1476347106.971663
73,6.50,right,1476347108.510531
89,14.50,right,1476347110.061955
40,-10.00,left,1476347111.518479
95,17.50,right,1476347112.919393
79,9.50,right,1476347114.333683
108,24.00,right,1476347115.898965
68,4.00,right,1476347117.299972
0,-30.00,left,1476347118.715105
106,23.00,right,1476347120.307422
20,-20.00,left,1476347121.764248
62,1.00,right,1476347123.316166
23,-18.50,left,1476347124.840458
112,26.00,right,1476347126.351625
67,3.50,right,1476347128.121774
53,-3.50,left,1476347129.374054
22,-19.00,left,1476347130.858910
14,-23.00,left,1476347132.492637
64,2.00,right,1476347134.045110
104,22.00,right,1476347135.639941
118,29.00,right,1476347136.987461
47,-6.50,left,1476347138.648332
27,-16.50,left,1476347140.213330
94,17.00,right,1476347141.724301
48,-6.00,left,1476347143.221668
35,-12.50,left,1476347144.773349
96,18.00,right,1476347146.448128
46,-7.00,left,1476347147.769590
36,-12.00,left,1476347149.143683
44,-8.00,left,1476347150.695184
49,-5.50,left,1476347152.151780
93,16.50,right,1476347153.716869
12,-24.00,left,1476347155.240657
34,-13.00,left,1476347156.846374
3,-28.50,left,1476347158.397922
61,0.50,right,1476347160.262148
13,-23.50,left,1476347161.514438
21,-19.50,left,1476347163.024147
87,13.50,right,1476347164.507520
103,21.50,right,1476347166.073310
52,-4.00,left,1476347167.488832
84,12.00,right,1476347169.081878
74,7.00,right,1476347170.523847
28,-16.00,left,1476347171.939598
24,-18.00,left,1476347173.572664
7,-26.50,left,1476347175.151527
75,7.50,right,1476347176.743479
45,-7.50,left,1476347178.186814
98,19.00,right,1476347179.602459
116,28.00,right,1476347181.113839
29,-15.50,left,1476347182.813339
11,-24.50,left,1476347184.079361
99,19.50,right,1476347185.603186
4,-28.00,left,1476347187.155081
65,2.50,right,1476347189.046844
16,-22.00,left,1476347190.243999
109,24.50,right,1476347191.755039
110,25.00,right,1476347193.252904
58,-1.00,right,1476347194.980363
105,22.50,right,1476347196.653700
10,-25.00,left,1476347198.137014
102,21.00,right,1476347199.471180
18,-21.00,left,1476347201.118166
91,15.50,right,1476347202.520040
97,18.50,right,1476347204.003091
101,20.50,right,1476347205.499833
117,28.50,right,1476347206.915721
71,5.50,right,1476347208.590069
83,11.50,right,1476347209.774186
17,-21.50,left,1476347211.176355
72,6.00,right,1476347212.700364
9,-25.50,left,1476347214.225641
55,-2.50,left,1476347215.668765
56,-2.00,left,1476347217.233502
31,-14.50,left,1476347218.621542
33,-13.50,left,1476347220.214034
30,-15.00,left,1476347221.724537
57,-1.50,right,1476347223.127267
82,11.00,right,1476347224.651808
66,3.00,right,1476347226.326225
113,26.50,right,1476347227.660003
6,-27.00,left,1476347229.061919
88,14.00,right,1476347230.546272
32,-14.00,left,1476347231.840790
76,8.00,right,1476347233.324038
54,-3.00,left,1476347234.836919
111,25.50,right,1476347236.197528
114,27.00,right,1476347237.748778
51,-4.50,left,1476347239.259929
43,-8.50,left,1476347240.731994
92,16.00,right,1476347242.255767
2,-29.00,left,1476347243.916450
19,-20.50,left,1476347245.386560
63,1.50,left,1476347247.196300
59,-0.50,right,1476347248.993002
50,-5.00,left,1476347250.286082
25,-17.50,left,1476347251.524683
