stimulus,angle,response,time
33,-13.50,right,1473412348.356442
66,3.00,right,1473412416.954072
55,-2.50,left,1473412418.489125
80,10.00,right,1473412419.872632
64,2.00,left,1473412421.352851
113,26.50,right,1473412422.792880
107,23.50,right,1473412424.203518
69,4.50,left,1473412425.971000
88,14.00,right,1473412427.409041
92,16.00,right,1473412428.820286
39,-10.50,left,1473412430.355869
52,-4.00,left,1473412431.875456
84,12.00,right,1473412433.302157
31,-14.50,left,1473412434.698870
56,-2.00,right,1473412436.217523
77,8.50,right,1473412437.670104
54,-3.00,left,1473412439.000064
29,-15.50,left,1473412440.549751
74,7.00,right,1473412442.083415
14,-23.00,left,1473412443.440844
116,28.00,right,1473412445.070572
9,-25.50,right,1473412446.578249
70,5.00,right,1473412448.332455
87,13.50,right,1473412449.908892
103,21.50,right,1473412451.196495
89,14.50,right,1473412452.703927
30,-15.00,left,1473412454.389947
115,27.50,right,1473412455.731953
51,-4.50,left,1473412457.267290
58,-1.00,left,1473412458.869265
27,-16.50,left,1473412460.378464
68,4.00,right,1473412461.886335
82,11.00,right,1473412463.464413
7,-26.50,left,1473412464.917584
25,-17.50,left,1473412466.302622
44,-8.00,left,1473412467.824448
40,-10.00,left,1473412469.305235
60,0.00,left,1473412470.935761
5,-27.50,left,1473412472.404438
76,8.00,right,1473412474.077236
96,18.00,right,1473412475.543199
19,-20.50,left,1473412477.171693
85,12.50,right,1473412478.514792
50,-5.00,left,1473412480.007867
93,16.50,right,1473412481.516481
97,18.50,right,1473412483.216675
21,-19.50,left,1473412484.616436
37,-11.50,left,1473412486.084084
36,-12.00,left,1473412487.426572
15,-22.50,left,1473412488.990547
46,-7.00,left,1473412490.567895
72,6.00,right,1473412492.102586
111,25.50,right,1473412493.474425
102,21.00,right,1473412494.969213
32,-14.00,left,1473412496.501867
22,-19.00,left,1473412497.940236
119,29.50,right,1473412499.545297
41,-9.50,left,1473412500.969960
24,-18.00,left,1473412502.504929
98,19.00,right,1473412504.051063
8,-26.00,left,1473412505.585891
100,20.00,right,1473412507.132943
99,19.50,right,1473412508.627140
106,23.00,right,1473412510.121319
65,2.50,left,1473412511.684097
114,27.00,right,1473412513.313361
6,-27.00,left,1473412514.738540
18,-21.00,left,1473412516.162811
75,7.50,right,1473412517.587900
108,24.00,right,1473412519.054196
0,-30.00,left,1473412520.727847
49,-5.50,right,1473412522.193948
86,13.00,right,1473412523.619123
83,11.50,right,1473412525.140426
117,28.50,right,1473412526.566305
91,15.50,right,1473412528.005619
62,1.00,left,1473412529.542272
110,25.00,right,1473412531.131061
71,5.50,left,1473412532.610339
20,-20.00,left,1473412533.993225
67,3.50,left,1473412535.557972
47,-6.50,left,1473412536.863665
12,-24.00,left,1473412538.302700
78,9.00,right,1473412539.769008
17,-21.50,left,1473412541.195361
3,-28.50,left,1473412542.674566
26,-17.00,left,1473412544.153977
1,-29.50,left,1473412545.593361
34,-13.00,left,1473412546.977849
28,-16.00,left,1473412548.442673
42,-9.00,left,1473412549.963128
109,24.50,right,1473412551.594115
11,-24.50,left,1473412553.241295
2,-29.00,left,1473412554.654306
48,-6.00,left,1473412556.132948
61,0.50,left,1473412557.557550
4,-28.00,left,1473412559.022490
73,6.50,right,1473412560.654408
45,-7.50,left,1473412562.052272
112,26.00,right,1473412563.531738
10,-25.00,left,1473412564.888076
43,-8.50,left,1473412566.339710
105,22.50,right,1473412567.845985
94,17.00,right,1473412569.408047
79,9.50,left,1473412570.817376
16,-22.00,left,1473412572.256996
104,22.00,right,1473412573.847681
13,-23.50,left,1473412575.341646
63,1.50,right,1473412576.835747
81,10.50,right,1473412578.333064
95,17.50,right,1473412579.828969
23,-18.50,left,1473412581.363947
57,-1.50,left,1473412582.926375
90,15.00,right,1473412584.380118
35,-12.50,left,1473412585.804902
101,20.50,right,1473412587.230744
59,-0.50,left,1473412588.737277
53,-3.50,left,1473412590.298239
38,-11.00,left,1473412591.777349
118,29.00,right,1473412593.175848
