object,obj.idx,table,tab.idx,time
low,58,NA,0,1487333950.114743
high,92,NA,0,1487333951.702398
mid,86,NA,0,1487333953.290132
high,96,NA,0,1487333954.812142
low,51,NA,0,1487333956.366471
low,61,NA,0,1487333957.918963
high,48,NA,0,1487333959.309265
low,48,NA,0,1487333960.864681
mid,57,NA,0,1487333962.289160
mid,51,NA,0,1487333963.815031
high,111,NA,0,1487333965.238062
mid,81,NA,0,1487333966.663715
mid,96,NA,0,1487333968.222448
low,81,NA,0,1487333969.777906
high,86,NA,0,1487333971.262589
high,66,NA,0,1487333972.853249
low,84,NA,0,1487333974.339863
mid,119,NA,0,1487333975.894251
high,72,NA,0,1487333977.416971
low,36,NA,0,1487333978.911533
low,70,NA,0,1487333980.497597
mid,109,NA,0,1487333982.020190
high,75,NA,0,1487333983.476446
mid,79,NA,0,1487333985.063607
low,45,NA,0,1487333986.518420
mid,17,NA,0,1487333988.009608
mid,106,NA,0,1487333989.433012
low,54,NA,0,1487333990.887209
high,101,NA,0,1487333992.343926
mid,50,NA,0,1487333993.766581
high,28,NA,0,1487333995.294231
mid,95,NA,0,1487333996.720836
high,12,NA,0,1487333998.273018
high,14,NA,0,1487333999.797470
low,53,NA,0,1487334001.387190
low,82,NA,0,1487334002.941010
low,25,NA,0,1487334004.426694
high,47,NA,0,1487334005.952518
mid,13,NA,0,1487334007.409230
mid,73,NA,0,1487334008.995490
mid,110,NA,0,1487334010.548018
low,113,NA,0,1487334012.004810
low,0,NA,0,1487334013.524813
low,33,NA,0,1487334015.081258
high,52,NA,0,1487334016.635118
mid,25,NA,0,1487334018.088670
high,34,NA,0,1487334019.581934
high,73,NA,0,1487334021.039912
low,28,NA,0,1487334022.592558
mid,74,NA,0,1487334024.182678
mid,104,NA,0,1487334025.670506
mid,80,NA,0,1487334027.194776
low,71,NA,0,1487334028.783163
low,37,NA,0,1487334030.274355
high,26,NA,0,1487334031.763024
mid,33,NA,0,1487334033.350120
high,43,NA,0,1487334034.841112
high,31,NA,0,1487334036.264051
low,47,NA,0,1487334037.885861
high,62,NA,0,1487334039.342628
low,6,NA,0,1487334040.833423
mid,52,NA,0,1487334042.421827
mid,31,NA,0,1487334043.914999
low,99,NA,0,1487334045.371035
low,3,NA,0,1487334046.861117
low,50,NA,0,1487334048.353246
high,107,NA,0,1487334049.939929
mid,7,NA,0,1487334051.524056
high,4,NA,0,1487334052.981375
mid,97,NA,0,1487334054.499460
high,7,NA,0,1487334055.919847
high,80,NA,0,1487334057.514111
high,102,NA,0,1487334058.969333
high,98,NA,0,1487334060.424902
mid,16,NA,0,1487334062.012434
low,56,NA,0,1487334063.472420
low,106,NA,0,1487334064.994887
high,114,NA,0,1487334066.584043
mid,91,NA,0,1487334068.077470
high,78,NA,0,1487334069.567656
mid,71,NA,0,1487334071.024046
mid,75,NA,0,1487334072.513178
low,107,NA,0,1487334074.036420
low,119,NA,0,1487334075.622587
high,97,NA,0,1487334077.174624
low,68,NA,0,1487334078.695154
mid,94,NA,0,1487334080.117443
mid,77,NA,0,1487334081.578971
high,19,NA,0,1487334083.002175
low,24,NA,0,1487334084.588863
high,100,NA,0,1487334086.009863
mid,14,NA,0,1487334087.497577
low,15,NA,0,1487334088.958813
low,19,NA,0,1487334090.380894
high,11,NA,0,1487334091.836277
mid,35,NA,0,1487334093.388821
high,117,NA,0,1487334094.912425
low,35,NA,0,1487334096.433000
low,105,NA,0,1487334097.893414
mid,10,NA,0,1487334099.350064
high,71,NA,0,1487334100.905933
high,118,NA,0,1487334102.361379
high,112,NA,0,1487334103.819758
low,41,NA,0,1487334105.404915
mid,46,NA,0,1487334106.992927
mid,32,NA,0,1487334108.451071
mid,66,NA,0,1487334110.040214
low,40,NA,0,1487334111.528391
high,104,NA,0,1487334112.953579
high,36,NA,0,1487334114.440095
mid,76,NA,0,1487334115.929311
low,102,NA,0,1487334117.350265
low,67,NA,0,1487334118.841544
high,50,NA,0,1487334120.293787
high,99,NA,0,1487334121.716806
low,83,NA,0,1487334123.105116
mid,99,NA,0,1487334124.558958
mid,101,NA,0,1487334126.113527
mid,54,NA,0,1487334127.665121
low,42,NA,0,1487334129.155996
low,16,NA,0,1487334162.757783
high,33,NA,0,1487334164.216301
low,111,NA,0,1487334165.671986
low,93,NA,0,1487334167.259260
mid,102,NA,0,1487334168.753308
high,69,NA,0,1487334170.277451
mid,28,NA,0,1487334171.865117
high,30,NA,0,1487334173.450541
high,58,NA,0,1487334174.974496
mid,112,NA,0,1487334176.528383
low,76,NA,0,1487334177.951924
mid,39,NA,0,1487334179.541731
low,112,NA,0,1487334181.096124
low,63,NA,0,1487334182.589095
high,49,NA,0,1487334184.179551
mid,114,NA,0,1487334185.706438
mid,56,NA,0,1487334187.096381
high,115,NA,0,1487334188.621935
low,98,NA,0,1487334190.080289
high,63,NA,0,1487334191.633128
mid,90,NA,0,1487334193.087443
low,110,NA,0,1487334194.646204
high,53,NA,0,1487334196.201118
mid,59,NA,0,1487334197.723992
mid,55,NA,0,1487334199.146522
low,86,NA,0,1487334200.701502
mid,61,NA,0,1487334202.255224
low,39,NA,0,1487334203.745414
high,116,NA,0,1487334205.199854
low,20,NA,0,1487334206.755867
high,22,NA,0,1487334208.212764
high,74,NA,0,1487334209.699591
low,31,NA,0,1487334211.124445
mid,92,NA,0,1487334212.613815
high,18,NA,0,1487334214.067248
mid,23,NA,0,1487334215.620272
mid,84,NA,0,1487334217.145522
low,94,NA,0,1487334218.601064
mid,69,NA,0,1487334220.155951
low,73,NA,0,1487334221.746198
mid,105,NA,0,1487334223.302102
low,4,NA,0,1487334224.726875
low,97,NA,0,1487334226.184565
mid,68,NA,0,1487334227.742316
high,39,NA,0,1487334229.264861
high,32,NA,0,1487334230.753308
high,2,NA,0,1487334232.209916
high,56,NA,0,1487334233.631103
low,95,NA,0,1487334235.219572
high,105,NA,0,1487334236.612907
high,41,NA,0,1487334238.200332
mid,49,NA,0,1487334239.656694
mid,67,NA,0,1487334241.111411
mid,108,NA,0,1487334242.667906
low,21,NA,0,1487334244.156143
high,24,NA,0,1487334245.709741
low,108,NA,0,1487334247.232970
mid,62,NA,0,1487334248.692105
low,23,NA,0,1487334250.248339
high,13,NA,0,1487334251.837758
high,88,NA,0,1487334253.357063
low,8,NA,0,1487334254.748545
mid,78,NA,0,1487334256.204441
low,90,NA,0,1487334257.760747
mid,98,NA,0,1487334259.348808
high,51,NA,0,1487334260.872039
low,34,NA,0,1487334262.390273
mid,116,NA,0,1487334263.980988
low,55,NA,0,1487334265.438692
high,25,NA,0,1487334266.930272
high,64,NA,0,1487334268.452918
mid,41,NA,0,1487334270.007799
high,1,NA,0,1487334271.594383
high,55,NA,0,1487334273.151678
mid,118,NA,0,1487334274.609226
high,70,NA,0,1487334276.094754
low,69,NA,0,1487334277.616996
low,104,NA,0,1487334279.075206
mid,58,NA,0,1487334280.592962
mid,0,NA,0,1487334282.049137
low,10,NA,0,1487334283.475920
high,54,NA,0,1487334285.068267
low,75,NA,0,1487334286.524930
mid,117,NA,0,1487334287.949087
mid,36,NA,0,1487334289.371292
high,82,NA,0,1487334290.931104
low,29,NA,0,1487334292.518957
high,3,NA,0,1487334293.977678
high,60,NA,0,1487334295.462785
high,61,NA,0,1487334297.052131
low,7,NA,0,1487334298.541898
low,18,NA,0,1487334300.127865
mid,64,NA,0,1487334301.584303
mid,45,NA,0,1487334303.107986
mid,93,NA,0,1487334304.694724
low,44,NA,0,1487334306.215577
high,23,NA,0,1487334307.605524
mid,12,NA,0,1487334309.126957
low,38,NA,0,1487334310.584181
low,17,NA,0,1487334312.204223
high,109,NA,0,1487334313.725299
high,37,NA,0,1487334315.148140
mid,40,NA,0,1487334316.604266
low,46,NA,0,1487334318.125113
mid,27,NA,0,1487334319.648007
high,46,NA,0,1487334321.074156
low,27,NA,0,1487334322.562093
mid,88,NA,0,1487334324.049820
mid,30,NA,0,1487334325.639010
low,80,NA,0,1487334327.128296
high,95,NA,0,1487334328.583736
mid,85,NA,0,1487334330.075592
high,42,NA,0,1487334331.628639
low,114,NA,0,1487334333.185114
low,43,NA,0,1487334334.707064
mid,44,NA,0,1487334336.262534
high,57,NA,0,1487334337.784430
mid,37,NA,0,1487334339.341159
low,22,NA,0,1487334340.799170
high,6,NA,0,1487334342.286747
mid,2,NA,0,1487334375.840470
high,91,NA,0,1487334377.364930
low,2,NA,0,1487334378.857010
high,83,NA,0,1487334380.410550
mid,20,NA,0,1487334381.997566
mid,15,NA,0,1487334383.421178
low,49,NA,0,1487334384.912413
mid,89,NA,0,1487334386.335075
low,101,NA,0,1487334387.757121
low,78,NA,0,1487334389.216939
high,45,NA,0,1487334390.704651
high,103,NA,0,1487334392.257664
mid,115,NA,0,1487334393.649892
low,103,NA,0,1487334395.239389
low,117,NA,0,1487334396.758828
low,60,NA,0,1487334398.314358
high,65,NA,0,1487334399.873974
low,66,NA,0,1487334401.329086
high,8,NA,0,1487334402.751187
mid,26,NA,0,1487334404.335473
