stimulus,angle,response,time
23,-7.40,right,1467812114.735292
49,-2.20,left,1467812115.995863
112,10.40,right,1467812117.584644
69,1.80,right,1467812119.133445
102,8.40,right,1467812120.421253
13,-9.40,left,1467812121.956867
36,-4.80,left,1467812123.437038
103,8.60,right,1467812125.150478
4,-11.20,left,1467812126.645244
108,9.60,right,1467812128.083591
92,6.40,right,1467812129.578717
16,-8.80,left,1467812130.949183
84,4.80,right,1467812132.456274
46,-2.80,right,1467812134.114275
82,4.40,right,1467812135.526457
31,-5.80,left,1467812137.048102
29,-6.20,right,1467812138.652865
115,11.00,right,1467812140.118856
39,-4.20,left,1467812141.696546
8,-10.40,left,1467812143.204851
74,2.80,right,1467812144.780556
51,-1.80,left,1467812146.150375
107,9.40,right,1467812147.794168
68,1.60,right,1467812149.329455
72,2.40,right,1467812150.740253
104,8.80,right,1467812152.097763
99,7.80,right,1467812153.521412
55,-1.00,right,1467812155.070627
93,6.60,right,1467812156.716079
106,9.20,right,1467812158.208139
97,7.40,right,1467812159.661612
28,-6.40,left,1467812161.073513
101,8.20,right,1467812162.552097
114,10.80,right,1467812164.086536
14,-9.20,left,1467812165.442679
111,10.20,right,1467812166.992430
118,11.60,right,1467812168.608424
113,10.60,right,1467812170.198094
43,-3.40,left,1467812171.663348
119,11.80,right,1467812173.129849
22,-7.60,right,1467812174.664188
35,-5.00,right,1467812176.227612
63,0.60,right,1467812177.898667
32,-5.60,left,1467812179.527802
100,8.00,right,1467812180.830062
64,0.80,right,1467812182.336390
12,-9.60,left,1467812183.707037
95,7.00,right,1467812185.186393
88,5.60,right,1467812186.788657
37,-4.60,left,1467812188.158277
0,-12.00,left,1467812189.679252
62,0.40,right,1467812191.199202
40,-4.00,right,1467812192.789067
20,-8.00,left,1467812194.214318
73,2.60,right,1467812195.721056
80,4.00,right,1467812197.244940
83,4.60,right,1467812198.657985
90,6.00,right,1467812200.123613
30,-6.00,left,1467812201.643747
65,1.00,right,1467812203.096890
91,6.20,right,1467812204.521384
15,-9.00,left,1467812206.016419
34,-5.20,left,1467812207.754744
77,3.40,right,1467812209.165328
94,6.80,left,1467812210.562669
79,3.80,right,1467812212.289445
2,-11.60,left,1467812213.673318
87,5.40,right,1467812215.125456
109,9.80,right,1467812216.660143
59,-0.20,NA,0.000000
25,-7.00,left,1467812219.589641
1,-11.80,left,1467812221.095690
26,-6.80,left,1467812222.726073
54,-1.20,right,1467812224.316906
117,11.40,right,1467812225.810586
66,1.20,left,1467812227.332838
53,-1.40,left,1467812228.990338
18,-8.40,left,1467812230.565862
110,10.00,right,1467812231.935910
9,-10.20,left,1467812233.292377
38,-4.40,left,1467812234.909820
70,2.00,right,1467812236.458541
7,-10.60,left,1467812237.922714
61,0.20,right,1467812239.512015
67,1.40,right,1467812240.980948
86,5.20,right,1467812242.570162
5,-11.00,left,1467812243.981073
56,-0.80,right,1467812245.324626
42,-3.60,left,1467812246.859492
89,5.80,right,1467812248.380170
10,-10.00,left,1467812249.942804
96,7.20,right,1467812251.340636
76,3.20,right,1467812252.917245
105,9.00,right,1467812254.409855
3,-11.40,left,1467812256.041511
44,-3.20,right,1467812257.451184
52,-1.60,right,1467812258.862395
6,-10.80,left,1467812260.531732
71,2.20,right,1467812262.053053
50,-2.00,left,1467812263.477412
85,5.00,right,1467812264.957120
98,7.60,right,1467812266.504053
47,-2.60,left,1467812268.024043
57,-0.60,right,1467812269.448701
27,-6.60,left,1467812271.231242
41,-3.80,right,1467812272.628718
19,-8.20,right,1467812274.122055
75,3.00,right,1467812275.630668
11,-9.80,left,1467812277.098235
33,-5.40,right,1467812278.673988
48,-2.40,right,1467812280.210765
45,-3.00,left,1467812281.594053
78,3.60,right,1467812283.196740
60,-0.00,right,1467812284.869995
58,-0.40,NA,0.000000
81,4.20,right,1467812287.502450
116,11.20,right,1467812288.968570
24,-7.20,left,1467812290.489555
17,-8.60,left,1467812291.900144
21,-7.80,left,1467812293.420086
