object,stimulus,angle,response,time
high,108,59.00,right,1479219183.216533
mid,101,55.50,right,1479219184.632064
high,89,49.50,right,1479219186.292154
low,1,5.50,left,1479219187.803672
high,77,43.50,right,1479219189.164945
mid,107,58.50,right,1479219190.539434
high,107,58.50,right,1479219192.023513
low,40,25.00,left,1479219193.452433
mid,84,47.00,left,1479219194.908851
low,64,37.00,left,1479219196.365999
mid,109,59.50,right,1479219197.754689
low,51,30.50,left,1479219199.183929
low,35,22.50,left,1479219200.653778
low,94,52.00,right,1479219202.231752
high,110,60.00,right,1479219203.891983
mid,80,45.00,left,1479219205.240484
high,12,11.00,left,1479219206.724595
low,117,63.50,right,1479219208.235328
mid,42,26.00,left,1479219209.718207
mid,97,53.50,right,1479219211.146890
high,70,40.00,left,1479219212.629356
high,25,17.50,left,1479219214.153460
mid,86,48.00,right,1479219215.705269
low,89,49.50,left,1479219217.284346
high,91,50.50,NA,0.000000
low,84,47.00,right,1479219220.333931
high,60,35.00,left,1479219221.871433
high,118,64.00,right,1479219223.396956
low,6,8.00,left,1479219224.824896
low,113,61.50,right,1479219226.350435
mid,112,61.00,right,1479219227.846788
mid,94,52.00,right,1479219229.425525
high,97,53.50,right,1479219230.894633
mid,106,58.00,right,1479219232.474445
low,29,19.50,left,1479219234.093871
mid,118,64.00,left,1479219235.549982
high,84,47.00,left,1479219237.211831
low,48,29.00,left,1479219238.518696
low,2,6.00,left,1479219239.988729
mid,81,45.50,right,1479219241.430882
high,80,45.00,right,1479219242.873637
high,101,55.50,right,1479219244.343601
low,10,10.00,left,1479219245.813314
low,5,7.50,left,1479219247.338945
mid,108,59.00,right,1479219248.822475
mid,99,54.50,right,1479219250.469377
mid,54,32.00,left,1479219251.816399
high,109,59.50,right,1479219253.314244
high,31,20.50,left,1479219254.838528
mid,12,11.00,left,1479219256.377305
high,64,37.00,left,1479219258.010898
high,69,39.50,left,1479219259.385439
low,23,16.50,left,1479219260.719905
mid,59,34.50,left,1479219262.352931
low,75,42.50,right,1479219263.780690
high,79,44.50,right,1479219265.155399
mid,7,8.50,left,1479219266.598351
mid,117,63.50,right,1479219268.081644
low,31,20.50,left,1479219269.632613
low,79,44.50,left,1479219271.129461
mid,78,44.00,right,1479219272.762845
mid,44,27.00,left,1479219274.029026
high,19,14.50,left,1479219275.471931
low,28,19.00,left,1479219276.956089
high,59,34.50,left,1479219278.399286
high,55,32.50,left,1479219279.787639
low,116,63.00,right,1479219281.230705
