stimulus,angle,response,time
17,-21.50,right,1471945173.745821
58,-1.00,left,1471945241.285086
63,1.50,left,1471945242.861186
89,14.50,left,1471945244.327054
72,6.00,left,1471945245.793949
65,2.50,left,1471945247.203830
36,-12.00,right,1471945248.588294
32,-14.00,right,1471945250.108524
87,13.50,left,1471945251.629539
54,-3.00,right,1471945253.192004
88,14.00,left,1471945254.631655
8,-26.00,right,1471945256.083885
51,-4.50,right,1471945257.659281
45,-7.50,right,1471945259.195122
11,-24.50,right,1471945260.634808
90,15.00,left,1471945262.101062
67,3.50,left,1471945263.621506
48,-6.00,right,1471945265.157389
12,-24.00,right,1471945266.664842
14,-23.00,right,1471945268.201237
46,-7.00,right,1471945269.696192
37,-11.50,right,1471945271.134958
104,22.00,left,1471945272.575301
50,-5.00,right,1471945274.123566
86,13.00,left,1471945275.712760
106,23.00,left,1471945276.932486
20,-20.00,right,1471945278.521110
110,25.00,left,1471945279.892431
93,16.50,left,1471945281.345630
27,-16.50,right,1471945282.812654
53,-3.50,left,1471945284.416291
99,19.50,left,1471945285.923430
39,-10.50,right,1471945287.526668
68,4.00,left,1471945288.992601
7,-26.50,right,1471945290.486557
74,7.00,left,1471945291.924819
5,-27.50,right,1471945293.362968
118,29.00,left,1471945294.773358
115,27.50,left,1471945296.375573
70,5.00,left,1471945298.007514
75,7.50,left,1471945299.514579
13,-23.50,right,1471945300.994654
73,6.50,left,1471945302.639612
83,11.50,left,1471945304.063962
66,3.00,left,1471945305.586929
43,-8.50,right,1471945307.205017
22,-19.00,right,1471945308.560272
69,4.50,left,1471945310.136424
103,21.50,left,1471945311.602803
6,-27.00,right,1471945313.332367
119,29.50,left,1471945314.619459
18,-21.00,right,1471945316.126517
78,9.00,left,1471945317.592312
55,-2.50,right,1471945319.221577
34,-13.00,right,1471945320.660781
52,-4.00,left,1471945322.141696
98,19.00,left,1471945323.580781
4,-28.00,right,1471945325.129812
15,-22.50,right,1471945326.555227
101,20.50,left,1471945328.146981
19,-20.50,right,1471945329.600839
49,-5.50,right,1471945331.122568
9,-25.50,right,1471945332.685275
40,-10.00,right,1471945334.220026
111,25.50,left,1471945335.783459
113,26.50,left,1471945337.110921
79,9.50,left,1471945338.672048
47,-6.50,right,1471945340.359023
38,-11.00,right,1471945341.743723
82,11.00,left,1471945343.101072
26,-17.00,right,1471945344.594735
60,0.00,left,1471945346.265893
0,-30.00,right,1471945347.842372
117,28.50,left,1471945349.350516
61,0.50,left,1471945350.788505
109,24.50,left,1471945352.282003
71,5.50,left,1471945353.817831
91,15.50,left,1471945355.324005
94,17.00,left,1471945356.844457
42,-9.00,right,1471945358.570917
3,-28.50,right,1471945359.982299
92,16.00,left,1471945361.559875
56,-2.00,right,1471945363.177118
76,8.00,left,1471945364.699429
30,-15.00,right,1471945366.139520
62,1.00,left,1471945367.689063
35,-12.50,right,1471945369.114925
96,18.00,left,1471945370.526314
107,23.50,left,1471945372.005624
80,10.00,left,1471945373.527357
95,17.50,left,1471945374.976901
77,8.50,left,1471945376.592965
97,18.50,left,1471945378.044879
64,2.00,right,1471945379.868066
116,28.00,left,1471945381.225296
23,-18.50,right,1471945382.801941
25,-17.50,right,1471945384.435702
2,-29.00,right,1471945385.792565
24,-18.00,right,1471945387.178310
108,24.00,left,1471945388.754332
84,12.00,left,1471945390.207497
33,-13.50,right,1471945391.727778
31,-14.50,right,1471945393.330355
102,21.00,left,1471945394.959957
59,-0.50,left,1471945396.482149
114,27.00,left,1471945397.825405
85,12.50,left,1471945399.263051
41,-9.50,right,1471945400.839665
44,-8.00,right,1471945402.305508
81,10.50,left,1471945403.772497
10,-25.00,right,1471945405.238064
29,-15.50,right,1471945406.747301
105,22.50,left,1471945408.186861
57,-1.50,right,1471945409.901753
100,20.00,left,1471945411.395281
21,-19.50,right,1471945412.848821
16,-22.00,right,1471945414.492608
112,26.00,left,1471945416.025641
28,-16.00,right,1471945417.465289
1,-29.50,right,1471945418.973301
