object,stimulus,angle,response,time
high,118,64.00,right,1474468502.862872
high,119,64.50,right,1474468569.876379
low,96,53.00,right,1474468571.301135
mid,27,18.50,left,1474468572.863920
high,71,40.50,right,1474468574.454082
mid,86,48.00,right,1474468576.043916
low,113,61.50,right,1474468577.428136
high,70,40.00,right,1474468579.046416
mid,114,62.00,right,1474468580.706641
low,26,18.00,left,1474468582.187155
low,46,28.00,left,1474468583.640282
mid,80,45.00,right,1474468585.106381
low,33,21.50,left,1474468586.409389
high,1,5.50,left,1474468587.944899
mid,83,46.50,right,1474468589.383875
low,0,5.00,left,1474468590.809184
low,12,11.00,left,1474468592.344358
high,54,32.00,right,1474468593.946253
mid,37,23.50,right,1474468595.466078
high,40,25.00,left,1474468596.973989
high,23,16.50,left,1474468598.344156
low,7,8.50,right,1474468599.865742
mid,16,13.00,left,1474468601.262619
mid,105,57.50,right,1474468602.742705
mid,52,31.00,left,1474468604.373299
low,54,32.00,left,1474468605.743572
low,50,30.00,left,1474468607.250748
high,18,14.00,left,1474468608.649679
high,67,38.50,right,1474468610.115621
low,104,57.00,right,1474468611.457207
high,59,34.50,left,1474468612.991176
low,14,12.00,right,1474468614.538934
high,78,44.00,right,1474468615.991912
mid,1,5.50,left,1474468617.500039
mid,14,12.00,left,1474468619.035346
mid,62,36.00,right,1474468620.597680
mid,116,63.00,right,1474468621.981623
low,85,47.50,right,1474468623.598318
mid,15,12.50,left,1474468625.064080
low,27,18.50,left,1474468626.667267
low,93,51.50,right,1474468628.161371
mid,64,37.00,left,1474468629.737466
low,32,21.00,left,1474468631.135869
high,66,38.00,left,1474468632.576290
high,36,23.00,left,1474468634.084039
high,100,55.00,right,1474468635.428029
mid,119,64.50,right,1474468636.866144
high,25,17.50,left,1474468638.346723
high,114,62.00,right,1474468639.894329
high,47,28.50,left,1474468641.498034
low,4,7.00,left,1474468642.936491
high,88,49.00,right,1474468644.431336
high,4,7.00,left,1474468645.910769
mid,108,59.00,right,1474468647.404945
low,89,49.50,right,1474468649.035246
low,67,38.50,left,1474468650.431572
mid,8,9.00,left,1474468651.952526
