object,stimulus,angle,response,time
mid,19,14.50,left,1487319066.896780
low,58,34.00,right,1487319068.407519
high,1,5.50,left,1487319069.850907
high,74,42.00,right,1487319071.443464
high,106,58.00,right,1487319073.049457
mid,115,62.50,right,1487319074.533435
low,81,45.50,left,1487319076.017652
low,40,25.00,left,1487319077.609873
mid,69,39.50,right,1487319079.053946
high,21,15.50,left,1487319080.795672
low,79,44.50,right,1487319082.143257
mid,17,13.50,left,1487319083.559000
mid,92,51.00,right,1487319084.878998
low,8,9.00,left,1487319086.362147
high,35,22.50,left,1487319087.981690
low,15,12.50,left,1487319089.669421
low,24,17.00,right,1487319091.194107
high,50,30.00,left,1487319092.527784
high,82,46.00,right,1487319094.011652
high,36,23.00,left,1487319095.686189
mid,44,27.00,right,1487319097.183738
mid,20,15.00,left,1487319098.816970
low,95,52.50,right,1487319100.231506
mid,18,14.00,left,1487319101.823998
mid,60,35.00,right,1487319103.362645
high,7,8.50,left,1487319104.927427
mid,71,40.50,left,1487319106.873662
mid,45,27.50,left,1487319108.044450
low,96,53.00,right,1487319109.515086
high,114,62.00,right,1487319111.025073
mid,53,31.50,left,1487319112.494675
high,112,61.00,right,1487319113.964857
low,108,59.00,right,1487319115.530157
low,18,14.00,left,1487319117.000605
low,99,54.50,right,1487319118.415928
high,16,13.00,left,1487319119.762536
mid,88,49.00,right,1487319121.219441
mid,107,58.50,left,1487319122.771134
low,115,62.50,right,1487319124.554067
low,82,46.00,right,1487319125.983033
low,91,50.50,left,1487319127.535199
high,99,54.50,right,1487319128.978031
high,108,59.00,left,1487319130.584041
low,86,48.00,right,1487319132.080450
mid,80,45.00,left,1487319133.564022
high,8,9.00,left,1487319135.061385
mid,106,58.00,right,1487319136.530746
high,90,50.00,left,1487319137.879122
high,14,12.00,left,1487319139.404060
high,47,28.50,left,1487319141.011172
mid,59,34.50,left,1487319142.386695
low,64,37.00,left,1487319144.046133
mid,40,25.00,left,1487319145.380258
low,4,7.00,left,1487319147.095376
low,0,5.00,left,1487319148.524300
high,13,11.50,left,1487319149.913005
mid,99,54.50,right,1487319151.424561
high,100,55.00,left,1487319153.112438
mid,117,63.50,left,1487319154.515104
low,41,25.50,left,1487319156.024366
low,51,30.50,left,1487319157.576097
high,60,35.00,left,1487319159.223629
high,83,46.50,right,1487319160.748114
mid,75,42.50,left,1487319162.273186
low,105,57.50,right,1487319163.798203
mid,103,56.50,left,1487319165.172641
mid,50,30.00,left,1487319166.519698
low,80,45.00,left,1487319168.098548
high,45,27.50,left,1487319169.622849
mid,100,55.00,left,1487319171.365404
low,76,43.00,left,1487319172.658480
high,91,50.50,right,1487319174.264383
high,6,8.00,left,1487319175.666348
high,51,30.50,left,1487319177.258155
mid,6,8.00,left,1487319178.810550
mid,73,41.50,right,1487319180.539313
mid,42,26.00,left,1487319181.873818
high,115,62.50,right,1487319183.452561
mid,64,37.00,left,1487319184.962203
low,112,61.00,right,1487319186.554173
low,14,12.00,left,1487319188.051669
low,63,36.50,right,1487319189.535578
low,44,27.00,left,1487319191.074052
high,110,60.00,right,1487319192.775608
mid,51,30.50,left,1487319194.246171
low,55,32.50,right,1487319195.730133
high,97,53.50,right,1487319197.214433
low,85,47.50,left,1487319198.805751
mid,55,32.50,left,1487319200.234978
high,77,43.50,left,1487319201.745459
low,6,8.00,left,1487319203.283461
mid,38,24.00,left,1487319204.793981
mid,87,48.50,left,1487319206.359732
high,9,9.50,left,1487319207.802734
low,65,37.50,left,1487319209.245731
high,95,52.50,right,1487319210.932948
mid,91,50.50,right,1487319212.484129
low,59,34.50,left,1487319213.805040
low,87,48.50,right,1487319215.357298
low,39,24.50,left,1487319216.842401
high,46,28.00,left,1487319218.448965
mid,101,55.50,right,1487319220.190873
high,84,47.00,left,1487319221.347776
high,85,47.50,left,1487319223.035596
low,69,39.50,right,1487319224.628325
mid,94,52.00,left,1487319226.125743
high,55,32.50,left,1487319227.528086
mid,82,46.00,left,1487319228.943174
mid,56,33.00,left,1487319230.494626
mid,83,46.50,left,1487319231.950927
mid,118,64.00,left,1487319233.394034
high,31,20.50,right,1487319235.013993
low,12,11.00,left,1487319236.429179
high,52,31.00,right,1487319237.994378
high,23,16.50,left,1487319239.274008
high,79,44.50,left,1487319240.908107
mid,61,35.50,left,1487319242.337582
low,38,24.00,left,1487319243.766760
low,46,28.00,left,1487319245.263622
low,84,47.00,left,1487319246.734148
mid,67,38.50,left,1487319280.523672
low,32,21.00,left,1487319281.871360
high,32,21.00,left,1487319283.245458
high,4,7.00,left,1487319284.783256
mid,3,6.50,left,1487319286.321092
low,57,33.50,left,1487319287.845231
low,11,10.50,left,1487319289.329106
low,43,26.50,right,1487319290.826690
mid,52,31.00,right,1487319292.405146
high,80,45.00,right,1487319293.915760
high,22,16.00,left,1487319295.208738
mid,14,12.00,left,1487319296.678107
low,35,22.50,left,1487319298.297879
high,29,19.50,left,1487319299.904609
high,104,57.00,right,1487319301.388391
mid,46,28.00,left,1487319302.858270
high,11,10.50,right,1487319304.382940
mid,84,47.00,right,1487319306.029981
low,26,18.00,left,1487319307.500130
low,68,39.00,left,1487319309.079223
high,61,35.50,left,1487319310.656937
mid,54,32.00,left,1487319312.222544
low,107,58.50,right,1487319313.734140
mid,21,15.50,left,1487319315.122564
high,48,29.00,right,1487319316.646855
low,1,5.50,left,1487319318.117096
mid,98,54.00,left,1487319319.776959
high,56,33.00,left,1487319321.464828
low,34,22.00,left,1487319322.812373
mid,76,43.00,left,1487319324.322870
high,67,38.50,left,1487319325.805476
low,49,29.50,left,1487319327.412057
mid,63,36.50,left,1487319328.827782
mid,95,52.50,right,1487319330.135074
low,106,58.00,right,1487319331.741419
high,109,59.50,left,1487319333.292577
high,92,51.00,right,1487319334.735522
mid,47,28.50,right,1487319336.504829
low,72,41.00,left,1487319337.811602
high,87,48.50,right,1487319339.391020
mid,43,26.50,right,1487319340.875471
low,60,35.00,left,1487319342.331827
high,38,24.00,left,1487319343.924644
mid,8,9.00,left,1487319345.245432
low,88,49.00,left,1487319346.620515
low,56,33.00,left,1487319348.254364
mid,65,37.50,right,1487319349.683865
high,107,58.50,right,1487319351.440159
low,22,16.00,left,1487319352.869675
high,70,40.00,left,1487319354.271434
low,50,30.00,left,1487319355.768201
high,3,6.50,left,1487319357.196306
mid,72,41.00,right,1487319358.707672
