object,stimulus,angle,response,time
high,103,56.50,left,1483623924.295637
low,11,10.50,right,1483623925.602142
high,46,28.00,left,1483623927.303436
high,75,42.50,left,1483623928.828001
low,79,44.50,left,1483623930.366447
high,96,53.00,left,1483623931.700855
mid,97,53.50,left,1483623933.252345
mid,110,60.00,left,1483623934.776979
low,74,42.00,left,1483623936.343237
mid,56,33.00,left,1483623938.085400
low,71,40.50,left,1483623939.270078
mid,77,43.50,left,1483623940.780649
low,21,15.50,right,1483623942.115175
low,81,45.50,left,1483623943.680160
high,94,52.00,left,1483623945.205632
low,114,62.00,left,1483623946.743647
mid,62,36.00,right,1483623948.282058
high,19,14.50,right,1483623949.616499
high,23,16.50,right,1483623951.196196
mid,51,30.50,left,1483623953.087692
mid,91,50.50,left,1483623954.299452
mid,25,17.50,right,1483623955.823752
high,41,25.50,left,1483623957.456932
low,61,35.50,right,1483623959.580628
low,15,12.50,right,1483623960.465434
low,91,50.50,left,1483623961.867723
mid,100,55.00,left,1483623963.473891
high,43,26.50,right,1483623965.365780
low,59,34.50,right,1483623966.535682
high,22,16.00,right,1483623968.087790
high,34,22.00,right,1483623969.870172
mid,26,18.00,right,1483623971.258178
high,118,64.00,left,1483623972.428814
mid,109,59.50,left,1483623974.006633
low,94,52.00,left,1483623975.477404
mid,43,26.50,right,1483623976.987911
mid,42,26.00,right,1483623978.609746
mid,40,25.00,right,1483623979.902730
low,45,27.50,right,1483623981.794944
mid,21,15.50,right,1483623983.169350
mid,95,52.50,left,1483623984.422153
high,17,13.50,right,1483623986.109921
high,76,43.00,left,1483623987.608061
high,57,33.50,right,1483623989.786736
high,24,17.00,right,1483623991.053365
low,4,7.00,right,1483623992.265382
low,7,8.50,right,1483623993.476925
low,97,53.50,left,1483623994.973472
low,19,14.50,right,1483623996.293775
mid,39,24.50,left,1483623997.873113
mid,119,64.50,left,1483623999.629349
high,74,42.00,left,1483624001.453676
mid,118,64.00,left,1483624002.664855
high,7,8.50,right,1483624004.012643
low,56,33.00,left,1483624006.231817
low,65,37.50,right,1483624007.865803
high,13,11.50,right,1483624009.104475
high,70,40.00,left,1483624010.384292
low,14,12.00,right,1483624011.651111
mid,81,45.50,left,1483624013.557642
low,92,51.00,left,1483624015.408652
low,35,22.50,right,1483624016.334218
mid,88,49.00,left,1483624018.198473
mid,35,22.50,right,1483624019.355619
low,78,44.00,left,1483624020.879640
mid,74,42.00,right,1483624022.975683
high,119,64.50,left,1483624024.023473
high,117,63.50,left,1483624025.671088
mid,108,59.00,left,1483624027.304845
high,80,45.00,left,1483624028.979241
high,51,30.50,right,1483624030.000802
low,54,32.00,right,1483624032.069626
mid,1,5.50,right,1483624032.995637
low,105,57.50,left,1483624034.519815
high,37,23.50,right,1483624035.949512
mid,75,42.50,left,1483624037.827721
low,85,47.50,left,1483624039.502335
high,115,62.50,left,1483624040.631828
low,87,48.50,right,1483624042.183300
low,100,55.00,left,1483624043.517824
mid,98,54.00,left,1483624045.233062
high,32,21.00,right,1483624046.213315
mid,104,57.00,left,1483624047.765538
high,98,54.00,left,1483624049.684916
high,90,50.00,left,1483624051.209460
high,68,39.00,NA,0.000000
low,0,5.00,right,1483624053.224359
high,4,7.00,right,1483624055.103690
low,93,51.50,left,1483624056.699890
mid,68,39.00,right,1483624058.470636
high,116,63.00,left,1483624059.845888
mid,80,45.00,right,1483624061.126349
low,52,31.00,right,1483624062.963680
low,111,60.50,left,1483624064.324649
mid,19,14.50,right,1483624065.658835
mid,4,7.00,right,1483624067.223613
high,69,39.50,right,1483624069.224561
low,46,28.00,right,1483624070.449394
mid,16,13.00,right,1483624071.633769
mid,23,16.50,right,1483624073.253853
high,29,19.50,right,1483624074.928448
low,40,25.00,right,1483624076.548349
low,18,14.00,right,1483624077.541476
mid,31,20.50,right,1483624079.229182
high,35,22.50,right,1483624080.590155
mid,41,25.50,right,1483624082.386470
high,101,55.50,left,1483624083.612329
low,47,28.50,right,1483624085.041176
high,102,56.00,left,1483624087.109022
mid,3,6.50,right,1483624087.925583
