stimulus,angle,response,time
103,21.50,right,1468830641.411261
61,0.50,left,1468830650.393747
81,10.50,right,1468830651.653920
107,23.50,right,1468830652.997216
104,22.00,right,1468830654.421947
69,4.50,right,1468830655.986271
87,13.50,right,1468830657.453675
80,10.00,right,1468830658.933229
31,-14.50,left,1468830660.495543
41,-9.50,left,1468830662.100598
50,-5.00,left,1468830663.610132
29,-15.50,left,1468830665.049026
73,6.50,left,1468830666.626942
67,3.50,right,1468830668.065364
109,24.50,right,1468830669.519293
43,-8.50,left,1468830671.053003
0,-30.00,left,1468830672.601684
112,26.00,right,1468830674.231958
36,-12.00,left,1468830675.752184
26,-17.00,left,1468830677.287169
37,-11.50,left,1468830679.026379
59,-0.50,right,1468830680.395473
51,-4.50,left,1468830681.805147
21,-19.50,left,1468830683.367280
18,-21.00,left,1468830684.860250
42,-9.00,left,1468830686.409789
27,-16.50,left,1468830687.931793
45,-7.50,left,1468830689.506554
92,16.00,right,1468830691.056448
86,13.00,right,1468830692.509239
89,14.50,right,1468830694.004811
16,-22.00,left,1468830695.499552
106,23.00,right,1468830696.993169
116,28.00,right,1468830698.556403
49,-5.50,left,1468830700.090985
54,-3.00,left,1468830701.543517
75,7.50,right,1468830703.052285
114,27.00,left,1468830704.397416
105,22.50,right,1468830705.946545
102,21.00,right,1468830707.482394
97,18.50,right,1468830709.113953
17,-21.50,left,1468830710.594270
5,-27.50,left,1468830712.142759
9,-25.50,left,1468830713.471784
115,27.50,right,1468830714.884454
83,11.50,right,1468830716.460851
15,-22.50,left,1468830718.050745
52,-4.00,left,1468830719.683339
12,-24.00,left,1468830721.164891
65,2.50,left,1468830722.851460
113,26.50,right,1468830724.262307
10,-25.00,left,1468830725.728987
70,5.00,left,1468830727.345165
1,-29.50,left,1468830728.815445
11,-24.50,left,1468830730.335475
4,-28.00,left,1468830731.841640
71,5.50,left,1468830733.389711
118,29.00,right,1468830734.829969
38,-11.00,left,1468830736.379156
44,-8.00,left,1468830737.903461
62,1.00,left,1468830739.451434
40,-10.00,left,1468830740.958809
34,-13.00,left,1468830742.383589
60,0.00,left,1468830744.072760
64,2.00,left,1468830745.541149
88,14.00,right,1468830747.020695
28,-16.00,left,1468830748.462231
95,17.50,right,1468830749.940795
99,19.50,right,1468830751.406182
13,-23.50,left,1468830752.966804
101,20.50,right,1468830754.529014
35,-12.50,left,1468830755.927102
91,15.50,right,1468830757.640178
100,20.00,right,1468830759.093310
24,-18.00,left,1468830760.544576
94,17.00,right,1468830762.133731
72,6.00,right,1468830763.697839
48,-6.00,left,1468830765.041439
53,-3.50,left,1468830766.630549
74,7.00,right,1468830768.015043
93,16.50,right,1468830769.647480
58,-1.00,left,1468830771.388040
20,-20.00,left,1468830772.799921
19,-20.50,left,1468830774.295143
22,-19.00,left,1468830775.870686
110,25.00,right,1468830777.295741
23,-18.50,left,1468830778.789998
8,-26.00,left,1468830780.230872
55,-2.50,left,1468830781.793078
57,-1.50,left,1468830783.205912
68,4.00,left,1468830784.592063
66,3.00,left,1468830786.250817
3,-28.50,left,1468830787.719854
90,15.00,right,1468830789.172119
82,11.00,right,1468830790.543703
85,12.50,right,1468830792.092150
56,-2.00,left,1468830793.614144
78,9.00,right,1468830795.095470
63,1.50,left,1468830796.755276
6,-27.00,left,1468830798.099851
33,-13.50,left,1468830799.468453
111,25.50,right,1468830801.165904
46,-7.00,left,1468830802.577103
14,-23.00,left,1468830804.169210
98,19.00,right,1468830805.730258
84,12.00,right,1468830807.210478
7,-26.50,left,1468830808.802876
119,29.50,right,1468830810.336469
47,-6.50,left,1468830811.816849
117,28.50,right,1468830813.227992
96,18.00,right,1468830814.724026
79,9.50,right,1468830816.341475
39,-10.50,left,1468830817.850684
30,-15.00,left,1468830819.456669
77,8.50,right,1468830821.142030
2,-29.00,left,1468830822.499156
25,-17.50,left,1468830824.018829
108,24.00,right,1468830825.526604
76,8.00,left,1468830826.994399
32,-14.00,left,1468830828.502606
