object,stimulus,angle,response,time
mid,81,45.50,right,1487076335.353940
mid,14,12.00,left,1487076336.688687
mid,35,22.50,right,1487076338.308991
high,70,40.00,right,1487076339.670585
low,36,23.00,left,1487076341.154319
low,40,25.00,left,1487076342.692345
mid,0,5.00,left,1487076343.985680
low,116,63.00,right,1487076345.374304
high,117,63.50,right,1487076346.763710
high,0,5.00,left,1487076348.302972
high,9,9.50,left,1487076349.813757
low,43,26.50,right,1487076351.365235
high,13,11.50,left,1487076352.793995
high,105,57.50,right,1487076354.222687
high,74,42.00,right,1487076355.787759
mid,93,51.50,right,1487076357.297766
high,42,26.00,right,1487076358.918410
low,80,45.00,right,1487076360.401348
mid,53,31.50,right,1487076362.442627
mid,112,61.00,right,1487076363.518046
low,26,18.00,left,1487076364.811353
mid,69,39.50,right,1487076366.975341
low,117,63.50,right,1487076368.009871
low,109,59.50,right,1487076369.357912
mid,111,60.50,right,1487076370.951142
mid,83,46.50,right,1487076372.149554
high,69,39.50,right,1487076373.878313
mid,5,7.50,left,1487076375.184346
low,45,27.50,left,1487076376.640198
high,24,17.00,left,1487076378.056832
high,102,56.00,right,1487076379.485480
low,34,22.00,left,1487076380.969617
high,77,43.50,right,1487076382.861613
low,114,62.00,right,1487076384.209107
mid,13,11.50,left,1487076385.664714
low,22,16.00,left,1487076387.134309
high,72,41.00,right,1487076388.617391
low,96,53.00,right,1487076389.924074
low,77,43.50,right,1487076391.488816
mid,117,63.50,right,1487076392.944948
high,32,21.00,left,1487076394.591270
mid,87,48.50,left,1487076396.116238
mid,56,33.00,left,1487076397.776564
mid,75,42.50,left,1487076399.356200
low,71,40.50,left,1487076400.663153
low,67,38.50,left,1487076402.106818
high,56,33.00,left,1487076403.767203
high,97,53.50,right,1487076405.196400
high,1,5.50,left,1487076406.734350
low,65,37.50,left,1487076408.271370
mid,20,15.00,left,1487076409.809814
mid,11,10.50,left,1487076411.347437
mid,78,44.00,right,1487076413.034144
high,37,23.50,left,1487076414.409242
mid,28,19.00,left,1487076415.947411
high,64,37.00,right,1487076417.350554
high,73,41.50,right,1487076418.847188
low,104,57.00,right,1487076420.248531
low,105,57.50,right,1487076421.746452
low,62,36.00,right,1487076423.285065
high,2,6.00,left,1487076424.740271
low,42,26.00,left,1487076426.101618
high,83,46.50,right,1487076427.856997
low,115,62.50,right,1487076429.190888
mid,27,18.50,left,1487076430.987442
low,29,19.50,left,1487076432.321440
mid,74,42.00,right,1487076433.995933
low,21,15.50,left,1487076435.247841
mid,79,44.50,right,1487076436.514182
mid,62,36.00,left,1487076438.472426
high,27,18.50,left,1487076439.738667
high,111,60.50,right,1487076441.181106
low,76,43.00,left,1487076442.773949
mid,91,50.50,right,1487076444.448685
high,119,64.50,right,1487076445.483187
high,23,16.50,left,1487076447.008407
low,10,10.00,left,1487076448.505425
mid,17,13.50,left,1487076449.948009
mid,6,8.00,left,1487076451.419108
high,99,54.50,right,1487076453.120328
low,108,59.00,right,1487076454.632607
mid,16,13.00,left,1487076456.170961
low,91,50.50,right,1487076457.940716
high,44,27.00,right,1487076459.382916
mid,38,24.00,right,1487076460.758118
mid,34,22.00,left,1487076462.119049
high,15,12.50,left,1487076463.602709
low,49,29.50,left,1487076465.372203
high,36,23.00,right,1487076466.937758
high,89,49.50,right,1487076468.325663
mid,50,30.00,right,1487076469.931873
low,9,9.50,left,1487076471.415633
mid,76,43.00,right,1487076472.832568
low,4,7.00,left,1487076474.139429
low,20,15.00,left,1487076475.609478
high,75,42.50,right,1487076477.284347
mid,66,38.00,right,1487076478.808965
high,93,51.50,right,1487076480.197638
low,44,27.00,left,1487076481.668106
low,79,44.50,left,1487076483.232956
mid,109,59.50,right,1487076484.703675
high,29,19.50,right,1487076486.336828
low,75,42.50,left,1487076487.984348
mid,96,53.00,right,1487076489.400174
low,17,13.50,left,1487076490.583341
high,38,24.00,left,1487076492.122095
mid,70,40.00,right,1487076493.796405
high,8,9.00,left,1487076495.674527
high,84,47.00,right,1487076496.912546
low,39,24.50,left,1487076498.518042
mid,59,34.50,right,1487076499.894260
high,50,30.00,right,1487076501.500552
mid,45,27.50,right,1487076503.338050
mid,32,21.00,left,1487076504.467518
high,109,59.50,right,1487076505.869196
low,15,12.50,left,1487076507.420345
mid,115,62.50,right,1487076508.904880
low,85,47.50,right,1487076510.524859
low,41,25.50,left,1487076512.035931
high,31,20.50,left,1487076513.357183
mid,110,60.00,right,1487076547.497174
high,62,36.00,right,1487076548.735917
mid,64,37.00,right,1487076550.165802
high,34,22.00,left,1487076551.704435
low,110,60.00,right,1487076553.269621
high,54,32.00,right,1487076555.066511
mid,2,6.00,left,1487076556.428137
low,81,45.50,right,1487076558.089102
high,46,28.00,right,1487076559.613409
low,68,39.00,right,1487076561.125046
low,54,32.00,right,1487076562.336324
mid,9,9.50,left,1487076564.065582
high,41,25.50,right,1487076565.629367
mid,94,52.00,right,1487076566.867980
low,33,21.50,left,1487076568.555096
mid,57,33.50,right,1487076570.011562
mid,98,54.00,right,1487076571.385831
low,112,61.00,right,1487076572.923632
low,98,54.00,right,1487076574.448223
high,90,50.00,right,1487076576.013543
low,16,13.00,left,1487076577.566024
mid,48,29.00,left,1487076578.995283
high,53,31.50,left,1487076580.397902
high,95,52.50,right,1487076581.827034
mid,118,64.00,right,1487076583.175201
mid,88,49.00,right,1487076584.755093
low,118,64.00,right,1487076586.361557
low,18,14.00,left,1487076587.940716
mid,40,25.00,left,1487076589.506309
low,88,49.00,right,1487076590.854024
high,4,7.00,left,1487076592.542760
high,88,49.00,right,1487076594.340578
low,19,14.50,left,1487076595.538071
high,39,24.50,right,1487076597.254998
mid,33,21.50,left,1487076598.874160
high,106,58.00,right,1487076600.263660
high,17,13.50,left,1487076601.774396
mid,37,23.50,left,1487076603.080989
high,86,48.00,right,1487076604.265051
mid,73,41.50,right,1487076606.102845
mid,108,59.00,right,1487076607.423657
high,11,10.50,left,1487076608.812134
high,40,25.00,left,1487076610.568956
low,56,33.00,right,1487076612.474070
low,28,19.00,right,1487076613.644293
low,87,48.50,right,1487076615.073204
mid,7,8.50,left,1487076616.625282
low,5,7.50,left,1487076618.108553
high,85,47.50,right,1487076620.041791
mid,31,20.50,left,1487076621.212554
mid,67,38.50,left,1487076622.887877
mid,102,56.00,right,1487076624.194670
mid,86,48.00,right,1487076625.583501
low,100,55.00,right,1487076627.122596
high,59,34.50,right,1487076628.701679
low,51,30.50,left,1487076630.444248
high,91,50.50,right,1487076632.008955
low,103,56.50,right,1487076633.534262
high,48,29.00,right,1487076635.371448
low,12,11.00,left,1487076636.568893
high,101,55.50,right,1487076638.201180
high,20,15.00,right,1487076639.697318
mid,116,63.00,right,1487076641.181203
low,57,33.50,right,1487076642.569870
high,12,11.00,left,1487076644.230775
high,79,44.50,right,1487076645.877407
low,60,35.00,left,1487076647.346971
mid,95,52.50,right,1487076648.817198
mid,29,19.50,left,1487076650.341937
mid,85,47.50,right,1487076651.676801
low,2,6.00,left,1487076653.201617
low,37,23.50,left,1487076654.561772
low,95,52.50,right,1487076656.072087
mid,42,26.00,left,1487076657.828032
low,25,17.50,left,1487076659.107589
high,35,22.50,left,1487076660.619259
high,96,53.00,right,1487076662.170971
low,38,24.00,left,1487076663.845537
mid,18,14.00,left,1487076665.193355
high,22,16.00,left,1487076666.799385
high,63,36.50,right,1487076668.432386
mid,21,15.50,left,1487076669.630481
low,6,8.00,left,1487076671.045689
mid,1,5.50,left,1487076672.555420
high,100,55.00,right,1487076674.038812
mid,8,9.00,left,1487076675.725218
high,61,35.50,right,1487076677.167622
low,73,41.50,right,1487076678.489146
high,28,19.00,left,1487076679.769408
low,52,31.00,right,1487076681.267500
high,51,30.50,right,1487076682.766040
low,61,35.50,right,1487076684.657765
mid,105,57.50,right,1487076686.073119
low,35,22.50,left,1487076687.692777
mid,51,30.50,right,1487076689.243769
mid,19,14.50,left,1487076690.618573
mid,90,50.00,right,1487076691.993870
high,57,33.50,right,1487076693.722915
low,24,17.00,left,1487076695.302909
low,13,11.50,left,1487076696.691572
mid,52,31.00,right,1487076698.229955
high,87,48.50,right,1487076699.563968
mid,82,46.00,right,1487076701.061218
high,114,62.00,right,1487076702.490218
low,66,38.00,left,1487076704.095512
high,55,32.50,right,1487076705.578464
mid,25,17.50,left,1487076707.524674
low,46,28.00,left,1487076708.763195
low,27,18.50,left,1487076710.014910
mid,72,41.00,right,1487076711.390210
low,102,56.00,right,1487076712.914473
low,72,41.00,left,1487076714.996369
mid,55,32.50,right,1487076716.099036
high,112,61.00,right,1487076717.378479
high,6,8.00,left,1487076718.957501
mid,36,23.00,left,1487076720.373068
high,113,61.50,right,1487076721.788901
low,7,8.50,left,1487076723.394727
mid,106,58.00,right,1487076724.810970
high,92,51.00,left,1487076726.443981
high,58,34.00,right,1487076760.346422
high,5,7.50,left,1487076761.788934
mid,61,35.50,right,1487076763.367618
low,48,29.00,right,1487076764.932673
low,99,54.50,right,1487076766.252607
mid,119,64.50,right,1487076767.750015
high,103,56.50,right,1487076769.192911
low,1,5.50,left,1487076770.799659
low,64,37.00,left,1487076772.378994
mid,103,56.50,right,1487076773.876235
high,71,40.50,right,1487076775.509625
mid,63,36.50,left,1487076777.143741
high,47,28.50,left,1487076778.940144
low,107,58.50,right,1487076780.097813
mid,4,7.00,left,1487076781.717420
high,98,54.00,right,1487076783.133417
low,111,60.50,right,1487076784.589248
mid,84,47.00,right,1487076786.139923
low,11,10.50,left,1487076787.637790
mid,104,57.00,right,1487076788.986452
mid,30,20.00,left,1487076790.605599
low,31,20.50,left,1487076792.252498
high,76,43.00,right,1487076793.668160
high,52,31.00,right,1487076795.137942
high,25,17.50,left,1487076797.085036
low,74,42.00,right,1487076798.324178
low,50,30.00,right,1487076800.052826
high,45,27.50,right,1487076801.399813
mid,22,16.00,left,1487076803.100004
high,82,46.00,right,1487076804.352342
mid,89,49.50,right,1487076805.999482
mid,15,12.50,left,1487076807.360459
mid,12,11.00,left,1487076808.735061
high,60,35.00,right,1487076810.272083
low,0,5.00,left,1487076811.946540
low,106,58.00,right,1487076813.390096
mid,23,16.50,left,1487076815.024034
mid,113,61.50,right,1487076816.263239
high,33,21.50,left,1487076817.964665
low,97,53.50,right,1487076819.094731
low,94,52.00,right,1487076820.647037
high,18,14.00,left,1487076822.185186
low,8,9.00,left,1487076823.722828
mid,39,24.50,left,1487076825.355654
high,116,63.00,right,1487076826.866439
low,59,34.50,left,1487076828.254114
high,94,52.00,right,1487076829.696936
mid,107,58.50,right,1487076831.262686
low,32,21.00,left,1487076832.909727
mid,54,32.00,right,1487076834.541543
high,26,18.00,left,1487076835.862139
mid,58,34.00,left,1487076837.671723
high,67,38.50,right,1487076838.951535
low,82,46.00,right,1487076840.353141
low,30,20.00,left,1487076842.027433
high,14,12.00,left,1487076843.307466
mid,71,40.50,right,1487076844.954902
high,19,14.50,left,1487076846.234376
low,83,46.50,right,1487076847.786264
mid,43,26.50,left,1487076849.228124
high,80,45.00,right,1487076850.671347
low,63,36.50,left,1487076852.399528
mid,60,35.00,right,1487076853.950706
low,78,44.00,right,1487076855.272154
high,65,37.50,left,1487076856.987986
mid,114,62.00,right,1487076858.444235
high,16,13.00,left,1487076860.131652
mid,44,27.00,left,1487076861.533739
high,66,38.00,right,1487076862.976174
low,47,28.50,right,1487076864.473665
low,14,12.00,left,1487076866.039926
mid,101,55.50,right,1487076867.373968
mid,24,17.00,left,1487076869.006997
low,3,6.50,left,1487076870.422276
low,55,32.50,left,1487076872.150383
mid,99,54.50,right,1487076873.362200
high,115,62.50,right,1487076874.845606
mid,80,45.00,right,1487076876.492146
mid,77,43.50,right,1487076877.962461
low,90,50.00,right,1487076879.378146
high,43,26.50,left,1487076880.916059
high,78,44.00,NA,0.000000
high,49,29.50,left,1487076883.938160
low,86,48.00,NA,0.000000
high,10,10.00,left,1487076887.122737
low,23,16.50,left,1487076888.525243
high,81,45.50,NA,0.000000
low,113,61.50,right,1487076891.561468
mid,100,55.00,right,1487076893.016570
high,68,39.00,right,1487076894.513010
low,53,31.50,left,1487076896.663726
high,7,8.50,left,1487076897.712230
mid,10,10.00,left,1487076899.168979
low,101,55.50,right,1487076900.706659
mid,92,51.00,right,1487076902.217716
mid,46,28.00,left,1487076903.918981
low,89,49.50,right,1487076905.212294
high,118,64.00,right,1487076906.560243
low,70,40.00,right,1487076908.056930
mid,97,53.50,right,1487076909.703479
high,108,59.00,right,1487076911.241589
high,21,15.50,left,1487076912.888081
low,92,51.00,right,1487076914.385072
high,30,20.00,left,1487076915.854729
mid,68,39.00,right,1487076917.133739
mid,26,18.00,left,1487076919.243420
mid,49,29.50,right,1487076920.318901
low,93,51.50,right,1487076921.653147
mid,47,28.50,left,1487076923.572959
mid,3,6.50,left,1487076924.948737
low,69,39.50,right,1487076926.323592
low,84,47.00,right,1487076927.726171
low,58,34.00,right,1487076929.877660
high,110,60.00,right,1487076930.789408
high,107,58.50,right,1487076932.110013
high,104,57.00,right,1487076933.620757
high,3,6.50,left,1487076935.255085
low,119,64.50,right,1487076936.617769
mid,41,25.50,left,1487076938.252235
mid,65,37.50,right,1487076939.722857
