object,stimulus,angle,response,time
mid,40,25.00,right,1474536033.134601
mid,109,59.50,NA,0.000000
high,101,55.50,NA,0.000000
mid,51,30.50,left,1474536105.337650
low,10,10.00,left,1474536106.900309
high,67,38.50,NA,0.000000
low,6,8.00,left,1474536110.052632
high,43,26.50,NA,0.000000
low,119,64.50,NA,0.000000
mid,54,32.00,left,1474536114.671786
high,58,34.00,left,1474536115.850219
low,16,13.00,left,1474536117.373901
low,48,29.00,left,1474536118.827026
high,16,13.00,left,1474536120.295809
low,51,30.50,NA,0.000000
high,74,42.00,NA,0.000000
mid,83,46.50,NA,0.000000
high,35,22.50,left,1474536126.479523
low,33,21.50,left,1474536128.028356
low,25,17.50,left,1474536129.495864
mid,112,61.00,NA,0.000000
high,53,31.50,NA,0.000000
mid,79,44.50,NA,0.000000
mid,87,48.50,NA,0.000000
low,17,13.50,left,1474536137.311230
mid,55,32.50,NA,0.000000
high,113,61.50,NA,0.000000
mid,8,9.00,left,1474536141.737310
low,84,47.00,NA,0.000000
mid,65,37.50,NA,0.000000
high,5,7.50,left,1474536146.205386
mid,98,54.00,NA,0.000000
high,40,25.00,NA,0.000000
high,65,37.50,NA,0.000000
low,47,28.50,left,1474536152.522575
low,55,32.50,NA,0.000000
high,98,54.00,NA,0.000000
mid,66,38.00,NA,0.000000
mid,1,5.50,left,1474536158.663477
high,34,22.00,NA,0.000000
low,54,32.00,NA,0.000000
low,81,45.50,NA,0.000000
low,44,27.00,NA,0.000000
low,36,23.00,left,1474536166.325957
high,89,49.50,NA,0.000000
mid,93,51.50,NA,0.000000
mid,44,27.00,NA,0.000000
high,37,23.50,left,1474536172.080348
mid,63,36.50,NA,0.000000
low,112,61.00,NA,0.000000
high,116,63.00,NA,0.000000
low,92,51.00,NA,0.000000
high,46,28.00,left,1474536179.577042
mid,58,34.00,left,1474536181.112466
low,20,15.00,left,1474536182.592344
low,53,31.50,left,1474536184.085356
high,91,50.50,right,1474536185.621358
high,108,59.00,right,1474536187.171039
mid,85,47.50,right,1474536188.732851
mid,27,18.50,left,1474536190.404267
low,69,39.50,right,1474536191.788616
mid,61,35.50,right,1474536193.241676
low,110,60.00,right,1474536194.778711
low,14,12.00,left,1474536196.176723
high,61,35.50,right,1474536197.725068
low,107,58.50,right,1474536199.219585
mid,73,41.50,right,1474536200.836858
mid,35,22.50,left,1474536202.385120
high,32,21.00,left,1474536203.796232
mid,6,8.00,left,1474536205.357951
high,6,8.00,left,1474536206.797366
high,83,46.50,right,1474536208.332955
low,38,24.00,left,1474536209.869360
mid,77,43.50,right,1474536211.487109
low,62,36.00,right,1474536212.953888
high,9,9.50,left,1474536214.323638
mid,81,45.50,right,1474536215.899164
high,85,47.50,right,1474536217.473414
mid,76,43.00,right,1474536218.830629
low,24,17.00,left,1474536220.323347
mid,117,63.50,right,1474536221.775823
high,48,29.00,left,1474536223.243934
high,56,33.00,right,1474536224.530684
low,39,24.50,left,1474536226.213255
low,58,34.00,right,1474536227.777606
mid,18,14.00,left,1474536229.067107
high,64,37.00,right,1474536230.670852
high,38,24.00,right,1474536232.110356
high,60,35.00,right,1474536233.576900
low,74,42.00,right,1474536235.042830
