stimulus,angle,response,time
112,26.00,right,1478511939.261430
11,-24.50,right,1478511945.756645
100,20.00,left,1478511947.145574
44,-8.00,right,1478511948.697250
70,5.00,left,1478511950.290429
53,-3.50,right,1478511951.774861
33,-13.50,right,1478511953.340766
78,9.00,left,1478511955.028218
93,16.50,left,1478511956.308010
104,22.00,left,1478511957.710266
2,-29.00,right,1478511959.138908
85,12.50,left,1478511960.758403
46,-7.00,right,1478511962.120015
30,-15.00,right,1478511963.683775
39,-10.50,right,1478511965.249046
88,14.00,left,1478511966.921786
107,23.50,left,1478511968.337607
40,-10.00,right,1478511969.808150
21,-19.50,right,1478511971.236392
29,-15.50,right,1478511972.829894
115,27.50,left,1478511974.355903
77,8.50,left,1478511975.730809
27,-16.50,right,1478511977.173797
20,-20.00,right,1478511978.712584
99,19.50,left,1478511980.345373
75,7.50,left,1478511981.882787
19,-20.50,right,1478511983.299262
68,4.00,left,1478511985.082233
76,8.00,left,1478511986.688994
32,-14.00,right,1478511987.887246
84,12.00,left,1478511989.275423
109,24.50,left,1478511990.867595
74,7.00,left,1478511992.268680
96,18.00,left,1478511993.916436
51,-4.50,right,1478511995.290788
56,-2.00,right,1478511996.747110
98,19.00,left,1478511998.244226
38,-11.00,right,1478511999.727906
49,-5.50,right,1478512001.143807
57,-1.50,right,1478512002.940621
79,9.50,left,1478512004.165939
80,10.00,left,1478512005.773291
41,-9.50,right,1478512007.271137
42,-9.00,right,1478512008.658966
111,25.50,left,1478512010.115605
5,-27.50,right,1478512011.679463
106,23.00,left,1478512013.188992
81,10.50,right,1478512014.686529
89,14.50,left,1478512016.143312
83,11.50,left,1478512017.639816
15,-22.50,right,1478512019.191684
22,-19.00,NA,0.000000
114,27.00,left,1478512022.349522
6,-27.00,NA,0.000000
86,13.00,left,1478512025.464724
108,24.00,left,1478512026.949187
95,17.50,left,1478512028.528096
67,3.50,left,1478512030.066759
14,-23.00,NA,0.000000
71,5.50,left,1478512033.101834
0,-30.00,right,1478512034.516993
66,3.00,left,1478512036.001151
52,-4.00,right,1478512037.497879
28,-16.00,right,1478512038.981546
116,28.00,left,1478512040.560319
110,25.00,left,1478512042.016745
73,6.50,left,1478512043.309632
12,-24.00,right,1478512044.983284
23,-18.50,NA,0.000000
103,21.50,left,1478512047.856208
4,-28.00,NA,0.000000
102,21.00,left,1478512050.932777
64,2.00,right,1478512052.361752
101,20.50,left,1478512053.927617
17,-21.50,right,1478512055.438982
61,0.50,left,1478512056.922220
9,-25.50,right,1478512058.296614
48,-6.00,right,1478512059.766917
54,-3.00,right,1478512061.264658
47,-6.50,right,1478512062.843602
45,-7.50,right,1478512064.272847
36,-12.00,right,1478512065.892924
3,-28.50,right,1478512067.214268
119,29.50,left,1478512068.861322
62,1.00,left,1478512070.657826
113,26.50,left,1478512071.841726
117,28.50,left,1478512073.257392
13,-23.50,right,1478512074.836824
26,-17.00,right,1478512076.184627
55,-2.50,right,1478512077.818789
18,-21.00,right,1478512079.166602
72,6.00,left,1478512080.773514
63,1.50,right,1478512082.380431
8,-26.00,right,1478512083.946381
65,2.50,right,1478512085.416798
92,16.00,left,1478512086.846185
10,-25.00,right,1478512088.343734
58,-1.00,left,1478512089.814295
34,-13.00,right,1478512091.230344
91,15.50,left,1478512092.795664
97,18.50,left,1478512094.116006
31,-14.50,right,1478512095.573076
1,-29.50,right,1478512097.152124
69,4.50,left,1478512098.663089
82,11.00,left,1478512100.214981
35,-12.50,right,1478512101.684591
105,22.50,left,1478512103.222991
43,-8.50,right,1478512104.801696
60,0.00,right,1478512106.258530
87,13.50,left,1478512107.743177
24,-18.00,right,1478512109.145127
37,-11.50,right,1478512110.560477
16,-22.00,NA,0.000000
90,15.00,left,1478512113.692489
59,-0.50,right,1478512115.175766
25,-17.50,right,1478512116.577653
50,-5.00,right,1478512118.034022
94,17.00,left,1478512119.681556
118,29.00,left,1478512121.192268
7,-26.50,right,1478512122.649353
