object,stimulus,angle,response,time
high,111,60.50,right,1473254565.329898
low,103,56.50,right,1473254575.224090
mid,13,11.50,left,1473254576.856779
high,40,25.00,right,1473254578.626088
mid,113,61.50,right,1473254579.899978
low,86,48.00,right,1473254581.462557
high,78,44.00,right,1473254582.832772
high,83,46.50,right,1473254584.327943
low,2,6.00,left,1473254585.766510
low,40,25.00,left,1473254587.465779
mid,64,37.00,right,1473254588.836049
mid,28,19.00,left,1473254590.192680
low,116,63.00,right,1473254591.729275
high,81,45.50,right,1473254593.194639
mid,7,8.50,left,1473254594.715824
low,4,7.00,left,1473254596.250916
mid,51,30.50,right,1473254597.732062
high,15,12.50,left,1473254599.116388
high,94,52.00,right,1473254600.528387
mid,95,52.50,right,1473254602.089475
mid,114,62.00,right,1473254603.610418
low,68,39.00,right,1473254605.555449
low,119,64.50,right,1473254606.709032
high,65,37.50,right,1473254608.106053
high,8,9.00,left,1473254609.615209
high,85,47.50,right,1473254611.013427
mid,14,12.00,right,1473254612.642905
low,29,19.50,right,1473254614.056896
low,9,9.50,left,1473254615.730022
high,16,13.00,left,1473254617.210179
mid,36,23.00,right,1473254618.814519
low,48,29.00,left,1473254620.443805
high,106,58.00,right,1473254621.663682
mid,105,57.50,right,1473254623.255647
low,42,26.00,left,1473254624.857850
mid,119,64.50,right,1473254626.283703
high,118,64.00,right,1473254627.696644
mid,109,59.50,right,1473254629.067765
high,46,28.00,left,1473254630.864292
low,24,17.00,left,1473254632.208185
mid,112,61.00,right,1473254633.823556
high,96,53.00,right,1473254635.424817
low,69,39.50,right,1473254636.797792
mid,91,50.50,right,1473254638.427840
low,111,60.50,right,1473254639.935377
high,27,18.50,left,1473254641.292819
low,53,31.50,left,1473254642.853990
mid,44,27.00,left,1473254644.320510
high,44,27.00,left,1473254645.908443
mid,19,14.50,left,1473254647.319450
high,24,17.00,left,1473254648.770533
mid,47,28.50,left,1473254650.250854
high,103,56.50,right,1473254651.841585
mid,78,44.00,right,1473254653.252041
mid,77,43.50,right,1473254654.896809
low,46,28.00,left,1473254656.515122
low,71,40.50,left,1473254658.461936
low,13,11.50,left,1473254659.571559
high,59,34.50,right,1473254660.971479
low,26,18.00,left,1473254662.506527
low,23,16.50,left,1473254663.932719
low,7,8.50,left,1473254665.496239
high,3,6.50,left,1473254666.977743
mid,38,24.00,left,1473254668.515295
mid,115,62.50,right,1473254670.009454
mid,24,17.00,left,1473254671.546197
mid,94,52.00,right,1473254672.944197
high,105,57.50,right,1473254674.411275
low,117,63.50,right,1473254675.836106
high,58,34.00,left,1473254677.535795
low,32,21.00,left,1473254679.032743
high,56,33.00,left,1473254680.705428
high,68,39.00,left,1473254681.951359
mid,40,25.00,left,1473254683.306976
low,87,48.50,right,1473254685.032823
high,33,21.50,left,1473254686.707251
low,44,27.00,left,1473254687.982466
high,92,51.00,right,1473254689.492455
low,77,43.50,right,1473254690.903174
mid,118,64.00,right,1473254692.481733
low,95,52.50,right,1473254693.905832
mid,46,28.00,left,1473254695.522201
high,116,63.00,right,1473254696.946010
mid,80,45.00,right,1473254698.506676
mid,76,43.00,right,1473254700.014818
low,102,56.00,right,1473254701.412641
mid,15,12.50,left,1473254703.042957
high,30,20.00,left,1473254704.275937
high,114,62.00,right,1473254705.852886
mid,43,26.50,left,1473254707.510934
low,34,22.00,left,1473254708.991000
low,112,61.00,right,1473254710.349330
mid,58,34.00,left,1473254711.938223
high,74,42.00,left,1473254713.392281
low,19,14.50,left,1473254715.091723
high,18,14.00,left,1473254716.408519
