stimulus,angle,response,time
34,-13.00,right,1471944809.990168
97,18.50,right,1471944879.024416
38,-11.00,left,1471944880.574868
42,-9.00,left,1471944882.178439
20,-20.00,left,1471944883.616581
13,-23.50,left,1471944885.205380
79,9.50,right,1471944886.863245
37,-11.50,left,1471944888.287212
90,15.00,right,1471944889.781084
22,-19.00,right,1471944891.219462
1,-29.50,left,1471944892.672006
74,7.00,right,1471944894.424449
77,8.50,right,1471944895.781653
67,3.50,left,1471944897.193970
66,3.00,left,1471944898.634603
54,-3.00,left,1471944900.224901
26,-17.00,left,1471944901.815503
73,6.50,right,1471944903.459106
107,23.50,right,1471944904.966901
19,-20.50,left,1471944906.597663
50,-5.00,left,1471944908.008775
78,9.00,right,1471944909.667704
72,6.00,right,1471944911.201656
57,-1.50,left,1471944912.570975
29,-15.50,left,1471944914.035892
109,24.50,right,1471944915.448666
35,-12.50,left,1471944917.106379
36,-12.00,left,1471944918.655236
100,20.00,right,1471944920.245048
44,-8.00,left,1471944921.752077
93,16.50,right,1471944923.437287
117,28.50,right,1471944924.833255
40,-10.00,left,1471944926.423004
49,-5.50,left,1471944927.957370
60,0.00,left,1471944929.518929
75,7.50,left,1471944930.984779
45,-7.50,left,1471944932.587515
4,-28.00,left,1471944933.971791
80,10.00,right,1471944935.766826
99,19.50,right,1471944937.056017
52,-4.00,left,1471944938.535278
12,-24.00,left,1471944939.958669
86,13.00,right,1471944941.521721
64,2.00,left,1471944943.002853
30,-15.00,left,1471944944.688320
33,-13.50,left,1471944945.992805
105,22.50,right,1471944947.651279
91,15.50,right,1471944949.062761
116,28.00,right,1471944950.475648
81,10.50,right,1471944951.954540
76,8.00,right,1471944953.408490
69,4.50,right,1471944954.791736
9,-25.50,left,1471944956.339872
32,-14.00,left,1471944957.764465
18,-21.00,left,1471944959.134213
104,22.00,right,1471944960.627589
28,-16.00,left,1471944962.231177
47,-6.50,left,1471944963.778180
31,-14.50,left,1471944965.258634
118,29.00,right,1471944966.739382
112,26.00,right,1471944968.124198
7,-26.50,left,1471944969.643870
108,24.00,right,1471944971.096691
119,29.50,right,1471944972.590331
114,27.00,right,1471944974.031054
102,21.00,right,1471944975.417257
16,-22.00,left,1471944977.047887
70,5.00,left,1471944978.636579
84,12.00,right,1471944980.253060
8,-26.00,left,1471944981.845696
46,-7.00,left,1471944983.491381
55,-2.50,left,1471944984.726309
17,-21.50,left,1471944986.178497
2,-29.00,left,1471944987.645118
25,-17.50,left,1471944989.137809
98,19.00,right,1471944990.645529
111,25.50,right,1471944992.139806
85,12.50,right,1471944993.554822
6,-27.00,right,1471944995.115556
96,18.00,left,1471944996.692475
88,14.00,right,1471944998.199775
0,-30.00,left,1471944999.884993
3,-28.50,left,1471945001.297194
82,11.00,right,1471945002.736144
56,-2.00,left,1471945004.297601
62,1.00,left,1471945005.749248
43,-8.50,left,1471945007.189289
21,-19.50,left,1471945008.655352
83,11.50,right,1471945010.204146
24,-18.00,left,1471945011.560173
65,2.50,left,1471945013.191384
113,26.50,right,1471945014.561519
63,1.50,left,1471945016.165743
48,-6.00,left,1471945017.645359
101,20.50,right,1471945019.180858
23,-18.50,left,1471945020.797648
51,-4.50,left,1471945022.235606
71,5.50,left,1471945023.853314
92,16.00,right,1471945025.401420
94,17.00,right,1471945026.895221
53,-3.50,left,1471945028.538677
39,-10.50,left,1471945029.978514
15,-22.50,left,1471945031.390436
14,-23.00,left,1471945032.844619
115,27.50,right,1471945034.447470
59,-0.50,right,1471945036.118978
41,-9.50,left,1471945037.435359
89,14.50,right,1471945038.847082
10,-25.00,left,1471945040.327292
58,-1.00,left,1471945041.943583
110,25.00,right,1471945043.464708
68,4.00,right,1471945044.957449
61,0.50,right,1471945046.286662
103,21.50,right,1471945047.659450
95,17.50,right,1471945049.154458
87,13.50,right,1471945050.676014
5,-27.50,left,1471945052.252516
106,23.00,right,1471945053.692080
27,-16.50,left,1471945055.131367
11,-24.50,left,1471945056.637795
