stimulus,angle,response,time
1,-29.50,right,1476360466.795348
94,17.00,right,1476360534.883821
64,2.00,right,1476360536.367294
2,-29.00,left,1476360537.579196
62,1.00,left,1476360539.062382
45,-7.50,left,1476360540.342236
114,27.00,right,1476360541.894242
88,14.00,right,1476360543.446046
59,-0.50,left,1476360545.256946
76,8.00,right,1476360546.550792
5,-27.50,left,1476360547.911697
112,26.00,right,1476360549.408610
105,22.50,right,1476360550.919214
35,-12.50,left,1476360552.429182
58,-1.00,left,1476360554.158423
20,-20.00,left,1476360555.574402
65,2.50,left,1476360557.698757
0,-30.00,left,1476360558.624132
22,-19.00,left,1476360560.025954
80,10.00,right,1476360561.903167
50,-5.00,left,1476360563.169340
70,5.00,right,1476360565.047571
74,7.00,right,1476360566.341276
77,8.50,right,1476360567.689304
71,5.50,right,1476360569.267801
72,6.00,left,1476360570.697645
102,21.00,right,1476360572.167275
95,17.50,right,1476360573.556214
34,-13.00,left,1476360575.271412
17,-21.50,left,1476360576.414909
89,14.50,right,1476360578.103017
42,-9.00,left,1476360579.491073
11,-24.50,left,1476360581.219363
6,-27.00,left,1476360582.376468
97,18.50,right,1476360584.009882
81,10.50,right,1476360585.588078
98,19.00,right,1476360586.962654
16,-22.00,left,1476360588.392366
41,-9.50,left,1476360589.808151
57,-1.50,left,1476360591.619093
69,4.50,right,1476360593.225857
47,-6.50,left,1476360594.329075
12,-24.00,left,1476360595.827298
67,3.50,left,1476360597.405950
93,16.50,left,1476360598.658172
109,24.50,right,1476360600.182086
115,27.50,right,1476360601.679379
24,-18.00,left,1476360603.189954
91,15.50,right,1476360604.768395
101,20.50,right,1476360606.088797
53,-3.50,left,1476360607.818626
46,-7.00,left,1476360609.085097
10,-25.00,left,1476360610.528400
29,-15.50,left,1476360612.107184
82,11.00,right,1476360614.013030
61,0.50,left,1476360615.470049
90,15.00,right,1476360616.735889
116,28.00,right,1476360618.109586
86,13.00,right,1476360619.647446
36,-12.00,left,1476360621.281268
92,16.00,right,1476360622.832903
55,-2.50,left,1476360624.616687
60,0.00,left,1476360625.664754
56,-2.00,left,1476360627.175437
73,6.50,right,1476360628.916838
39,-10.50,left,1476360630.223766
40,-10.00,left,1476360631.857382
108,24.00,right,1476360633.328399
21,-19.50,left,1476360634.825735
52,-4.00,left,1476360636.363140
96,18.00,right,1476360637.955737
26,-17.00,left,1476360639.479095
100,20.00,right,1476360641.057943
14,-23.00,left,1476360642.528491
51,-4.50,left,1476360643.917385
87,13.50,right,1476360645.836464
113,26.50,right,1476360647.401673
8,-26.00,left,1476360648.435820
23,-18.50,left,1476360649.919426
111,25.50,right,1476360651.457191
84,12.00,right,1476360652.927801
119,29.50,right,1476360654.329821
25,-17.50,left,1476360655.867832
18,-21.00,left,1476360657.487599
37,-11.50,left,1476360658.590181
110,25.00,right,1476360660.196526
106,23.00,right,1476360661.748607
118,29.00,right,1476360663.328317
4,-28.00,left,1476360664.689959
99,19.50,right,1476360666.392528
54,-3.00,left,1476360667.863324
33,-13.50,left,1476360669.292596
31,-14.50,left,1476360670.994086
9,-25.50,left,1476360672.219023
15,-22.50,left,1476360673.621358
48,-6.00,left,1476360675.187690
28,-16.00,left,1476360676.522154
27,-16.50,left,1476360678.101114
83,11.50,right,1476360679.571128
107,23.50,right,1476360681.055029
7,-26.50,left,1476360682.470981
44,-8.00,left,1476360684.009454
79,9.50,right,1476360685.683690
68,4.00,right,1476360687.589194
49,-5.50,left,1476360688.569392
85,12.50,right,1476360690.120753
19,-20.50,left,1476360691.482174
104,22.00,right,1476360693.184078
43,-8.50,left,1476360694.654034
13,-23.50,left,1476360696.069468
32,-14.00,left,1476360697.675799
66,3.00,left,1476360699.404383
103,21.50,right,1476360700.710377
78,9.00,right,1476360702.276206
117,28.50,right,1476360703.555597
3,-28.50,left,1476360705.079857
30,-15.00,left,1476360706.740085
63,1.50,left,1476360708.318041
75,7.50,right,1476360709.801978
38,-11.00,left,1476360711.258666
