object,obj.idx,table,tab.idx,time
high,87,hor,60,1487334680.230235
high,40,hor,60,1487334681.656229
mid,75,hor,60,1487334683.176615
low,13,hor,60,1487334684.630791
low,93,hor,60,1487334686.087802
mid,105,hor,60,1487334687.577039
mid,56,hor,60,1487334689.068751
low,90,hor,60,1487334690.654153
high,89,hor,60,1487334692.145805
high,52,hor,60,1487334693.667600
mid,86,hor,60,1487334695.122949
low,29,hor,60,1487334696.677270
mid,83,hor,60,1487334698.196682
low,3,hor,60,1487334699.718269
high,118,hor,60,1487334701.241730
high,76,hor,60,1487334702.833193
low,95,hor,60,1487334704.227504
low,19,hor,60,1487334705.717917
mid,79,hor,60,1487334707.305073
high,58,hor,60,1487334708.827867
mid,59,hor,60,1487334710.318452
high,24,hor,60,1487334711.909010
low,110,hor,60,1487334713.397357
mid,103,hor,60,1487334714.853576
low,2,hor,60,1487334716.407587
high,21,hor,60,1487334717.996558
low,14,hor,60,1487334719.485782
low,75,hor,60,1487334721.075659
mid,43,hor,60,1487334722.598799
mid,29,hor,60,1487334724.119974
high,113,hor,60,1487334725.611168
high,107,hor,60,1487334727.032784
mid,32,hor,60,1487334728.488089
high,66,hor,60,1487334729.945148
low,18,hor,60,1487334731.501043
mid,87,hor,60,1487334732.956041
mid,7,hor,60,1487334734.376477
high,70,hor,60,1487334735.962934
high,12,hor,60,1487334737.483322
low,65,hor,60,1487334739.043300
low,0,hor,60,1487334740.594627
low,47,hor,60,1487334742.114850
low,115,hor,60,1487334743.705966
mid,102,hor,60,1487334745.225078
mid,10,hor,60,1487334746.712798
mid,25,hor,60,1487334748.300633
high,90,hor,60,1487334749.855991
high,35,hor,60,1487334751.248680
mid,81,hor,60,1487334752.701780
low,51,hor,60,1487334754.255387
low,108,hor,60,1487334755.777427
high,72,hor,60,1487334757.266464
low,111,hor,60,1487334758.824909
low,98,hor,60,1487334760.282940
high,99,hor,60,1487334761.804085
mid,36,hor,60,1487334763.259067
high,83,hor,60,1487334764.748050
high,119,hor,60,1487334766.169029
mid,54,hor,60,1487334767.689442
mid,45,hor,60,1487334769.081676
low,4,hor,60,1487334770.672759
mid,115,hor,60,1487334772.259431
high,78,hor,60,1487334773.747139
high,101,hor,60,1487334775.303789
low,89,hor,60,1487334776.927949
low,12,hor,60,1487334778.349305
high,14,hor,60,1487334779.942131
low,52,hor,60,1487334781.363981
mid,72,hor,60,1487334782.854042
mid,12,hor,60,1487334784.443691
high,68,hor,60,1487334785.899871
mid,41,hor,60,1487334787.423784
low,35,hor,60,1487334788.980431
low,109,hor,60,1487334790.405258
mid,1,hor,60,1487334791.861034
high,114,hor,60,1487334793.320318
high,39,hor,60,1487334794.775959
mid,96,hor,60,1487334796.231272
mid,0,hor,60,1487334797.718368
mid,11,hor,60,1487334799.274859
high,15,hor,60,1487334800.696809
low,46,hor,60,1487334802.121310
high,86,hor,60,1487334803.710165
low,38,hor,60,1487334805.264151
low,41,hor,60,1487334806.687986
high,19,hor,60,1487334808.242702
low,57,hor,60,1487334809.730943
high,61,hor,60,1487334811.185943
mid,65,hor,60,1487334812.707063
low,31,hor,60,1487334814.225728
high,117,hor,60,1487334815.846700
high,62,hor,60,1487334817.303012
mid,74,hor,60,1487334818.826319
mid,60,hor,60,1487334820.250520
mid,39,hor,60,1487334821.805941
low,101,hor,60,1487334823.196467
low,8,hor,60,1487334824.717795
mid,111,hor,60,1487334826.206603
high,73,hor,60,1487334827.731230
low,92,hor,60,1487334829.152605
mid,64,hor,60,1487334830.638666
high,5,hor,60,1487334832.061948
mid,37,hor,60,1487334833.489726
low,25,hor,60,1487334835.045225
mid,2,hor,60,1487334836.501844
high,85,hor,60,1487334838.057596
low,26,hor,60,1487334839.611749
high,3,hor,60,1487334841.136178
high,49,hor,60,1487334842.662844
low,119,hor,60,1487334844.250087
mid,100,hor,60,1487334845.770629
mid,31,hor,60,1487334847.227806
low,54,hor,60,1487334848.651262
low,63,hor,60,1487334850.141061
high,105,hor,60,1487334851.628337
mid,104,hor,60,1487334853.150162
high,112,hor,60,1487334854.639706
mid,19,hor,60,1487334856.161200
low,32,hor,60,1487334857.648952
high,92,hor,60,1487334859.134787
high,44,hor,60,1487334892.696859
low,83,hor,60,1487334894.221487
mid,16,hor,60,1487334895.777786
high,64,hor,60,1487334897.364062
high,10,hor,60,1487334898.883878
high,95,hor,60,1487334900.471757
low,36,hor,60,1487334901.990005
mid,28,hor,60,1487334903.543180
mid,78,hor,60,1487334904.995031
low,81,hor,60,1487334906.448810
low,58,hor,60,1487334908.005050
mid,95,hor,60,1487334909.426986
mid,22,hor,60,1487334910.850641
mid,109,hor,60,1487334912.238684
high,28,hor,60,1487334913.830730
mid,24,hor,60,1487334915.353146
high,43,hor,60,1487334916.807859
low,28,hor,60,1487334918.233356
low,71,hor,60,1487334919.787550
low,1,hor,60,1487334921.275755
high,46,hor,60,1487334922.731941
high,94,hor,60,1487334924.288474
low,73,hor,60,1487334925.842881
mid,6,hor,60,1487334927.363522
low,39,hor,60,1487334928.885076
mid,66,hor,60,1487334930.408575
high,9,hor,60,1487334931.965407
mid,67,hor,60,1487334933.421548
low,5,hor,60,1487334934.880022
high,27,hor,60,1487334936.334924
low,15,hor,60,1487334937.858197
mid,69,hor,60,1487334939.415021
high,50,hor,60,1487334940.937324
low,44,hor,60,1487334942.362579
high,84,hor,60,1487334943.853372
mid,113,hor,60,1487334945.440439
mid,68,hor,60,1487334946.993185
high,74,hor,60,1487334948.582349
low,99,hor,60,1487334950.168068
high,115,hor,60,1487334951.589614
low,78,hor,60,1487334953.143627
low,33,hor,60,1487334954.565436
high,31,hor,60,1487334956.088198
mid,49,hor,60,1487334957.579580
low,7,hor,60,1487334959.033856
mid,99,hor,60,1487334960.456235
mid,116,hor,60,1487334961.947048
high,45,hor,60,1487334963.500166
low,70,hor,60,1487334964.988746
high,34,hor,60,1487334966.513063
low,86,hor,60,1487334968.100473
high,106,hor,60,1487334969.590221
high,98,hor,60,1487334971.051092
mid,17,hor,60,1487334972.471829
low,106,hor,60,1487334973.994967
mid,92,hor,60,1487334975.581365
high,51,hor,60,1487334977.007357
mid,70,hor,60,1487334978.396376
mid,8,hor,60,1487334979.884905
low,97,hor,60,1487334981.471985
mid,44,hor,60,1487334983.057018
high,47,hor,60,1487334984.545154
low,45,hor,60,1487334986.131400
low,72,hor,60,1487334987.554931
mid,93,hor,60,1487334989.110187
high,75,hor,60,1487334990.672481
mid,27,hor,60,1487334992.098033
high,57,hor,60,1487334993.652101
low,84,hor,60,1487334995.113833
low,53,hor,60,1487334996.565865
high,110,hor,60,1487334998.023020
mid,85,hor,60,1487334999.546735
low,80,hor,60,1487335001.035602
low,68,hor,60,1487335002.491136
high,79,hor,60,1487335003.911699
