object,stimulus,angle,response,time
high,54,32.00,right,1483623044.831585
high,77,43.50,right,1483623046.097716
mid,46,28.00,left,1483623048.044245
high,9,9.50,left,1483623049.269772
low,0,5.00,left,1483623050.794172
mid,119,64.50,right,1483623052.289808
mid,11,10.50,left,1483623053.855433
mid,2,6.00,left,1483623055.420540
low,24,17.00,left,1483623057.230940
high,11,10.50,left,1483623058.986043
low,34,22.00,right,1483623060.415629
low,77,43.50,right,1483623061.613478
high,103,56.50,right,1483623063.152339
low,50,30.00,left,1483623064.949311
high,1,5.50,left,1483623066.228953
low,48,29.00,right,1483623067.645045
mid,57,33.50,right,1483623069.156647
mid,106,58.00,right,1483623070.585670
low,64,37.00,left,1483623072.082830
low,3,6.50,left,1483623073.648452
mid,88,49.00,right,1483623075.036614
mid,49,29.50,left,1483623077.417745
high,4,7.00,left,1483623078.153057
high,52,31.00,right,1483623079.649662
mid,94,52.00,right,1483623081.147469
low,8,9.00,left,1483623082.740249
high,57,33.50,right,1483623084.251232
mid,13,11.50,left,1483623085.735066
low,13,11.50,left,1483623087.313027
mid,100,55.00,right,1483623088.674241
high,106,58.00,right,1483623090.198443
low,106,58.00,right,1483623091.804295
low,75,42.50,right,1483623093.668562
high,79,44.50,right,1483623095.084152
mid,19,14.50,left,1483623096.512504
high,28,19.00,left,1483623098.173438
high,45,27.50,right,1483623099.738490
low,86,48.00,right,1483623100.895130
mid,56,33.00,right,1483623102.556068
low,43,26.50,left,1483623104.228815
mid,112,61.00,right,1483623105.507737
high,83,46.50,right,1483623106.909992
high,71,40.50,right,1483623108.531015
high,13,11.50,left,1483623109.987909
mid,5,7.50,left,1483623111.444630
mid,68,39.00,right,1483623112.914065
low,82,46.00,right,1483623114.397723
low,5,7.50,left,1483623116.085819
high,41,25.50,right,1483623117.595534
high,94,52.00,right,1483623119.064952
low,110,60.00,right,1483623120.494051
mid,35,22.50,left,1483623122.359231
mid,65,37.50,right,1483623123.679297
low,109,59.50,right,1483623125.122397
low,97,53.50,right,1483623126.565302
high,81,45.50,right,1483623128.076567
mid,39,24.50,left,1483623129.628173
mid,8,9.00,left,1483623131.044526
low,28,19.00,left,1483623132.650754
high,20,15.00,left,1483623134.475165
high,25,17.50,left,1483623136.013015
mid,113,61.50,right,1483623137.197996
mid,20,15.00,left,1483623138.641217
low,21,15.50,left,1483623140.042982
high,109,59.50,right,1483623141.553742
mid,25,17.50,left,1483623143.051644
high,40,25.00,left,1483623144.794009
low,7,8.50,left,1483623146.195230
high,87,48.50,right,1483623147.597192
low,58,34.00,right,1483623149.611147
low,118,64.00,right,1483623150.646251
mid,62,36.00,right,1483623152.253034
low,65,37.50,right,1483623153.804310
low,83,46.50,right,1483623155.397241
mid,86,48.00,right,1483623156.786372
mid,47,28.50,left,1483623158.297355
mid,38,24.00,left,1483623159.754976
high,0,5.00,left,1483623161.293284
low,72,41.00,right,1483623162.844269
high,116,63.00,right,1483623164.327613
mid,107,58.50,right,1483623165.988329
high,114,62.00,right,1483623167.417849
low,116,63.00,right,1483623168.874070
high,6,8.00,left,1483623170.385677
low,38,24.00,left,1483623171.924615
mid,44,27.00,left,1483623173.598771
low,39,24.50,left,1483623175.123426
mid,55,32.50,right,1483623176.525609
high,111,60.50,right,1483623177.982190
high,70,40.00,right,1483623179.602406
mid,61,35.50,right,1483623181.181353
mid,82,46.00,right,1483623182.706693
low,99,54.50,right,1483623184.176661
low,37,23.50,left,1483623185.714471
high,91,50.50,right,1483623187.102599
high,110,60.00,right,1483623188.464114
high,7,8.50,left,1483623190.015696
high,51,30.50,right,1483623191.499289
mid,27,18.50,left,1483623193.200936
mid,17,13.50,left,1483623194.630528
mid,85,47.50,right,1483623196.005164
low,76,43.00,right,1483623197.666210
high,90,50.00,right,1483623199.327002
high,50,30.00,right,1483623200.851750
mid,72,41.00,right,1483623202.322186
low,25,17.50,left,1483623203.629451
low,55,32.50,left,1483623205.153451
low,63,36.50,right,1483623206.936582
high,8,9.00,left,1483623208.188649
high,100,55.00,right,1483623209.658948
low,80,45.00,right,1483623211.074763
high,76,43.00,right,1483623212.789234
mid,70,40.00,right,1483623214.150402
high,18,14.00,left,1483623215.647251
mid,92,51.00,right,1483623217.048302
low,62,36.00,right,1483623218.708692
mid,103,56.50,right,1483623219.933258
low,66,38.00,right,1483623221.620295
low,103,56.50,right,1483623223.335389
mid,42,26.00,left,1483623224.778192
high,73,41.50,right,1483623258.415227
low,52,31.00,left,1483623259.845722
mid,60,35.00,right,1483623261.329376
mid,109,59.50,right,1483623262.704544
mid,84,47.00,right,1483623264.119861
mid,63,36.50,right,1483623265.779799
low,108,59.00,right,1483623267.100196
high,21,15.50,left,1483623268.720274
low,117,63.50,right,1483623270.136780
high,112,61.00,right,1483623271.620596
high,35,22.50,left,1483623273.144844
low,88,49.00,right,1483623274.696831
high,26,18.00,left,1483623276.126092
mid,80,45.00,right,1483623277.582792
low,17,13.50,left,1483623279.202338
low,30,20.00,left,1483623280.739880
mid,115,62.50,right,1483623282.209976
mid,22,16.00,left,1483623283.748346
mid,104,57.00,right,1483623285.382115
low,35,22.50,left,1483623287.097502
low,9,9.50,left,1483623288.349490
high,104,57.00,right,1483623289.927561
high,105,57.50,right,1483623291.656031
high,68,39.00,right,1483623293.126547
mid,116,63.00,right,1483623294.432549
low,112,61.00,right,1483623295.915759
mid,15,12.50,left,1483623297.454307
low,87,48.50,right,1483623298.978425
mid,48,29.00,left,1483623300.775499
high,16,13.00,left,1483623302.190643
low,45,27.50,left,1483623303.714186
low,2,6.00,left,1483623305.048757
high,101,55.50,right,1483623306.519397
mid,78,44.00,right,1483623308.167207
high,64,37.00,right,1483623309.636592
high,36,23.00,left,1483623311.175281
low,22,16.00,left,1483623312.808932
high,49,29.50,left,1483623314.673711
high,62,36.00,left,1483623315.871824
mid,79,44.50,right,1483623317.205997
mid,66,38.00,right,1483623319.383942
low,78,44.00,right,1483623320.445775
low,20,15.00,left,1483623321.779216
mid,73,41.50,right,1483623323.357629
low,104,57.00,right,1483623324.773779
high,88,49.00,right,1483623326.297502
mid,34,22.00,left,1483623327.849073
high,10,10.00,left,1483623329.278600
high,31,20.50,left,1483623331.168946
high,30,20.00,left,1483623333.074193
low,69,39.50,right,1483623333.768168
mid,4,7.00,left,1483623335.157392
low,73,41.50,right,1483623336.654189
mid,54,32.00,right,1483623338.300935
high,113,61.50,right,1483623339.594746
high,92,51.00,right,1483623340.942328
mid,52,31.00,left,1483623343.148267
mid,10,10.00,left,1483623344.155785
low,4,7.00,left,1483623345.694251
low,54,32.00,right,1483623347.014126
mid,81,45.50,right,1483623348.524445
high,82,46.00,right,1483623349.926434
high,24,17.00,left,1483623351.546746
low,47,28.50,right,1483623353.546893
low,84,47.00,right,1483623354.650048
low,94,52.00,right,1483623356.119648
high,85,47.50,right,1483623357.616642
mid,24,17.00,left,1483623359.141359
mid,117,63.50,right,1483623360.569841
high,98,54.00,right,1483623362.216219
low,107,58.50,right,1483623363.822936
mid,33,21.50,left,1483623365.198226
high,2,6.00,left,1483623366.722611
mid,43,26.50,left,1483623368.356875
mid,71,40.50,right,1483623369.717952
high,3,6.50,left,1483623371.201115
low,115,62.50,right,1483623372.643923
high,118,64.00,right,1483623374.236199
high,12,11.00,left,1483623375.841909
low,81,45.50,right,1483623377.176497
low,15,12.50,left,1483623378.741121
mid,108,59.00,right,1483623380.251911
low,53,31.50,left,1483623381.912167
mid,110,60.00,right,1483623383.125340
mid,69,39.50,right,1483623385.084663
low,33,21.50,left,1483623386.242172
high,97,53.50,right,1483623387.862756
low,96,53.00,right,1483623389.278066
mid,118,64.00,right,1483623390.652759
low,100,55.00,right,1483623392.204085
high,63,36.50,right,1483623394.055560
mid,37,23.50,left,1483623395.307836
low,56,33.00,right,1483623396.900287
high,59,34.50,right,1483623398.356549
mid,102,56.00,right,1483623399.853096
high,48,29.00,right,1483623401.295887
high,58,34.00,right,1483623402.929991
low,57,33.50,right,1483623404.401140
high,93,51.50,right,1483623405.817062
mid,114,62.00,right,1483623407.287736
low,51,30.50,right,1483623408.961727
high,95,52.50,right,1483623410.337331
mid,74,42.00,right,1483623411.834230
low,18,14.00,left,1483623413.304009
high,61,35.50,right,1483623414.760418
mid,95,52.50,right,1483623416.229978
mid,50,30.00,right,1483623417.931048
low,102,56.00,right,1483623419.060530
mid,97,53.50,right,1483623420.461826
high,19,14.50,left,1483623422.109206
mid,87,48.50,right,1483623423.389437
high,67,38.50,right,1483623425.022764
mid,93,51.50,right,1483623426.534197
low,90,50.00,right,1483623428.126090
high,32,21.00,left,1483623429.922980
low,27,18.50,left,1483623431.678102
high,17,13.50,left,1483623433.012154
low,119,64.50,right,1483623434.427966
mid,111,60.50,right,1483623435.898271
low,61,35.50,right,1483623437.572673
high,117,63.50,right,1483623471.107495
mid,23,16.50,left,1483623472.481949
high,115,62.50,right,1483623473.979010
low,79,44.50,right,1483623475.380982
high,74,42.00,right,1483623476.905946
mid,30,20.00,left,1483623478.485281
high,37,23.50,right,1483623480.119523
mid,91,50.50,right,1483623481.508381
mid,16,13.00,left,1483623482.992137
low,114,62.00,right,1483623484.420798
low,67,38.50,right,1483623486.284946
low,59,34.50,right,1483623487.863466
high,42,26.00,left,1483623488.951418
mid,12,11.00,left,1483623490.462840
mid,29,19.50,left,1483623492.109371
low,49,29.50,right,1483623493.715518
mid,90,50.00,right,1483623495.144773
low,23,16.50,left,1483623496.519655
high,108,59.00,right,1483623498.099052
low,10,10.00,left,1483623499.609845
low,98,54.00,right,1483623501.052909
high,86,48.00,right,1483623502.604620
high,99,54.50,right,1483623503.992451
mid,21,15.50,left,1483623505.529975
low,101,55.50,right,1483623506.959314
mid,41,25.50,left,1483623508.510471
mid,45,27.50,left,1483623510.198035
low,92,51.00,right,1483623511.667866
high,89,49.50,right,1483623513.164461
mid,77,43.50,right,1483623514.757347
low,74,42.00,right,1483623516.404121
mid,7,8.50,left,1483623518.077627
high,66,38.00,right,1483623519.289593
high,15,12.50,left,1483623520.705584
high,55,32.50,right,1483623522.148190
low,111,60.50,right,1483623523.713624
low,105,57.50,right,1483623525.170548
mid,9,9.50,left,1483623526.585742
mid,1,5.50,left,1483623528.178632
low,46,28.00,right,1483623529.635082
high,53,31.50,right,1483623531.227109
low,1,5.50,left,1483623532.928011
mid,28,19.00,left,1483623534.698010
mid,14,12.00,left,1483623535.935633
high,75,42.50,right,1483623537.242599
high,69,39.50,right,1483623538.821704
high,102,56.00,right,1483623540.427213
low,29,19.50,left,1483623542.128928
mid,51,30.50,right,1483623543.857684
high,72,41.00,right,1483623544.865015
high,38,24.00,left,1483623546.579816
mid,99,54.50,right,1483623547.859815
high,5,7.50,left,1483623549.221111
low,42,26.00,right,1483623550.853060
low,60,35.00,right,1483623552.458829
low,70,40.00,right,1483623554.242303
high,33,21.50,left,1483623555.658255
mid,83,46.50,right,1483623557.033090
low,6,8.00,left,1483623558.612829
mid,96,53.00,right,1483623560.137810
high,27,18.50,left,1483623561.661339
mid,98,54.00,right,1483623563.226804
low,91,50.50,right,1483623564.860919
mid,3,6.50,left,1483623566.358600
high,119,64.50,right,1483623567.720342
mid,0,5.00,left,1483623569.408524
high,80,45.00,right,1483623570.620703
low,16,13.00,left,1483623572.022313
mid,32,21.00,right,1483623573.968624
low,14,12.00,left,1483623575.262004
low,44,27.00,right,1483623576.487211
high,60,35.00,right,1483623578.120374
high,96,53.00,right,1483623579.768172
high,34,22.00,right,1483623581.822196
mid,101,55.50,right,1483623582.774810
low,19,14.50,left,1483623584.367711
mid,64,37.00,right,1483623585.674546
low,113,61.50,right,1483623587.186360
mid,89,49.50,right,1483623588.560773
mid,59,34.50,left,1483623590.711322
high,56,33.00,right,1483623592.113343
low,36,23.00,left,1483623593.366173
low,89,49.50,right,1483623594.455762
high,46,28.00,right,1483623596.565320
mid,6,8.00,left,1483623597.531508
low,41,25.50,right,1483623599.532765
high,47,28.50,right,1483623600.894534
high,22,16.00,left,1483623602.174171
high,43,26.50,right,1483623603.740403
high,107,58.50,right,1483623605.102241
low,85,47.50,right,1483623606.911856
mid,18,14.00,left,1483623608.232089
low,32,21.00,left,1483623609.782933
low,11,10.50,left,1483623611.361382
mid,105,57.50,right,1483623612.627079
mid,31,20.50,left,1483623614.490736
low,95,52.50,right,1483623615.647868
mid,75,42.50,right,1483623617.022922
high,65,37.50,right,1483623618.615181
low,68,39.00,left,1483623620.180383
mid,67,38.50,right,1483623621.963230
low,26,18.00,left,1483623623.147942
high,14,12.00,left,1483623624.998530
high,84,47.00,right,1483623626.209854
high,78,44.00,right,1483623627.788044
mid,58,34.00,left,1483623629.584409
mid,36,23.00,left,1483623631.000241
low,40,25.00,left,1483623632.715505
mid,76,43.00,right,1483623633.913592
mid,26,18.00,left,1483623635.628215
low,93,51.50,right,1483623636.852953
high,44,27.00,NA,0.000000
low,12,11.00,right,1483623639.343239
mid,53,31.50,right,1483623641.263472
high,29,19.50,left,1483623643.101564
mid,40,25.00,right,1483623644.204601
low,31,20.50,left,1483623646.246745
high,23,16.50,left,1483623647.852986
low,71,40.50,right,1483623648.819135
high,39,24.50,right,1483623650.629131
