stimulus,angle,response,time
105,22.50,right,1478515310.824681
38,-11.00,left,1478515316.697642
10,-25.00,left,1478515318.154385
68,4.00,left,1478515320.007918
8,-26.00,left,1478515321.274378
54,-3.00,left,1478515322.662228
36,-12.00,left,1478515324.064949
87,13.50,right,1478515325.603822
100,20.00,right,1478515327.197293
84,12.00,right,1478515328.749060
67,3.50,right,1478515330.315047
5,-27.50,left,1478515331.867190
19,-20.50,left,1478515333.322990
37,-11.50,left,1478515334.833817
26,-17.00,left,1478515336.126890
49,-5.50,left,1478515337.705778
80,10.00,right,1478515339.202256
71,5.50,right,1478515340.916847
89,14.50,right,1478515342.155617
35,-12.50,left,1478515343.733242
98,19.00,right,1478515345.176406
93,16.50,right,1478515346.756029
97,18.50,right,1478515348.198992
1,-29.50,left,1478515349.818907
22,-19.00,left,1478515351.194268
65,2.50,left,1478515353.263611
13,-23.50,left,1478515354.419818
83,11.50,right,1478515355.931338
3,-28.50,left,1478515357.401509
7,-26.50,left,1478515358.843180
86,13.00,right,1478515360.381714
24,-18.00,left,1478515361.879338
47,-6.50,left,1478515363.431130
111,25.50,right,1478515364.859155
96,18.00,right,1478515366.425613
63,1.50,left,1478515368.153906
107,23.50,right,1478515369.446490
119,29.50,right,1478515370.862285
46,-7.00,left,1478515372.209859
21,-19.50,left,1478515373.694231
18,-21.00,left,1478515375.191840
118,29.00,right,1478515376.770791
77,8.50,right,1478515378.485341
34,-13.00,left,1478515379.641282
104,22.00,right,1478515381.111174
103,21.50,right,1478515382.498873
101,20.50,right,1478515383.873833
91,15.50,right,1478515385.411884
42,-9.00,left,1478515386.895990
79,9.50,right,1478515388.448579
12,-24.00,left,1478515389.864137
69,4.50,right,1478515391.470925
59,-0.50,left,1478515393.499576
92,16.00,right,1478515394.493655
81,10.50,right,1478515396.018981
72,6.00,right,1478515397.627025
40,-10.00,left,1478515398.892236
33,-13.50,left,1478515400.376082
102,21.00,right,1478515401.805783
106,23.00,right,1478515403.098478
0,-30.00,left,1478515404.771962
41,-9.50,left,1478515406.296978
15,-22.50,left,1478515407.752571
90,15.00,right,1478515409.223495
25,-17.50,left,1478515410.625728
88,14.00,right,1478515412.041513
50,-5.00,left,1478515413.607942
56,-2.00,left,1478515415.078365
23,-18.50,left,1478515416.644252
30,-15.00,left,1478515418.141616
20,-20.00,left,1478515419.692433
73,6.50,left,1478515421.474751
94,17.00,right,1478515422.754559
53,-3.50,left,1478515424.701740
60,0.00,left,1478515425.885683
2,-29.00,left,1478515427.409324
44,-8.00,left,1478515428.784302
115,27.50,right,1478515430.186809
95,17.50,right,1478515431.602652
9,-25.50,left,1478515433.222620
78,9.00,right,1478515434.733592
55,-2.50,left,1478515436.000164
27,-16.50,left,1478515437.605779
85,12.50,right,1478515439.131860
51,-4.50,left,1478515440.642894
70,5.00,right,1478515442.329794
114,27.00,right,1478515443.540137
76,8.00,right,1478515445.295539
29,-15.50,left,1478515446.656452
64,2.00,right,1478515448.969171
61,0.50,right,1478515449.935544
48,-6.00,left,1478515451.283876
14,-23.00,left,1478515452.631347
4,-28.00,left,1478515454.114946
17,-21.50,left,1478515455.544636
43,-8.50,left,1478515457.190689
109,24.50,right,1478515458.700345
117,28.50,right,1478515460.278627
32,-14.00,left,1478515461.816159
11,-24.50,left,1478515463.313104
74,7.00,right,1478515465.041144
112,26.00,right,1478515466.361780
113,26.50,right,1478515467.736578
52,-4.00,left,1478515469.342519
116,28.00,right,1478515470.894340
75,7.50,right,1478515472.568017
31,-14.50,left,1478515474.052889
82,11.00,right,1478515475.536576
16,-22.00,left,1478515477.088415
62,1.00,left,1478515478.939382
39,-10.50,left,1478515480.001023
28,-16.00,left,1478515481.321167
6,-27.00,left,1478515482.763803
66,3.00,NA,0.000000
110,25.00,NA,0.000000
58,-1.00,left,1478515487.678660
57,-1.50,left,1478515488.795276
99,19.50,NA,0.000000
45,-7.50,left,1478515491.966269
108,24.00,right,1478515493.286347
