object,stimulus,angle,response,time
mid,47,28.50,right,1472127645.651316
low,43,26.50,left,1472127714.467523
high,99,54.50,right,1472127715.812307
high,60,35.00,left,1472127717.278049
low,87,48.50,right,1472127718.690016
high,41,25.50,left,1472127720.157423
low,76,43.00,right,1472127721.800884
mid,112,61.00,right,1472127723.185855
mid,3,6.50,left,1472127724.664964
high,43,26.50,left,1472127726.172822
mid,7,8.50,left,1472127727.693441
low,64,37.00,right,1472127729.201237
low,8,9.00,left,1472127730.638546
mid,110,60.00,right,1472127732.254892
mid,2,6.00,left,1472127733.734830
low,60,35.00,right,1472127735.324734
mid,35,22.50,left,1472127736.889889
high,85,47.50,right,1472127738.287709
high,97,53.50,right,1472127739.865894
low,49,29.50,left,1472127741.346331
low,58,34.00,left,1472127742.855034
high,93,51.50,right,1472127744.240474
high,98,54.00,right,1472127745.653702
mid,4,7.00,left,1472127747.230293
high,27,18.50,right,1472127748.807475
low,0,5.00,left,1472127750.192665
low,106,58.00,right,1472127751.728058
high,73,41.50,left,1472127753.318628
low,34,22.00,left,1472127754.702895
mid,72,41.00,right,1472127756.403014
high,2,6.00,left,1472127757.664043
low,75,42.50,right,1472127759.089262
mid,6,8.00,left,1472127760.569673
mid,103,56.50,right,1472127761.994606
high,108,59.00,right,1472127763.517904
mid,34,22.00,left,1472127764.915452
high,21,15.50,left,1472127766.506817
mid,9,9.50,left,1472127767.986527
low,102,56.00,right,1472127769.685405
high,91,50.50,right,1472127771.167192
low,113,61.50,right,1472127772.701405
low,90,50.00,right,1472127774.250840
low,37,23.50,left,1472127775.786364
high,12,11.00,left,1472127777.157377
mid,60,35.00,right,1472127778.635693
high,89,49.50,right,1472127780.157912
mid,13,11.50,left,1472127781.542344
mid,100,55.00,right,1472127783.104586
mid,22,16.00,left,1472127784.598337
high,22,16.00,left,1472127786.189023
mid,44,27.00,left,1472127787.697165
high,119,64.50,right,1472127789.191417
mid,5,7.50,left,1472127790.563838
low,112,61.00,right,1472127792.125781
high,16,13.00,left,1472127793.510555
high,62,36.00,right,1472127795.031811
low,51,30.50,left,1472127796.580457
mid,38,24.00,left,1472127798.224430
low,54,32.00,left,1472127799.606580
low,88,49.00,right,1472127801.085604
high,66,38.00,right,1472127802.580844
low,101,55.50,right,1472127804.006842
low,16,13.00,left,1472127805.404561
mid,61,35.50,right,1472127806.925715
low,28,19.00,left,1472127808.323395
mid,24,17.00,left,1472127809.981575
high,68,39.00,right,1472127811.516454
mid,15,12.50,left,1472127812.928220
mid,92,51.00,right,1472127814.477442
low,72,41.00,right,1472127816.079350
high,5,7.50,left,1472127817.503279
high,6,8.00,left,1472127819.066091
high,31,20.50,left,1472127820.545317
mid,75,42.50,right,1472127821.998623
low,82,46.00,right,1472127823.437588
low,80,45.00,left,1472127824.985308
high,37,23.50,left,1472127826.534670
mid,51,30.50,left,1472127828.069744
high,0,5.00,left,1472127829.494709
low,10,10.00,left,1472127830.947050
high,47,28.50,left,1472127832.674585
mid,20,15.00,left,1472127833.866728
low,79,44.50,right,1472127835.375641
mid,99,54.50,right,1472127836.772189
low,12,11.00,left,1472127838.182675
high,24,17.00,left,1472127839.785434
low,29,19.50,left,1472127841.281013
mid,74,42.00,right,1472127842.637993
mid,59,34.50,right,1472127844.091889
high,102,56.00,right,1472127845.708412
high,45,27.50,left,1472127847.216092
mid,41,25.50,left,1472127849.093884
high,83,46.50,right,1472127850.162877
low,15,12.50,left,1472127851.575461
low,119,64.50,right,1472127853.069495
mid,111,60.50,right,1472127854.632274
high,38,24.00,right,1472127856.140580
high,32,21.00,right,1472127857.704210
mid,104,57.00,right,1472127859.184139
low,89,49.50,left,1472127860.692471
high,58,34.00,right,1472127862.296673
high,110,60.00,right,1472127863.844414
low,116,63.00,right,1472127865.351840
mid,106,58.00,right,1472127866.941989
low,108,59.00,right,1472127868.366910
mid,90,50.00,right,1472127869.763637
mid,27,18.50,left,1472127871.271726
low,98,54.00,right,1472127872.710245
high,77,43.50,right,1472127874.286887
mid,19,14.50,left,1472127875.794188
high,34,22.00,right,1472127877.317245
mid,25,17.50,left,1472127878.838212
low,103,56.50,right,1472127880.291109
low,57,33.50,right,1472127881.879918
low,18,14.00,left,1472127883.386875
high,88,49.00,right,1472127884.771895
low,74,42.00,left,1472127886.292101
mid,107,58.50,right,1472127887.868231
mid,52,31.00,left,1472127889.361854
high,114,62.00,right,1472127890.841379
low,14,12.00,right,1472127924.618526
mid,109,59.50,right,1472127926.111839
low,77,43.50,right,1472127927.742729
high,80,45.00,right,1472127929.251277
low,40,25.00,left,1472127930.786745
mid,102,56.00,right,1472127932.224257
mid,81,45.50,right,1472127933.760595
mid,84,47.00,right,1472127935.214942
high,50,30.00,right,1472127936.708393
high,92,51.00,right,1472127938.217175
high,65,37.50,right,1472127939.614537
low,33,21.50,left,1472127941.094708
mid,95,52.50,right,1472127942.711627
high,106,58.00,right,1472127944.096501
high,51,30.50,left,1472127945.547167
mid,98,54.00,right,1472127947.068837
low,17,13.50,left,1472127948.480085
mid,118,64.00,right,1472127950.112562
mid,105,57.50,right,1472127951.607339
high,3,6.50,left,1472127953.088070
high,56,33.00,left,1472127954.775070
low,1,5.50,left,1472127956.270249
low,9,9.50,left,1472127957.749946
low,38,24.00,left,1472127959.353405
low,68,39.00,right,1472127960.903095
mid,37,23.50,left,1472127962.163235
mid,36,23.00,left,1472127963.616346
low,62,36.00,left,1472127965.026593
high,55,32.50,right,1472127966.547900
mid,70,40.00,left,1472127968.069245
high,75,42.50,right,1472127969.618423
low,52,31.00,left,1472127971.056254
high,30,20.00,left,1472127972.561661
mid,73,41.50,left,1472127974.181196
low,93,51.50,right,1472127975.579355
high,42,26.00,right,1472127977.003502
high,28,19.00,left,1472127978.497926
high,49,29.50,right,1472127979.950925
high,103,56.50,right,1472127981.540405
high,82,46.00,right,1472127983.087747
mid,93,51.50,right,1472127984.677105
mid,69,39.50,right,1472127986.197765
low,7,8.50,left,1472127987.815742
low,94,52.00,right,1472127989.198118
mid,39,24.50,left,1472127990.774164
low,56,33.00,left,1472127992.349840
mid,12,11.00,left,1472127993.844012
low,111,60.50,right,1472127995.269626
mid,86,48.00,right,1472127996.708819
mid,96,53.00,right,1472127998.353043
high,10,10.00,left,1472127999.914149
mid,29,19.50,right,1472128001.476891
low,110,60.00,right,1472128002.915158
low,32,21.00,right,1472128004.642636
low,100,55.00,right,1472128006.135937
mid,32,21.00,left,1472128007.656343
low,46,28.00,left,1472128009.150925
high,69,39.50,right,1472128010.644715
high,7,8.50,left,1472128012.056102
high,26,18.00,right,1472128013.798149
mid,42,26.00,left,1472128015.155143
mid,30,20.00,right,1472128016.759568
mid,65,37.50,right,1472128018.417759
mid,21,15.50,left,1472128019.843490
low,104,57.00,right,1472128021.240019
high,81,45.50,right,1472128022.625069
low,22,16.00,left,1472128024.064275
high,4,7.00,right,1472128025.639441
low,118,64.00,right,1472128027.284511
high,72,41.00,right,1472128028.763770
high,63,36.50,right,1472128030.284953
low,5,7.50,left,1472128031.668253
high,101,55.50,right,1472128033.134336
mid,68,39.00,left,1472128034.600068
high,70,40.00,right,1472128035.970349
mid,54,32.00,left,1472128037.559910
high,96,53.00,right,1472128039.260114
low,47,28.50,left,1472128040.506440
high,36,23.00,left,1472128042.068409
low,42,26.00,left,1472128043.493698
mid,97,53.50,left,1472128045.097292
low,45,27.50,left,1472128046.741296
low,69,39.50,left,1472128048.181030
mid,58,34.00,left,1472128049.686650
low,2,6.00,left,1472128051.195559
mid,62,36.00,left,1472128052.828181
mid,77,43.50,right,1472128054.378280
low,105,57.50,right,1472128055.927206
low,30,20.00,left,1472128057.326641
low,44,27.00,left,1472128058.766041
high,25,17.50,left,1472128060.399513
mid,56,33.00,left,1472128061.756824
high,86,48.00,right,1472128063.265365
mid,49,29.50,right,1472128064.800622
high,48,29.00,left,1472128066.252551
high,67,38.50,left,1472128067.692342
low,19,14.50,left,1472128069.212424
low,61,35.50,left,1472128070.789234
mid,8,9.00,left,1472128072.255914
low,26,18.00,left,1472128073.750835
high,18,14.00,left,1472128075.435570
low,36,23.00,left,1472128077.038753
mid,115,62.50,right,1472128078.465530
high,46,28.00,left,1472128079.851302
high,9,9.50,left,1472128081.289405
high,40,25.00,left,1472128082.769663
mid,87,48.50,right,1472128084.401509
mid,114,62.00,right,1472128085.855643
mid,43,26.50,right,1472128087.431462
mid,31,20.50,left,1472128088.761025
high,11,10.50,left,1472128090.254911
high,111,60.50,right,1472128091.667221
high,95,52.50,left,1472128093.269773
low,85,47.50,right,1472128094.778041
mid,10,10.00,left,1472128096.161935
low,35,22.50,left,1472128097.671575
low,117,63.50,right,1472128099.110788
low,115,62.50,right,1472128100.576958
mid,82,46.00,right,1472128102.207745
high,13,11.50,left,1472128103.659102
high,15,12.50,left,1472128137.604220
low,95,52.50,right,1472128139.018636
low,70,40.00,left,1472128140.704691
high,14,12.00,left,1472128142.198178
high,35,22.50,left,1472128143.787901
mid,18,14.00,left,1472128145.308327
mid,83,46.50,right,1472128146.899183
mid,79,44.50,right,1472128148.446986
low,39,24.50,left,1472128150.024586
mid,116,63.00,right,1472128151.447535
high,107,58.50,right,1472128152.941503
low,66,38.00,left,1472128154.477034
high,64,37.00,left,1472128156.162348
mid,33,21.50,left,1472128157.520711
high,23,16.50,left,1472128159.151149
low,48,29.00,left,1472128160.673308
high,71,40.50,right,1472128162.111458
mid,88,49.00,right,1472128163.510857
low,81,45.50,right,1472128164.948949
mid,11,10.50,left,1472128166.525525
mid,53,31.50,right,1472128168.045585
low,73,41.50,left,1472128169.513416
low,3,6.50,right,1472128171.061528
high,112,61.00,right,1472128172.528899
high,39,24.50,left,1472128173.994594
high,115,62.50,right,1472128175.420787
mid,76,43.00,left,1472128177.050683
mid,23,16.50,left,1472128178.503323
low,107,58.50,right,1472128180.011093
low,71,40.50,right,1472128181.464080
mid,1,5.50,left,1472128183.093827
mid,101,55.50,right,1472128184.396335
high,8,9.00,left,1472128185.917433
low,59,34.50,right,1472128187.342363
high,59,34.50,right,1472128189.206669
low,99,54.50,right,1472128190.466713
mid,45,27.50,left,1472128192.029931
high,84,47.00,right,1472128193.564449
mid,48,29.00,left,1472128195.127660
low,96,53.00,right,1472128196.442831
mid,80,45.00,right,1472128197.951548
low,25,17.50,left,1472128199.472952
high,94,52.00,right,1472128200.857378
low,109,59.50,right,1472128202.392168
low,31,20.50,left,1472128203.885725
mid,117,63.50,right,1472128205.408124
high,109,59.50,right,1472128207.026541
high,100,55.00,right,1472128208.465201
high,57,33.50,left,1472128210.069879
mid,78,44.00,right,1472128211.441109
mid,0,5.00,left,1472128213.004130
low,92,51.00,right,1472128214.472160
mid,55,32.50,right,1472128216.006537
high,117,63.50,right,1472128217.475625
low,21,15.50,left,1472128219.076949
mid,91,50.50,right,1472128220.488385
low,86,48.00,right,1472128222.351163
low,55,32.50,left,1472128223.516241
high,20,15.00,left,1472128224.941070
high,54,32.00,left,1472128226.380968
low,4,7.00,left,1472128228.011113
mid,26,18.00,left,1472128229.531680
low,24,17.00,left,1472128231.078857
mid,63,36.50,right,1472128232.669374
high,1,5.50,left,1472128234.080385
high,79,44.50,right,1472128235.629409
high,44,27.00,left,1472128237.108561
mid,57,33.50,right,1472128238.670769
high,87,48.50,right,1472128240.163977
low,53,31.50,left,1472128241.739582
mid,94,52.00,right,1472128243.328743
low,83,46.50,right,1472128244.767870
low,97,53.50,right,1472128246.287985
high,29,19.50,left,1472128247.986462
mid,17,13.50,left,1472128249.302616
high,113,61.50,right,1472128250.754675
mid,67,38.50,right,1472128252.303939
mid,46,28.00,left,1472128253.756008
high,78,44.00,right,1472128255.304907
low,67,38.50,left,1472128256.881508
high,90,50.00,right,1472128258.443192
low,27,18.50,left,1472128260.060672
low,50,30.00,left,1472128261.581651
mid,64,37.00,right,1472128263.061481
high,19,14.50,left,1472128264.733325
low,84,47.00,right,1472128266.089612
high,53,31.50,right,1472128267.693283
high,118,64.00,right,1472128269.078330
low,41,25.50,left,1472128270.599378
low,91,50.50,left,1472128272.477999
mid,89,49.50,right,1472128273.670393
low,23,16.50,left,1472128275.015122
mid,85,47.50,right,1472128276.494978
mid,113,61.50,right,1472128278.002691
mid,16,13.00,left,1472128279.455184
high,105,57.50,right,1472128280.964117
mid,40,25.00,left,1472128282.731535
high,76,43.00,right,1472128284.115686
mid,14,12.00,left,1472128285.610157
high,116,63.00,right,1472128286.995078
high,74,42.00,right,1472128288.611533
low,20,15.00,left,1472128290.034929
low,63,36.50,right,1472128291.542984
mid,28,19.00,left,1472128293.161337
high,17,13.50,right,1472128294.778108
low,78,44.00,right,1472128296.834938
low,11,10.50,left,1472128297.657411
mid,71,40.50,right,1472128299.221142
low,65,37.50,right,1472128300.837949
mid,50,30.00,right,1472128302.208058
low,13,11.50,left,1472128303.688227
mid,66,38.00,right,1472128305.155089
high,52,31.00,right,1472128306.800204
high,61,35.50,right,1472128308.348963
mid,119,64.50,right,1472128309.733487
low,6,8.00,left,1472128311.253574
low,114,62.00,right,1472128312.705941
mid,108,59.00,right,1472128314.322309
high,33,21.50,left,1472128315.911310
high,104,57.00,right,1472128317.200354
