stimulus,angle,response,time
50,-5.00,right,1474536789.840483
48,-6.00,left,1474536858.211158
65,2.50,left,1474536859.705516
62,1.00,left,1474536861.295600
108,24.00,left,1474536862.639486
82,11.00,right,1474536864.079263
78,9.00,right,1474536865.888011
38,-11.00,left,1474536867.284585
95,17.50,left,1474536868.641459
59,-0.50,left,1474536870.285243
88,14.00,right,1474536871.601654
43,-8.50,left,1474536873.218810
60,0.00,left,1474536874.658996
7,-26.50,right,1474536875.906964
16,-22.00,left,1474536877.515761
77,8.50,right,1474536879.227474
83,11.50,right,1474536880.845788
23,-18.50,left,1474536882.079415
90,15.00,left,1474536883.629876
56,-2.00,left,1474536885.233352
22,-19.00,left,1474536886.400814
118,29.00,right,1474536887.718127
26,-17.00,left,1474536889.334756
45,-7.50,left,1474536890.762173
18,-21.00,left,1474536892.488238
68,4.00,right,1474536893.803597
87,13.50,right,1474536895.200933
10,-25.00,left,1474536896.846530
42,-9.00,right,1474536898.052049
1,-29.50,left,1474536899.849153
32,-14.00,left,1474536901.193891
112,26.00,left,1474536902.674407
13,-23.50,right,1474536904.195892
24,-18.00,left,1474536905.758806
14,-23.00,left,1474536907.320751
55,-2.50,left,1474536908.679397
44,-8.00,left,1474536910.229870
81,10.50,right,1474536911.766217
103,21.50,right,1474536913.466105
74,7.00,right,1474536914.767970
27,-16.50,left,1474536916.180006
6,-27.00,left,1474536917.742810
29,-15.50,left,1474536919.319286
21,-19.50,left,1474536920.869070
54,-3.00,left,1474536922.416407
63,1.50,left,1474536924.035038
98,19.00,right,1474536925.514698
100,20.00,right,1474536927.119399
109,24.50,right,1474536928.489744
89,14.50,right,1474536929.928163
39,-10.50,left,1474536931.572922
41,-9.50,left,1474536932.997962
79,9.50,right,1474536934.643915
5,-27.50,left,1474536936.042379
51,-4.50,left,1474536937.728307
72,6.00,left,1474536939.166815
15,-22.50,right,1474536940.468747
36,-12.00,left,1474536942.252582
119,29.50,right,1474536943.762294
19,-20.50,left,1474536945.119576
11,-24.50,left,1474536946.670268
66,3.00,left,1474536948.039958
70,5.00,left,1474536949.538237
25,-17.50,left,1474536951.141216
102,21.00,left,1474536952.551694
114,27.00,right,1474536954.059534
49,-5.50,left,1474536955.650755
40,-10.00,left,1474536957.174273
67,3.50,right,1474536958.847088
105,22.50,NA,0.000000
52,-4.00,left,1474536961.546928
93,16.50,left,1474536963.082088
53,-3.50,left,1474536964.808164
61,0.50,left,1474536966.206371
2,-29.00,left,1474536967.796852
91,15.50,right,1474536969.455569
58,-1.00,left,1474536970.880395
20,-20.00,left,1474536972.346878
85,12.50,right,1474536973.798759
86,13.00,right,1474536975.292103
9,-25.50,left,1474536976.771801
4,-28.00,left,1474536978.128369
113,26.50,left,1474536979.539907
69,4.50,left,1474536981.102466
34,-13.00,left,1474536982.706689
107,23.50,right,1474536984.187546
71,5.50,right,1474536985.859038
12,-24.00,left,1474536987.009196
33,-13.50,left,1474536988.543520
101,20.50,right,1474536989.955898
76,8.00,right,1474536991.627706
92,16.00,right,1474536993.039444
3,-28.50,left,1474536994.493423
35,-12.50,left,1474536996.086058
84,12.00,right,1474536997.675362
30,-15.00,left,1474536999.140779
75,7.50,left,1474537000.730379
110,25.00,right,1474537002.140794
8,-26.00,left,1474537003.648342
17,-21.50,left,1474537005.114020
57,-1.50,left,1474537006.566554
106,23.00,left,1474537008.006681
31,-14.50,right,1474537009.610769
47,-6.50,left,1474537011.241735
117,28.50,right,1474537012.611629
28,-16.00,left,1474537014.121123
94,17.00,left,1474537015.600595
111,25.50,right,1474537017.244668
99,19.50,right,1474537018.656558
97,18.50,right,1474537019.985089
64,2.00,right,1474537021.533175
73,6.50,right,1474537023.301490
116,28.00,right,1474537024.892347
46,-7.00,right,1474537026.208633
0,-30.00,left,1474537027.716084
115,27.50,left,1474537029.225054
96,18.00,right,1474537030.692670
80,10.00,right,1474537032.242656
37,-11.50,right,1474537033.764676
104,22.00,left,1474537035.394513
