object,obj.idx,table,tab.idx,time
low,93,hor,60,1474547033.008241
low,100,hor,60,1474547034.465089
high,3,hor,60,1474547036.021467
high,45,hor,60,1474547037.546238
low,11,hor,60,1474547038.935119
mid,65,hor,60,1474547040.552978
mid,77,hor,60,1474547042.012945
mid,117,hor,60,1474547043.567491
low,112,hor,60,1474547044.992413
high,94,hor,60,1474547046.617902
mid,67,hor,60,1474547048.008892
high,41,hor,60,1474547049.432147
mid,119,hor,60,1474547050.885704
low,51,hor,60,1474547052.346673
mid,57,hor,60,1474547053.804503
high,116,hor,60,1474547055.294499
mid,55,hor,60,1474547056.784537
mid,106,hor,60,1474547058.278645
high,119,hor,60,1474547059.740065
high,25,hor,60,1474547061.325406
low,67,hor,60,1474547062.849714
low,10,hor,60,1474547064.343181
high,89,hor,60,1474547065.899175
low,84,hor,60,1474547067.322204
low,31,hor,60,1474547068.848056
low,55,hor,60,1474547070.268522
mid,26,hor,60,1474547071.689898
low,92,hor,60,1474547073.180130
high,32,hor,60,1474547074.770036
mid,32,hor,60,1474547076.329005
high,73,hor,60,1474547077.917640
high,35,hor,60,1474547079.343698
mid,111,hor,60,1474547080.832871
mid,91,hor,60,1474547082.388283
high,67,hor,60,1474547083.976717
low,32,hor,60,1474547085.530994
high,7,hor,60,1474547086.986197
mid,54,hor,60,1474547088.411657
high,58,hor,60,1474547090.000090
low,110,hor,60,1474547091.559110
mid,114,hor,60,1474547092.982291
high,76,hor,60,1474547094.407776
mid,84,hor,60,1474547095.903224
low,41,hor,60,1474547097.390323
low,42,hor,60,1474547098.877766
mid,3,hor,60,1474547100.402025
low,53,hor,60,1474547101.989200
high,39,hor,60,1474547103.476772
low,76,hor,60,1474547104.896876
low,102,hor,60,1474547106.486395
mid,112,hor,60,1474547108.077391
mid,104,hor,60,1474547109.600636
low,114,hor,60,1474547111.153797
mid,37,hor,60,1474547112.642168
low,36,hor,60,1474547114.230325
mid,25,hor,60,1474547115.755615
high,50,hor,60,1474547117.279610
high,108,hor,60,1474547118.708724
high,42,hor,60,1474547120.234869
high,6,hor,60,1474547121.826157
high,70,hor,60,1474547123.315964
mid,39,hor,60,1474547124.775019
mid,83,hor,60,1474547126.301019
mid,72,hor,60,1474547127.823449
low,22,hor,60,1474547129.312811
low,14,hor,60,1474547130.837325
high,12,hor,60,1474547132.327665
high,78,hor,60,1474547133.785364
high,63,hor,60,1474547135.375891
low,74,hor,60,1474547136.929777
mid,85,hor,60,1474547138.417927
low,72,hor,60,1474547139.971839
low,90,hor,60,1474547141.493123
high,98,hor,60,1474547142.882951
low,82,hor,60,1474547144.339530
high,64,hor,60,1474547145.894479
high,22,hor,60,1474547147.445885
low,105,hor,60,1474547148.871773
low,34,hor,60,1474547150.328406
mid,51,hor,60,1474547151.720930
mid,17,hor,60,1474547153.212978
mid,90,hor,60,1474547154.798936
mid,108,hor,60,1474547156.390665
high,60,hor,60,1474547157.815497
high,53,hor,60,1474547159.373119
mid,23,hor,60,1474547160.761807
high,113,hor,60,1474547162.382855
mid,56,hor,60,1474547163.806762
low,44,hor,60,1474547165.296661
high,79,hor,60,1474547166.752983
mid,110,hor,60,1474547168.212000
high,80,hor,60,1474547169.768405
low,80,hor,60,1474547171.259413
low,33,hor,60,1474547172.652524
low,91,hor,60,1474547174.241634
mid,21,hor,60,1474547175.798929
high,71,hor,60,1474547177.351883
high,72,hor,60,1474547178.877654
high,61,hor,60,1474547180.331757
high,112,hor,60,1474547181.759863
low,95,hor,60,1474547183.281960
low,27,hor,60,1474547184.835443
mid,16,hor,60,1474547186.356492
low,2,hor,60,1474547187.844034
mid,68,hor,60,1474547189.365755
mid,50,hor,60,1474547190.857844
low,25,hor,60,1474547192.281443
mid,1,hor,60,1474547193.805974
high,51,hor,60,1474547195.393823
mid,107,hor,60,1474547196.850216
mid,11,hor,60,1474547198.439139
high,99,hor,60,1474547199.997391
low,3,hor,60,1474547201.488083
low,85,hor,60,1474547203.012570
low,6,hor,60,1474547204.600712
low,54,hor,60,1474547206.024290
mid,105,hor,60,1474547207.516079
mid,71,hor,60,1474547208.942974
high,48,hor,60,1474547210.534643
high,77,hor,60,1474547212.119120
mid,70,hor,60,1474547245.698758
high,62,hor,60,1474547247.124757
mid,76,hor,60,1474547248.584880
low,45,hor,60,1474547250.109464
high,75,hor,60,1474547251.563667
low,19,hor,60,1474547253.152819
low,28,hor,60,1474547254.642038
mid,13,hor,60,1474547256.101402
high,87,hor,60,1474547257.526312
high,11,hor,60,1474547258.951909
low,94,hor,60,1474547260.472185
mid,63,hor,60,1474547261.998596
high,84,hor,60,1474547263.487830
mid,20,hor,60,1474547264.910540
low,39,hor,60,1474547266.333552
high,31,hor,60,1474547267.823696
mid,58,hor,60,1474547269.247552
mid,73,hor,60,1474547270.773315
mid,33,hor,60,1474547272.360225
high,86,hor,60,1474547273.885779
low,38,hor,60,1474547275.343849
low,75,hor,60,1474547276.934245
high,88,hor,60,1474547278.422465
low,116,hor,60,1474547279.845816
mid,101,hor,60,1474547281.299776
low,52,hor,60,1474547282.791087
low,61,hor,60,1474547284.314575
mid,60,hor,60,1474547285.741515
high,92,hor,60,1474547287.198359
mid,113,hor,60,1474547288.621835
high,117,hor,60,1474547290.046931
high,107,hor,60,1474547291.567398
mid,116,hor,60,1474547293.126854
low,83,hor,60,1474547294.683755
high,8,hor,60,1474547296.142771
low,62,hor,60,1474547297.739440
high,33,hor,60,1474547299.196319
mid,44,hor,60,1474547300.654620
mid,89,hor,60,1474547302.112090
high,66,hor,60,1474547303.541199
low,48,hor,60,1474547305.098554
low,23,hor,60,1474547306.618076
high,110,hor,60,1474547308.082026
high,59,hor,60,1474547309.605162
low,56,hor,60,1474547311.129423
mid,9,hor,60,1474547312.551395
mid,28,hor,60,1474547313.940328
low,7,hor,60,1474547315.362623
low,26,hor,60,1474547316.786530
mid,47,hor,60,1474547318.306966
mid,30,hor,60,1474547319.828062
high,24,hor,60,1474547321.217432
high,90,hor,60,1474547322.640990
high,44,hor,60,1474547324.098347
low,9,hor,60,1474547325.587384
low,0,hor,60,1474547327.011549
low,118,hor,60,1474547328.574783
mid,5,hor,60,1474547330.129888
high,17,hor,60,1474547331.519691
mid,31,hor,60,1474547332.977776
low,24,hor,60,1474547334.466797
mid,38,hor,60,1474547335.858887
high,15,hor,60,1474547337.316168
high,13,hor,60,1474547338.806280
mid,79,hor,60,1474547340.227513
high,46,hor,60,1474547341.752255
low,1,hor,60,1474547343.275077
low,87,hor,60,1474547344.734861
low,99,hor,60,1474547346.326157
mid,80,hor,60,1474547347.848364
high,69,hor,60,1474547349.333050
mid,78,hor,60,1474547350.889789
mid,15,hor,60,1474547352.347760
low,79,hor,60,1474547353.945237
mid,81,hor,60,1474547355.434976
mid,69,hor,60,1474547356.855290
high,83,hor,60,1474547358.279175
low,12,hor,60,1474547359.704907
low,29,hor,60,1474547361.128876
high,5,hor,60,1474547362.685763
high,20,hor,60,1474547364.177355
mid,109,hor,60,1474547365.733447
high,18,hor,60,1474547367.221056
low,88,hor,60,1474547368.675334
mid,27,hor,60,1474547370.228487
low,47,hor,60,1474547371.650751
