stimulus,angle,response,time
78,9.00,left,1478273026.451398
98,19.00,right,1478273027.321362
41,-9.50,left,1478273028.790130
73,6.50,right,1478273030.479244
119,29.50,right,1478273031.731249
110,25.00,right,1478273033.256493
92,16.00,right,1478273034.631516
111,25.50,right,1478273036.088726
95,17.50,right,1478273037.613655
37,-11.50,left,1478273039.164230
71,5.50,left,1478273040.688423
67,3.50,left,1478273042.552246
40,-10.00,left,1478273043.872257
33,-13.50,left,1478273045.097965
4,-28.00,left,1478273046.690093
84,12.00,right,1478273048.417803
20,-20.00,left,1478273049.615837
15,-22.50,left,1478273051.222196
59,-0.50,left,1478273052.692565
94,17.00,left,1478273054.298705
26,-17.00,left,1478273055.836330
116,28.00,right,1478273057.332459
115,27.50,right,1478273058.707580
47,-6.50,left,1478273060.340624
27,-16.50,left,1478273061.755351
2,-29.00,left,1478273063.348495
21,-19.50,left,1478273064.831941
103,21.50,right,1478273066.329216
80,10.00,right,1478273067.717448
112,26.00,right,1478273069.092120
118,29.00,right,1478273070.615886
10,-25.00,left,1478273072.194978
81,10.50,right,1478273073.677677
99,19.50,right,1478273075.065894
52,-4.00,left,1478273076.495275
38,-11.00,left,1478273078.075029
62,1.00,right,1478273079.476381
102,21.00,right,1478273081.013699
9,-25.50,left,1478273082.592248
12,-24.00,left,1478273083.952372
46,-7.00,left,1478273085.599551
14,-23.00,left,1478273087.165312
117,28.50,right,1478273088.703341
50,-5.00,right,1478273090.158387
31,-14.50,left,1478273091.737390
45,-7.50,left,1478273093.179107
66,3.00,right,1478273094.703010
30,-15.00,left,1478273096.212858
100,20.00,right,1478273097.901197
75,7.50,right,1478273099.275973
57,-1.50,right,1478273100.963309
83,11.50,right,1478273102.323664
3,-28.50,left,1478273103.779322
104,22.00,right,1478273105.303948
16,-22.00,left,1478273106.787444
77,8.50,right,1478273108.216419
86,13.00,right,1478273109.727009
17,-21.50,left,1478273111.251266
64,2.00,right,1478273112.857885
91,15.50,right,1478273114.192170
65,2.50,right,1478273115.799432
87,13.50,right,1478273117.255630
85,12.50,right,1478273118.643934
1,-29.50,left,1478273120.263771
96,18.00,right,1478273121.814789
93,16.50,right,1478273123.202587
53,-3.50,left,1478273124.823117
60,0.00,left,1478273126.362382
97,18.50,right,1478273127.805051
108,24.00,right,1478273129.301980
101,20.50,right,1478273130.827243
69,4.50,right,1478273132.419630
113,26.50,right,1478273133.807459
63,1.50,right,1478273135.345655
82,11.00,right,1478273136.842642
24,-18.00,left,1478273138.312424
68,4.00,right,1478273139.877684
55,-2.50,right,1478273141.236968
72,6.00,right,1478273142.745318
34,-13.00,left,1478273144.213993
42,-9.00,left,1478273145.751952
48,-6.00,left,1478273147.100729
43,-8.50,left,1478273148.612218
106,23.00,right,1478273150.260204
11,-24.50,left,1478273151.757962
36,-12.00,left,1478273153.146283
44,-8.00,left,1478273154.712412
25,-17.50,left,1478273156.208735
89,14.50,right,1478273157.788349
61,0.50,right,1478273159.244348
76,8.00,right,1478273160.618823
51,-4.50,left,1478273162.102934
58,-1.00,right,1478273163.736516
70,5.00,left,1478273165.315666
22,-19.00,left,1478273166.840028
39,-10.50,left,1478273168.174014
35,-12.50,left,1478273169.548777
105,22.50,right,1478273171.181961
56,-2.00,right,1478273172.679214
0,-30.00,left,1478273174.202833
109,24.50,right,1478273175.631831
8,-26.00,left,1478273177.033733
90,15.00,right,1478273178.572376
28,-16.00,NA,0.000000
79,9.50,right,1478273181.621573
23,-18.50,left,1478273183.051352
7,-26.50,left,1478273184.643162
18,-21.00,left,1478273186.113435
107,23.50,right,1478273187.582733
74,7.00,left,1478273189.052350
19,-20.50,left,1478273190.671319
6,-27.00,left,1478273192.114287
13,-23.50,left,1478273193.610527
54,-3.00,left,1478273195.175778
5,-27.50,left,1478273196.590821
29,-15.50,left,1478273198.168894
32,-14.00,left,1478273199.637685
49,-5.50,left,1478273201.162324
114,27.00,right,1478273202.767844
88,14.00,right,1478273204.237717
