object,stimulus,angle,response,time
low,47,28.50,right,1467882882.889930
high,36,23.00,right,1467882893.087001
low,39,24.50,left,1467882894.527263
low,52,31.00,left,1467882895.856654
mid,80,45.00,right,1467882897.446926
mid,88,49.00,right,1467882898.941523
mid,78,44.00,right,1467882900.436981
low,80,45.00,right,1467882901.972712
high,20,15.00,left,1467882903.493985
mid,16,13.00,left,1467882905.236246
high,71,40.50,right,1467882906.689597
high,40,25.00,left,1467882908.183127
low,7,8.50,left,1467882909.692312
high,88,49.00,right,1467882911.158602
low,50,30.00,left,1467882912.722226
high,67,38.50,right,1467882914.175401
low,3,6.50,left,1467882915.683224
mid,97,53.50,right,1467882917.039263
mid,42,26.00,left,1467882918.683962
low,70,40.00,left,1467882920.451290
high,64,37.00,right,1467882921.450764
mid,65,37.50,left,1467882922.822345
mid,84,47.00,right,1467882924.218819
high,86,48.00,right,1467882925.658525
high,119,64.50,right,1467882927.274731
high,13,11.50,left,1467882928.756270
low,45,27.50,left,1467882930.455317
mid,85,47.50,right,1467882931.661808
low,90,50.00,right,1467882933.180906
mid,43,26.50,left,1467882934.648563
low,93,51.50,right,1467882936.086376
low,65,37.50,left,1467882937.743762
high,65,37.50,right,1467882939.210116
mid,40,25.00,left,1467882940.869767
mid,113,61.50,right,1467882942.198242
high,56,33.00,right,1467882943.966012
high,17,13.50,left,1467882945.459359
mid,117,63.50,right,1467882946.829941
mid,22,16.00,left,1467882948.392304
high,110,60.00,right,1467882949.884887
mid,27,18.50,left,1467882951.559174
mid,54,32.00,right,1467882952.860222
high,7,8.50,left,1467882954.588380
low,60,35.00,left,1467882956.218675
high,31,20.50,right,1467882958.000340
low,98,54.00,right,1467882959.315537
low,41,25.50,left,1467882960.548015
low,89,49.50,right,1467882962.108230
high,11,10.50,left,1467882963.698756
mid,2,6.00,left,1467882965.040829
mid,89,49.50,right,1467882966.575583
low,59,34.50,left,1467882968.331032
low,108,59.00,right,1467882969.784486
mid,72,41.00,right,1467882971.263820
mid,92,51.00,right,1467882972.538904
low,101,55.50,right,1467882974.086361
high,39,24.50,left,1467882975.580500
high,100,55.00,right,1467882977.088046
high,80,45.00,right,1467882978.582090
low,107,58.50,right,1467882980.103572
mid,45,27.50,left,1467882981.665606
mid,96,53.00,right,1467882983.062532
low,103,56.50,right,1467882984.734731
high,116,63.00,right,1467882986.076862
high,118,64.00,right,1467882987.527978
low,61,35.50,left,1467882989.171218
high,24,17.00,left,1467882990.637301
high,12,11.00,left,1467882991.965386
mid,56,33.00,left,1467882993.623895
mid,7,8.50,left,1467882994.925056
low,86,48.00,right,1467882996.364452
low,75,42.50,right,1467882997.994351
low,0,5.00,left,1467882999.351044
high,18,14.00,right,1467883000.899941
high,97,53.50,right,1467883002.366853
high,62,36.00,right,1467883003.955987
low,56,33.00,left,1467883005.477019
mid,46,28.00,left,1467883007.104493
mid,25,17.50,left,1467883008.598612
low,113,61.50,right,1467883010.063422
mid,116,63.00,right,1467883011.654502
low,4,7.00,left,1467883013.106402
mid,30,20.00,left,1467883014.817651
high,5,7.50,left,1467883016.117910
high,89,49.50,right,1467883017.638927
mid,61,35.50,left,1467883019.502953
low,68,39.00,left,1467883020.776437
low,116,63.00,right,1467883022.201452
mid,74,42.00,right,1467883023.928755
high,72,41.00,right,1467883025.066060
mid,18,14.00,left,1467883026.627180
mid,119,64.50,right,1467883028.382344
low,1,5.50,left,1467883029.820757
high,104,57.00,right,1467883031.217801
low,16,13.00,left,1467883032.792326
high,46,28.00,right,1467883034.229946
high,114,62.00,right,1467883035.572823
mid,37,23.50,left,1467883037.354379
high,28,19.00,left,1467883038.532240
high,26,18.00,left,1467883040.079875
high,34,22.00,left,1467883041.724535
mid,98,54.00,right,1467883043.451447
mid,110,60.00,right,1467883044.823016
low,66,38.00,left,1467883046.466185
low,57,33.50,left,1467883047.918577
mid,19,14.50,left,1467883049.248140
low,78,44.00,left,1467883050.742488
low,96,53.00,right,1467883052.098696
low,55,32.50,left,1467883053.660808
high,0,5.00,left,1467883055.180157
mid,53,31.50,right,1467883057.208103
low,14,12.00,left,1467883058.058281
high,2,6.00,left,1467883059.278171
low,95,52.50,right,1467883060.839356
low,31,20.50,left,1467883062.360791
mid,71,40.50,right,1467883063.935033
mid,90,50.00,right,1467883065.373048
mid,52,31.00,left,1467883067.251725
high,98,54.00,right,1467883068.388702
high,35,22.50,left,1467883069.936351
high,33,21.50,left,1467883103.772157
mid,51,30.50,left,1467883105.046760
high,43,26.50,right,1467883106.718911
high,15,12.50,left,1467883107.759774
mid,12,11.00,left,1467883109.241109
low,109,59.50,right,1467883110.747053
low,79,44.50,right,1467883112.652271
mid,60,35.00,right,1467883113.954464
low,102,56.00,right,1467883115.518746
mid,79,44.50,right,1467883117.066786
low,104,57.00,right,1467883118.409131
high,115,62.50,right,1467883119.875805
low,97,53.50,right,1467883121.519740
low,36,23.00,left,1467883122.904161
high,22,16.00,left,1467883124.562165
low,67,38.50,right,1467883126.014367
mid,67,38.50,right,1467883127.440372
mid,76,43.00,right,1467883128.920902
high,61,35.50,right,1467883130.524467
high,47,28.50,right,1467883131.989665
low,51,30.50,left,1467883133.429210
mid,35,22.50,left,1467883134.936884
high,90,50.00,right,1467883136.390920
mid,29,19.50,left,1467883137.803148
high,101,55.50,right,1467883139.310633
low,38,24.00,left,1467883140.763008
mid,3,6.50,left,1467883142.449228
mid,64,37.00,right,1467883143.862281
low,76,43.00,right,1467883145.494495
