object,stimulus,angle,response,time
high,59,34.50,right,1487162250.030550
high,41,25.50,left,1487162251.364552
mid,74,42.00,right,1487162252.672091
mid,32,21.00,left,1487162254.170503
mid,53,31.50,right,1487162255.778026
low,93,51.50,right,1487162257.125547
high,98,54.00,right,1487162258.622787
high,90,50.00,right,1487162260.119659
low,17,13.50,left,1487162261.766071
low,40,25.00,left,1487162263.262916
mid,100,55.00,right,1487162264.637584
low,4,7.00,left,1487162266.135816
mid,99,54.50,right,1487162267.593638
low,11,10.50,left,1487162269.201226
high,84,47.00,right,1487162270.793664
mid,105,57.50,right,1487162272.399893
low,50,30.00,left,1487162273.924911
mid,83,46.50,right,1487162275.396849
high,0,5.00,left,1487162277.207242
high,51,30.50,left,1487162278.664018
low,102,56.00,right,1487162279.821318
low,113,61.50,right,1487162281.373155
high,115,62.50,right,1487162282.803432
mid,23,16.50,left,1487162284.178742
low,65,37.50,left,1487162285.825830
mid,59,34.50,left,1487162287.241208
mid,44,27.00,left,1487162288.779505
mid,35,22.50,left,1487162290.222179
low,96,53.00,right,1487162291.910262
high,63,36.50,right,1487162293.177943
high,105,57.50,right,1487162294.648845
low,61,35.50,left,1487162296.146345
high,91,50.50,right,1487162297.861445
high,114,62.00,right,1487162299.155315
mid,51,30.50,left,1487162300.707299
low,41,25.50,left,1487162302.273465
low,77,43.50,right,1487162303.948195
mid,116,63.00,right,1487162305.254810
mid,30,20.00,left,1487162306.766270
high,33,21.50,left,1487162308.305800
low,73,41.50,left,1487162309.912433
high,78,44.00,right,1487162311.204676
high,14,12.00,left,1487162312.674348
high,2,6.00,left,1487162314.280722
low,90,50.00,right,1487162316.037884
mid,46,28.00,left,1487162317.604166
low,111,60.50,right,1487162318.720631
mid,15,12.50,left,1487162320.285374
mid,24,17.00,left,1487162321.863888
low,14,12.00,left,1487162323.321038
low,39,24.50,left,1487162324.818417
low,32,21.00,left,1487162326.234827
mid,66,38.00,left,1487162327.705765
mid,63,36.50,right,1487162329.203057
high,35,22.50,left,1487162330.753955
high,100,55.00,right,1487162332.196663
high,99,54.50,right,1487162333.816812
high,74,42.00,right,1487162335.205076
mid,70,40.00,left,1487162336.579740
low,2,6.00,left,1487162338.090640
low,80,45.00,right,1487162339.588178
mid,49,29.50,left,1487162341.140247
high,57,33.50,right,1487162342.692092
mid,56,33.00,left,1487162344.176760
low,101,55.50,right,1487162345.578472
low,112,61.00,right,1487162346.980858
low,56,33.00,left,1487162348.615480
high,93,51.50,right,1487162349.936917
high,55,32.50,right,1487162351.597107
mid,104,57.00,right,1487162352.903444
high,61,35.50,right,1487162354.523402
mid,26,18.00,left,1487162356.198398
low,16,13.00,left,1487162357.736489
mid,41,25.50,left,1487162359.069966
low,82,46.00,right,1487162360.499195
mid,6,8.00,left,1487162362.092639
mid,3,6.50,left,1487162363.658280
low,67,38.50,left,1487162365.415702
mid,75,42.50,right,1487162366.654203
high,106,58.00,right,1487162368.165703
low,110,60.00,right,1487162369.608850
high,40,25.00,left,1487162371.297140
high,11,10.50,left,1487162372.781557
high,43,26.50,left,1487162374.226304
low,55,32.50,left,1487162375.642595
mid,76,43.00,left,1487162377.276800
high,20,15.00,left,1487162378.814747
high,29,19.50,left,1487162380.284468
high,16,13.00,left,1487162381.836617
mid,1,5.50,left,1487162383.497107
mid,47,28.50,right,1487162385.035207
low,94,52.00,right,1487162386.465132
low,25,17.50,left,1487162388.098329
mid,90,50.00,right,1487162389.473074
low,3,6.50,left,1487162391.024108
high,97,53.50,right,1487162392.521723
high,21,15.50,left,1487162393.964812
mid,21,15.50,left,1487162395.597919
mid,16,13.00,left,1487162397.136732
high,5,7.50,left,1487162398.687964
mid,106,58.00,right,1487162400.103741
high,1,5.50,left,1487162401.491454
