stimulus,angle,response,time
102,21.00,right,1474554475.485872
33,-13.50,left,1474554482.586441
36,-12.00,left,1474554484.177428
94,17.00,right,1474554485.807189
76,8.00,right,1474554487.123112
28,-16.00,left,1474554488.588262
98,19.00,right,1474554490.068289
1,-29.50,left,1474554491.560459
115,27.50,right,1474554493.177649
85,12.50,right,1474554494.548403
7,-26.50,left,1474554496.028520
23,-18.50,left,1474554497.563880
17,-21.50,left,1474554499.222382
99,19.50,right,1474554500.744434
29,-15.50,left,1474554502.212419
110,25.00,right,1474554503.664595
12,-24.00,left,1474554505.089760
53,-3.50,left,1474554506.666596
18,-21.00,left,1474554507.967947
81,10.50,right,1474554509.558546
93,16.50,right,1474554511.120177
35,-12.50,left,1474554512.600370
113,26.50,right,1474554514.327010
112,26.00,right,1474554515.683485
108,24.00,right,1474554517.178620
30,-15.00,left,1474554518.535630
22,-19.00,left,1474554520.055851
61,0.50,left,1474554521.823732
0,-30.00,left,1474554522.988271
8,-26.00,left,1474554524.385296
49,-5.50,left,1474554526.056241
86,13.00,right,1474554527.714396
55,-2.50,left,1474554528.947636
25,-17.50,left,1474554530.372644
65,2.50,left,1474554532.304870
6,-27.00,left,1474554533.482975
101,20.50,left,1474554535.045584
44,-8.00,left,1474554536.703053
104,22.00,right,1474554537.993246
52,-4.00,left,1474554539.445000
105,22.50,right,1474554541.102644
40,-10.00,left,1474554542.541444
71,5.50,left,1474554543.898161
95,17.50,right,1474554545.517056
2,-29.00,left,1474554546.970293
75,7.50,right,1474554548.641806
16,-22.00,left,1474554549.930176
67,3.50,right,1474554551.699340
38,-11.00,left,1474554553.001411
10,-25.00,left,1474554554.509486
60,0.00,left,1474554556.153602
107,23.50,right,1474554557.525321
79,9.50,right,1474554558.990575
100,20.00,right,1474554560.347807
42,-9.00,left,1474554562.142567
82,11.00,left,1474554563.403402
32,-14.00,left,1474554564.965548
69,4.50,right,1474554566.665778
87,13.50,right,1474554568.228345
62,1.00,left,1474554569.680264
92,16.00,right,1474554571.036642
106,23.00,right,1474554572.407338
19,-20.50,left,1474554573.831603
37,-11.50,left,1474554575.379004
116,28.00,right,1474554576.847656
64,2.00,left,1474554578.629162
97,18.50,NA,0.000000
41,-9.50,left,1474554581.357992
4,-28.00,left,1474554582.851406
90,15.00,left,1474554584.495148
21,-19.50,left,1474554585.906578
20,-20.00,left,1474554587.632386
103,21.50,right,1474554588.909533
73,6.50,right,1474554590.457803
91,15.50,right,1474554591.964915
14,-23.00,left,1474554593.444832
46,-7.00,left,1474554595.021130
68,4.00,right,1474554596.967668
43,-8.50,left,1474554598.172650
96,18.00,right,1474554599.639235
57,-1.50,left,1474554601.091065
88,14.00,right,1474554602.407646
26,-17.00,left,1474554603.819413
15,-22.50,left,1474554605.519425
50,-5.00,left,1474554606.986297
118,29.00,right,1474554608.452060
13,-23.50,left,1474554609.795057
78,9.00,right,1474554611.412157
39,-10.50,left,1474554612.809738
9,-25.50,left,1474554614.383901
59,-0.50,left,1474554616.167040
70,5.00,right,1474554617.716437
117,28.50,right,1474554618.840527
31,-14.50,left,1474554620.361866
119,29.50,right,1474554621.938162
51,-4.50,left,1474554623.569594
74,7.00,right,1474554624.939063
109,24.50,right,1474554626.461581
48,-6.00,left,1474554627.885998
84,12.00,right,1474554629.380563
114,27.00,right,1474554630.806837
56,-2.00,left,1474554632.368572
111,25.50,right,1474554633.699691
34,-13.00,left,1474554635.153348
72,6.00,right,1474554636.592693
45,-7.50,left,1474554638.265084
27,-16.50,left,1474554639.799114
89,14.50,right,1474554641.389073
66,3.00,right,1474554643.034043
80,10.00,right,1474554644.281160
11,-24.50,left,1474554645.705856
63,1.50,right,1474554647.310216
58,-1.00,left,1474554648.927316
5,-27.50,left,1474554650.271637
24,-18.00,left,1474554651.698715
83,11.50,right,1474554653.342570
3,-28.50,left,1474554654.864001
54,-3.00,left,1474554656.550233
47,-6.50,left,1474554657.920924
77,8.50,right,1474554659.250165
