stimulus,angle,response,time
67,3.50,right,1473233771.775012
114,27.00,right,1473233842.921917
64,2.00,left,1473233844.716514
17,-21.50,left,1473233846.059425
71,5.50,left,1473233847.416977
2,-29.00,left,1473233849.021086
35,-12.50,left,1473233850.624261
21,-19.50,left,1473233851.981237
20,-20.00,left,1473233853.420641
117,28.50,right,1473233854.928605
115,27.50,left,1473233856.329471
51,-4.50,left,1473233858.044823
13,-23.50,left,1473233859.416765
52,-4.00,left,1473233860.842926
15,-22.50,left,1473233862.680887
69,4.50,left,1473233864.557449
32,-14.00,left,1473233865.571294
23,-18.50,left,1473233866.956989
55,-2.50,left,1473233868.602349
11,-24.50,left,1473233870.109074
76,8.00,right,1473233871.479903
9,-25.50,left,1473233873.003383
50,-5.00,left,1473233874.526808
86,13.00,right,1473233876.008951
42,-9.00,left,1473233877.474916
34,-13.00,left,1473233879.311261
70,5.00,right,1473233880.380328
14,-23.00,left,1473233881.873451
58,-1.00,left,1473233883.354909
65,2.50,right,1473233885.483575
79,9.50,right,1473233886.510856
0,-30.00,left,1473233887.964522
26,-17.00,left,1473233889.526638
43,-8.50,left,1473233891.023994
63,1.50,left,1473233892.517922
28,-16.00,left,1473233893.889778
112,26.00,left,1473233895.412795
99,19.50,right,1473233897.031629
110,25.00,right,1473233898.443418
8,-26.00,left,1473233900.088395
10,-25.00,left,1473233901.444470
98,19.00,right,1473233903.074924
107,23.50,right,1473233904.539295
81,10.50,right,1473233906.156427
41,-9.50,left,1473233907.733077
78,9.00,right,1473233909.089532
90,15.00,right,1473233910.612690
57,-1.50,right,1473233912.148437
77,8.50,right,1473233913.751539
106,23.00,right,1473233915.136116
111,25.50,right,1473233916.560897
16,-22.00,left,1473233918.112181
89,14.50,right,1473233919.550702
116,28.00,right,1473233921.074004
95,17.50,right,1473233922.540502
84,12.00,right,1473233923.898515
93,16.50,right,1473233925.461371
27,-16.50,right,1473233926.968554
97,18.50,right,1473233928.600597
59,-0.50,right,1473233930.491458
88,14.00,right,1473233931.545770
5,-27.50,left,1473233932.998592
82,11.00,right,1473233934.409307
119,29.50,right,1473233935.917805
36,-12.00,left,1473233937.561346
38,-11.00,left,1473233938.976131
80,10.00,right,1473233940.318839
83,11.50,right,1473233941.758125
100,20.00,right,1473233943.278781
30,-15.00,left,1473233944.802158
105,22.50,right,1473233946.173631
31,-14.50,left,1473233947.613813
101,20.50,right,1473233948.986977
4,-28.00,left,1473233950.647786
48,-6.00,left,1473233952.319690
75,7.50,right,1473233953.501141
92,16.00,right,1473233955.089675
103,21.50,right,1473233956.611476
66,3.00,right,1473233958.873091
44,-8.00,left,1473233959.625913
40,-10.00,left,1473233961.256177
60,0.00,left,1473233962.778767
19,-20.50,left,1473233964.328966
7,-26.50,left,1473233965.643368
1,-29.50,left,1473233967.082818
24,-18.00,left,1473233968.480524
62,1.00,left,1473233969.946747
109,24.50,right,1473233971.494659
54,-3.00,right,1473233973.484114
6,-27.00,left,1473233974.593459
56,-2.00,left,1473233976.856188
46,-7.00,left,1473233977.665113
113,26.50,right,1473233979.007680
37,-11.50,left,1473233980.597423
22,-19.00,left,1473233982.147190
87,13.50,right,1473233983.546717
104,22.00,right,1473233985.001695
18,-21.00,left,1473233986.414534
39,-10.50,left,1473233987.990699
25,-17.50,left,1473233989.403660
45,-7.50,left,1473233990.829794
94,17.00,right,1473233992.572410
61,0.50,right,1473233993.971324
47,-6.50,left,1473233995.589079
53,-3.50,left,1473233996.878326
91,15.50,right,1473233998.179948
72,6.00,right,1473234000.225398
68,4.00,right,1473234001.238311
74,7.00,right,1473234002.691313
73,6.50,right,1473234004.117319
102,21.00,right,1473234005.554963
12,-24.00,left,1473234007.132026
49,-5.50,left,1473234008.515524
29,-15.50,left,1473234010.268715
108,24.00,right,1473234011.693836
96,18.00,right,1473234013.585538
118,29.00,right,1473234014.657722
3,-28.50,left,1473234016.234226
85,12.50,right,1473234017.726929
33,-13.50,left,1473234019.112174
