object,stimulus,angle,response,time
high,63,41.50,right,1467627936.965100
mid,111,65.50,right,1467627938.307450
low,100,60.00,right,1467627939.834409
mid,10,15.00,left,1467627941.362463
low,21,20.50,left,1467627942.972885
mid,108,64.00,right,1467627944.387539
mid,41,30.50,NA,0.000000
high,69,44.50,right,1467627947.481544
low,34,27.00,left,1467627948.906663
high,118,69.00,right,1467627950.400592
low,109,64.50,right,1467627951.929604
mid,54,37.00,left,1467627953.498678
low,56,38.00,left,1467627954.970668
low,27,23.50,left,1467627956.356707
low,65,42.50,right,1467627957.876769
low,115,67.50,right,1467627959.493746
high,78,49.00,left,1467627960.966188
low,3,11.50,left,1467627962.885705
mid,57,38.50,right,1467627963.970886
high,7,13.50,left,1467627965.393824
high,64,42.00,NA,0.000000
high,16,18.00,NA,0.000000
high,109,64.50,NA,0.000000
mid,117,68.50,NA,0.000000
