object,obj.idx,table,tab.idx,time
high,94,hor,60,1478255684.419630
high,13,hor,60,1478255685.873622
high,113,hor,60,1478255687.428732
high,69,hor,60,1478255689.015636
high,38,hor,60,1478255690.506422
high,36,hor,60,1478255691.963017
high,117,hor,60,1478255693.484596
high,52,hor,60,1478255695.073671
high,66,hor,60,1478255696.496470
high,67,hor,60,1478255698.053155
high,8,hor,60,1478255699.511592
high,30,hor,60,1478255700.966627
high,72,hor,60,1478255702.425642
high,96,hor,60,1478255703.945360
high,78,hor,60,1478255705.529509
high,31,hor,60,1478255707.051065
high,10,hor,60,1478255708.578879
high,64,hor,60,1478255710.001824
high,53,hor,60,1478255711.555948
high,76,hor,60,1478255712.980124
high,109,hor,60,1478255714.565792
high,46,hor,60,1478255716.022451
high,74,hor,60,1478255717.543938
high,92,hor,60,1478255719.031861
high,105,hor,60,1478255720.649578
high,33,hor,60,1478255722.143781
high,115,hor,60,1478255723.730112
high,12,hor,60,1478255725.252541
high,2,hor,60,1478255726.840428
high,37,hor,60,1478255728.326426
high,5,hor,60,1478255729.814783
high,73,hor,60,1478255731.272961
high,106,hor,60,1478255732.859897
high,47,hor,60,1478255734.312093
high,83,hor,60,1478255735.739020
high,15,hor,60,1478255737.259804
high,107,hor,60,1478255738.749260
high,45,hor,60,1478255740.172957
high,101,hor,60,1478255741.758237
high,17,hor,60,1478255743.316026
high,55,hor,60,1478255744.838666
high,16,hor,60,1478255746.361390
high,41,hor,60,1478255747.883833
high,57,hor,60,1478255749.467818
high,108,hor,60,1478255750.858846
high,98,hor,60,1478255752.415044
high,81,hor,60,1478255753.968278
high,44,hor,60,1478255755.456827
high,62,hor,60,1478255756.978314
high,40,hor,60,1478255758.531546
high,1,hor,60,1478255760.023613
high,89,hor,60,1478255761.545601
high,111,hor,60,1478255762.965804
high,11,hor,60,1478255764.453617
high,86,hor,60,1478255765.943605
high,48,hor,60,1478255767.397260
high,25,hor,60,1478255769.015976
high,85,hor,60,1478255770.473175
high,49,hor,60,1478255772.023882
high,21,hor,60,1478255773.517371
high,59,hor,60,1478255775.041408
high,91,hor,60,1478255776.595183
high,80,hor,60,1478255778.083675
high,84,hor,60,1478255779.506901
high,75,hor,60,1478255781.061795
high,65,hor,60,1478255782.548294
high,28,hor,60,1478255784.132791
high,68,hor,60,1478255785.556534
high,26,hor,60,1478255787.078619
high,114,hor,60,1478255788.633865
high,97,hor,60,1478255790.123091
high,35,hor,60,1478255791.712666
high,63,hor,60,1478255793.202138
high,22,hor,60,1478255794.592113
high,14,hor,60,1478255796.114676
high,6,hor,60,1478255797.671100
high,77,hor,60,1478255799.256934
high,54,hor,60,1478255800.676342
high,88,hor,60,1478255802.195849
high,61,hor,60,1478255803.620186
high,27,hor,60,1478255805.142790
high,20,hor,60,1478255806.599046
high,39,hor,60,1478255807.993555
high,4,hor,60,1478255809.516519
high,118,hor,60,1478255811.040913
high,116,hor,60,1478255812.561968
high,19,hor,60,1478255813.987187
high,24,hor,60,1478255815.411521
high,0,hor,60,1478255816.968847
high,23,hor,60,1478255818.491697
high,104,hor,60,1478255820.014595
high,58,hor,60,1478255821.605825
high,103,hor,60,1478255823.126574
high,42,hor,60,1478255824.715135
high,93,hor,60,1478255826.211809
high,71,hor,60,1478255827.665388
high,102,hor,60,1478255829.283531
high,3,hor,60,1478255830.676842
high,18,hor,60,1478255832.098293
high,112,hor,60,1478255833.688195
high,82,hor,60,1478255835.277063
high,119,hor,60,1478255836.833925
high,110,hor,60,1478255838.288857
high,32,hor,60,1478255839.876673
high,51,hor,60,1478255841.365048
high,56,hor,60,1478255842.888496
high,29,hor,60,1478255844.444357
high,7,hor,60,1478255845.866137
high,50,hor,60,1478255847.418709
high,79,hor,60,1478255848.907288
high,34,hor,60,1478255850.294903
high,90,hor,60,1478255851.784383
high,9,hor,60,1478255853.268844
high,87,hor,60,1478255854.724084
high,70,hor,60,1478255856.211665
high,43,hor,60,1478255857.765946
high,100,hor,60,1478255859.354999
high,99,hor,60,1478255860.908592
high,95,hor,60,1478255862.431741
high,60,hor,60,1478255863.855261
