stimulus,angle,response,time
67,3.50,right,1478256287.703647
19,-20.50,right,1478256353.348511
28,-16.00,right,1478256354.873341
39,-10.50,right,1478256356.520222
93,16.50,left,1478256357.895288
74,7.00,left,1478256359.474724
100,20.00,left,1478256360.862370
0,-30.00,right,1478256362.306163
71,5.50,left,1478256363.911742
114,27.00,left,1478256365.313276
111,25.50,left,1478256366.838047
13,-23.50,right,1478256368.362908
17,-21.50,right,1478256369.832773
11,-24.50,right,1478256371.384436
21,-19.50,right,1478256372.949515
60,0.00,left,1478256374.596787
99,19.50,left,1478256376.093532
14,-23.00,right,1478256377.509036
115,27.50,left,1478256379.250774
103,21.50,left,1478256380.719870
40,-10.00,right,1478256382.135971
79,9.50,right,1478256383.810120
46,-7.00,right,1478256385.280987
57,-1.50,right,1478256386.954745
85,12.50,right,1478256388.601749
35,-12.50,right,1478256390.004734
110,25.00,left,1478256391.448044
38,-11.00,right,1478256392.822449
92,16.00,left,1478256394.334103
65,2.50,left,1478256396.077154
91,15.50,left,1478256397.275059
90,15.00,left,1478256398.854375
80,10.00,left,1478256400.325012
109,24.50,left,1478256401.767729
37,-11.50,right,1478256403.155931
34,-13.00,right,1478256404.680738
113,26.50,left,1478256406.288657
44,-8.00,right,1478256407.759179
89,14.50,left,1478256409.284064
50,-5.00,right,1478256410.754166
20,-20.00,right,1478256412.047240
2,-29.00,right,1478256413.421639
75,7.50,left,1478256414.959727
33,-13.50,right,1478256416.348456
112,26.00,left,1478256417.845027
72,6.00,left,1478256419.438343
64,2.00,left,1478256421.071839
45,-7.50,right,1478256422.419939
52,-4.00,right,1478256424.065966
10,-25.00,right,1478256425.454574
32,-14.00,right,1478256426.979235
117,28.50,left,1478256428.408088
106,23.00,left,1478256429.878264
36,-12.00,right,1478256431.402494
56,-2.00,right,1478256432.981605
47,-6.50,right,1478256434.410934
118,29.00,left,1478256435.813154
84,12.00,right,1478256437.351622
53,-3.50,right,1478256438.999844
12,-24.00,right,1478256440.429790
23,-18.50,right,1478256441.913190
3,-28.50,right,1478256443.383970
22,-19.00,right,1478256444.867153
63,1.50,right,1478256446.528687
82,11.00,left,1478256447.956975
61,0.50,right,1478256449.386830
108,24.00,left,1478256450.761890
107,23.50,left,1478256452.328223
26,-17.00,right,1478256453.852625
104,22.00,left,1478256455.431902
101,20.50,left,1478256456.942896
42,-9.00,right,1478256458.508320
48,-6.00,right,1478256460.101926
59,-0.50,right,1478256461.614250
4,-28.00,right,1478256463.057328
29,-15.50,right,1478256464.459816
88,14.00,left,1478256466.039299
81,10.50,left,1478256467.495911
30,-15.00,right,1478256468.898083
1,-29.50,right,1478256470.408885
55,-2.50,right,1478256471.960173
6,-27.00,right,1478256473.402898
68,4.00,left,1478256474.886826
119,29.50,left,1478256476.356805
62,1.00,right,1478256478.058741
58,-1.00,right,1478256479.488730
105,22.50,left,1478256480.891803
41,-9.50,right,1478256482.212687
49,-5.50,right,1478256483.669333
95,17.50,left,1478256485.167238
78,9.00,left,1478256486.610143
5,-27.50,right,1478256488.011733
98,19.00,left,1478256489.578173
70,5.00,left,1478256491.198395
54,-3.00,right,1478256492.545131
43,-8.50,right,1478256494.001508
77,8.50,left,1478256495.621278
27,-16.50,right,1478256497.023199
31,-14.50,right,1478256498.507011
86,13.00,left,1478256500.099766
94,17.00,left,1478256501.599548
15,-22.50,right,1478256503.124104
73,6.50,left,1478256504.567183
116,28.00,left,1478256506.091904
66,3.00,left,1478256507.724988
96,18.00,left,1478256509.059155
24,-18.00,right,1478256510.664680
51,-4.50,left,1478256512.081060
18,-21.00,right,1478256513.497214
76,8.00,left,1478256514.954394
87,13.50,left,1478256516.410989
16,-22.00,right,1478256517.949851
97,18.50,left,1478256519.406406
9,-25.50,right,1478256520.863375
69,4.50,left,1478256522.455135
83,11.50,left,1478256523.993883
25,-17.50,left,1478256525.409270
8,-26.00,right,1478256526.892327
102,21.00,left,1478256528.429476
7,-26.50,right,1478256529.871979
