object,stimulus,angle,response,time
high,111,60.50,right,1478247952.806659
high,27,18.50,left,1478248018.643662
high,8,9.00,left,1478248020.113396
high,45,27.50,right,1478248021.978639
high,103,56.50,right,1478248023.203613
high,77,43.50,right,1478248024.823935
high,100,55.00,right,1478248026.198614
high,94,52.00,right,1478248027.654105
high,83,46.50,right,1478248029.097143
high,47,28.50,right,1478248030.717498
high,92,51.00,right,1478248032.255530
high,89,49.50,right,1478248033.712633
high,62,36.00,right,1478248035.278157
high,80,45.00,right,1478248036.652873
high,3,6.50,left,1478248038.177434
high,56,33.00,right,1478248039.606859
high,113,61.50,right,1478248041.077236
high,104,57.00,right,1478248042.629227
high,84,47.00,right,1478248044.235393
high,95,52.50,right,1478248045.623300
high,97,53.50,right,1478248047.201743
high,2,6.00,left,1478248048.753540
high,41,25.50,left,1478248050.781256
high,54,32.00,right,1478248052.074849
high,25,17.50,left,1478248053.326935
high,5,7.50,left,1478248054.702132
high,16,13.00,left,1478248056.185636
high,57,33.50,right,1478248057.696609
high,110,60.00,right,1478248059.248952
high,75,42.50,right,1478248060.678046
high,93,51.50,right,1478248062.066200
high,6,8.00,left,1478248063.754324
high,50,30.00,right,1478248066.000276
high,72,41.00,right,1478248066.926503
high,112,61.00,right,1478248068.192831
high,98,54.00,right,1478248069.717297
high,69,39.50,right,1478248071.226935
high,44,27.00,left,1478248072.792597
high,15,12.50,left,1478248074.153960
high,90,50.00,right,1478248075.529079
high,108,59.00,right,1478248076.931887
high,32,21.00,left,1478248078.496194
high,58,34.00,left,1478248079.912609
high,76,43.00,right,1478248081.436646
high,60,35.00,right,1478248083.030374
high,117,63.50,right,1478248084.296992
high,114,62.00,right,1478248085.780991
high,74,42.00,right,1478248087.305278
high,24,17.00,left,1478248088.843481
high,30,20.00,left,1478248090.123202
high,109,59.50,right,1478248091.702974
high,21,15.50,left,1478248093.295488
high,36,23.00,left,1478248094.834374
high,66,38.00,right,1478248096.549604
high,91,50.50,right,1478248097.898204
high,34,22.00,left,1478248099.599139
high,65,37.50,right,1478248101.300909
high,55,32.50,right,1478248103.029851
high,85,47.50,right,1478248104.132197
high,20,15.00,left,1478248105.643400
high,68,39.00,right,1478248107.290138
high,64,37.00,right,1478248109.032442
high,19,14.50,left,1478248110.284666
high,52,31.00,right,1478248112.448468
high,38,24.00,left,1478248113.428942
high,81,45.50,right,1478248114.804098
high,29,19.50,left,1478248116.437682
high,99,54.50,right,1478248117.799061
high,13,11.50,left,1478248119.732470
high,12,11.00,left,1478248120.931085
high,17,13.50,left,1478248122.401276
high,51,30.50,left,1478248123.926123
high,88,49.00,right,1478248125.423532
high,78,44.00,right,1478248126.948388
high,22,16.00,left,1478248128.650978
high,118,64.00,right,1478248130.121242
high,23,16.50,left,1478248131.700236
high,102,56.00,right,1478248133.360306
high,33,21.50,left,1478248134.980632
high,1,5.50,left,1478248136.152043
high,71,40.50,right,1478248137.662675
high,10,10.00,left,1478248139.309614
high,61,35.50,right,1478248140.561915
high,119,64.50,right,1478248142.073221
high,14,12.00,left,1478248144.007612
high,26,18.00,left,1478248145.205628
high,53,31.50,left,1478248146.920446
high,67,38.50,left,1478248148.472825
high,79,44.50,right,1478248150.051696
high,7,8.50,left,1478248151.425861
high,86,48.00,right,1478248152.937670
high,43,26.50,left,1478248154.529979
high,4,7.00,left,1478248155.999790
high,9,9.50,left,1478248157.374746
high,28,19.00,left,1478248158.926842
high,106,58.00,right,1478248160.437965
high,11,10.50,left,1478248161.908406
high,105,57.50,right,1478248163.474398
high,87,48.50,right,1478248164.945168
high,31,20.50,left,1478248166.633179
high,48,29.00,left,1478248168.090167
high,96,53.00,right,1478248169.616084
high,39,24.50,left,1478248171.045618
high,42,26.00,left,1478248172.692740
high,82,46.00,right,1478248174.476716
high,0,5.00,left,1478248175.837532
high,35,22.50,left,1478248177.919518
high,18,14.00,left,1478248179.036851
high,49,29.50,left,1478248180.370860
high,37,23.50,left,1478248181.853689
high,115,62.50,right,1478248183.405198
high,107,58.50,right,1478248184.875952
high,59,34.50,left,1478248186.537074
high,40,25.00,left,1478248188.048159
high,46,28.00,left,1478248189.437050
high,101,55.50,right,1478248190.921597
high,63,36.50,right,1478248192.514941
high,116,63.00,right,1478248193.862301
high,70,40.00,right,1478248195.796168
high,73,41.50,right,1478248197.062409
