object,stimulus,angle,response,time
high,40,25.00,right,1478683521.565046
low,75,42.50,left,1478683523.144303
mid,50,30.00,left,1478683524.614356
mid,57,33.50,left,1478683525.988914
low,54,32.00,left,1478683527.636254
low,112,61.00,left,1478683528.901978
low,119,64.50,left,1478683530.453916
high,3,6.50,right,1478683531.951389
high,10,10.00,right,1478683533.380203
high,115,62.50,left,1478683534.932030
mid,48,29.00,right,1478683537.191747
mid,75,42.50,left,1478683537.981289
low,46,28.00,right,1478683539.628202
low,41,25.50,right,1478683540.675899
low,92,51.00,left,1478683542.784958
high,65,37.50,left,1478683543.792054
high,69,39.50,left,1478683544.963186
mid,118,64.00,left,1478683546.542603
mid,99,54.50,left,1478683548.081160
high,42,26.00,right,1478683549.700970
high,32,21.00,right,1478683551.157056
mid,31,20.50,right,1478683552.845669
low,102,56.00,left,1478683554.656963
mid,7,8.50,right,1478683555.772809
low,106,58.00,left,1478683557.174195
low,33,21.50,right,1478683558.672176
mid,119,64.50,left,1478683560.388895
low,107,58.50,left,1478683561.763876
high,46,28.00,right,1478683563.493575
mid,94,52.00,left,1478683564.637033
high,78,44.00,left,1478683566.311491
high,113,61.50,left,1478683567.618755
high,119,64.50,left,1478683569.156059
mid,40,25.00,right,1478683571.551454
low,19,14.50,right,1478683572.150217
mid,89,49.50,left,1478683573.688471
high,0,5.00,right,1478683575.253697
low,89,49.50,left,1478683576.629048
low,80,45.00,left,1478683578.180550
mid,0,5.00,right,1478683579.759822
mid,56,33.00,left,1478683581.379427
low,49,29.50,left,1478683582.795593
high,109,59.50,left,1478683584.442384
high,56,33.00,left,1478683586.741861
low,94,52.00,left,1478683587.503767
mid,86,48.00,left,1478683589.014579
high,36,23.00,right,1478683590.716376
mid,52,31.00,right,1478683592.241192
mid,90,50.00,left,1478683593.629154
low,23,16.50,right,1478683595.044324
high,99,54.50,left,1478683596.513949
high,60,35.00,right,1478683598.882426
low,82,46.00,left,1478683599.563261
low,45,27.50,right,1478683601.142069
low,63,36.50,NA,0.000000
mid,67,38.50,right,1478683603.741931
mid,13,11.50,right,1478683605.837609
high,71,40.50,left,1478683607.130908
mid,69,39.50,left,1478683608.642784
high,76,43.00,left,1478683610.112878
low,10,10.00,right,1478683611.800699
high,49,29.50,right,1478683613.788884
high,106,58.00,left,1478683614.619327
mid,91,50.50,left,1478683616.224635
mid,79,44.50,left,1478683617.844430
high,45,27.50,right,1478683619.572979
low,7,8.50,right,1478683620.948073
mid,64,37.00,right,1478683622.390828
high,111,60.50,left,1478683624.022562
low,91,50.50,left,1478683625.315895
mid,66,38.00,left,1478683627.276279
low,93,51.50,left,1478683628.407090
mid,12,11.00,right,1478683629.658856
mid,88,49.00,left,1478683631.102237
low,88,49.00,left,1478683632.600822
high,20,15.00,right,1478683634.017086
high,37,23.50,right,1478683635.529002
mid,98,54.00,left,1478683637.122485
low,53,31.50,left,1478683639.109781
low,18,14.00,right,1478683640.129770
high,96,53.00,left,1478683641.667905
low,62,36.00,left,1478683643.382978
mid,72,41.00,left,1478683645.289271
high,4,7.00,right,1478683646.759596
mid,8,9.00,right,1478683648.175563
mid,5,7.50,right,1478683649.387252
low,81,45.50,left,1478683650.802800
low,42,26.00,left,1478683652.353887
high,33,21.50,right,1478683653.673220
low,86,48.00,left,1478683655.088445
mid,68,39.00,left,1478683656.966851
high,66,38.00,left,1478683658.694816
high,107,58.50,left,1478683659.769761
low,40,25.00,right,1478683661.212588
mid,101,55.50,left,1478683662.954482
high,68,39.00,left,1478683664.260988
mid,11,10.50,right,1478683665.758227
mid,47,28.50,right,1478683667.596048
high,31,20.50,right,1478683668.725884
high,35,22.50,right,1478683670.210157
mid,82,46.00,left,1478683671.938556
high,58,34.00,left,1478683673.245564
low,77,43.50,left,1478683674.660533
low,113,61.50,left,1478683676.212797
low,108,59.00,left,1478683677.641441
low,71,40.50,left,1478683679.315376
mid,96,53.00,left,1478683680.730690
high,57,33.50,left,1478683682.663572
low,78,44.00,left,1478683683.819780
high,44,27.00,right,1478683685.752284
low,12,11.00,right,1478683686.705580
mid,114,62.00,left,1478683688.230335
high,22,16.00,right,1478683689.700001
high,72,41.00,left,1478683691.618907
low,68,39.00,left,1478683692.966648
mid,111,60.50,left,1478683694.368609
mid,36,23.00,right,1478683695.799199
high,104,57.00,left,1478683697.228898
low,43,26.50,right,1478683698.536599
mid,113,61.50,left,1478683700.115353
mid,4,7.00,right,1478683734.110536
low,57,33.50,right,1478683736.082166
mid,17,13.50,right,1478683737.429566
low,28,19.00,right,1478683738.341536
mid,42,26.00,right,1478683739.784550
high,100,55.00,left,1478683741.226879
high,88,49.00,left,1478683742.750719
high,18,14.00,right,1478683744.138457
low,3,6.50,right,1478683745.880724
low,11,10.50,right,1478683747.215013
mid,49,29.50,right,1478683748.779972
high,47,28.50,right,1478683750.223137
low,118,64.00,left,1478683751.938422
high,21,15.50,right,1478683753.314440
low,67,38.50,right,1478683755.261500
