object,stimulus,angle,response,time
mid,96,53.00,right,1468918270.377082
high,37,23.50,left,1468918276.258961
low,9,9.50,left,1468918277.656771
high,36,23.00,left,1468918279.096306
low,102,56.00,right,1468918280.575718
high,42,26.00,left,1468918282.262775
low,110,60.00,right,1468918283.617981
mid,118,64.00,right,1468918285.112952
mid,5,7.50,left,1468918286.714480
high,102,56.00,right,1468918288.209954
low,117,63.50,right,1468918289.852405
mid,4,7.00,left,1468918291.263347
high,90,50.00,right,1468918292.756009
low,70,40.00,right,1468918294.401817
mid,67,38.50,right,1468918295.826592
mid,103,56.50,right,1468918297.273078
low,16,13.00,left,1468918298.764777
high,44,27.00,left,1468918300.436973
mid,59,34.50,left,1468918301.752767
low,8,9.00,left,1468918303.219594
low,55,32.50,left,1468918304.863052
high,54,32.00,right,1468918306.412324
high,73,41.50,right,1468918307.892112
mid,35,22.50,left,1468918309.221351
mid,50,30.00,left,1468918310.714549
mid,116,63.00,right,1468918312.305089
high,53,31.50,left,1468918313.866979
low,57,33.50,left,1468918315.458203
low,42,26.00,left,1468918316.950557
low,35,22.50,left,1468918318.416820
high,95,52.50,right,1468918319.937085
high,29,19.50,left,1468918321.500367
mid,21,15.50,left,1468918322.939368
mid,74,42.00,right,1468918324.462086
high,113,61.50,right,1468918325.997211
low,2,6.00,left,1468918327.561400
high,14,12.00,left,1468918328.986366
low,107,58.50,right,1468918330.467212
low,27,18.50,left,1468918332.057404
high,55,32.50,right,1468918333.715131
mid,6,8.00,left,1468918335.085528
high,59,34.50,right,1468918336.729961
mid,110,60.00,right,1468918338.045520
low,64,37.00,right,1468918339.771974
high,80,45.00,right,1468918341.031946
mid,28,19.00,left,1468918342.552682
low,49,29.50,left,1468918344.019640
mid,15,12.50,left,1468918345.471189
high,64,37.00,right,1468918346.814052
mid,69,39.50,right,1468918348.279841
mid,2,6.00,left,1468918349.759593
low,104,57.00,right,1468918351.226832
high,19,14.50,left,1468918352.679397
low,32,21.00,left,1468918354.227573
mid,12,11.00,left,1468918355.610711
high,22,16.00,left,1468918357.254663
low,20,15.00,left,1468918358.762078
high,30,20.00,left,1468918360.213948
mid,70,40.00,left,1468918361.872044
low,86,48.00,right,1468918363.257453
mid,90,50.00,right,1468918364.585573
low,72,41.00,left,1468918366.326849
high,58,34.00,right,1468918367.833458
high,4,7.00,left,1468918369.300732
low,81,45.50,right,1468918370.711637
low,82,46.00,right,1468918372.167431
low,54,32.00,right,1468918373.702367
mid,71,40.50,right,1468918375.156198
high,109,59.50,right,1468918376.676666
high,60,35.00,right,1468918378.294142
mid,79,44.50,right,1468918379.718043
mid,78,44.00,right,1468918381.212321
mid,75,42.50,right,1468918382.746819
mid,93,51.50,right,1468918384.143890
low,37,23.50,left,1468918385.637268
high,56,33.00,left,1468918387.267927
low,3,6.50,left,1468918388.680125
low,11,10.50,left,1468918390.174692
high,97,53.50,right,1468918391.546176
high,10,10.00,left,1468918393.066526
high,78,44.00,right,1468918394.713432
mid,17,13.50,left,1468918396.168253
mid,104,57.00,right,1468918397.650896
low,98,54.00,right,1468918399.243005
mid,107,58.50,right,1468918400.845294
low,75,42.50,left,1468918402.365324
high,85,47.50,right,1468918403.790560
mid,57,33.50,left,1468918405.243628
low,61,35.50,left,1468918406.627825
mid,56,33.00,left,1468918408.229854
low,88,49.00,right,1468918409.751173
low,21,15.50,left,1468918411.258298
high,3,6.50,left,1468918412.752101
high,93,51.50,right,1468918414.327817
high,94,52.00,right,1468918415.765903
mid,33,21.50,left,1468918417.301182
mid,13,11.50,left,1468918418.658678
low,94,52.00,right,1468918420.208942
high,116,63.00,right,1468918421.786117
low,52,31.00,left,1468918423.157883
high,49,29.50,right,1468918424.774039
low,93,51.50,right,1468918426.200237
mid,63,36.50,left,1468918427.708429
low,96,53.00,right,1468918429.203540
mid,113,61.50,right,1468918430.752359
mid,60,35.00,left,1468918432.273444
high,48,29.00,left,1468918433.754115
high,86,48.00,right,1468918435.219325
low,30,20.00,left,1468918436.796279
mid,52,31.00,left,1468918438.248289
mid,11,10.50,left,1468918439.769599
high,20,15.00,left,1468918441.234713
low,99,54.50,right,1468918442.700676
low,45,27.50,left,1468918444.235620
low,19,14.50,left,1468918445.675784
high,84,47.00,right,1468918447.168435
