object,stimulus,angle,response,time
mid,88,49.00,right,1472218220.378857
mid,70,40.00,right,1472218231.914729
high,14,12.00,left,1472218233.600685
mid,12,11.00,left,1472218235.067916
mid,2,6.00,left,1472218236.451840
high,58,34.00,right,1472218237.892111
low,119,64.50,right,1472218239.385991
low,111,60.50,right,1472218240.867701
high,43,26.50,left,1472218242.401694
low,23,16.50,left,1472218243.909266
low,105,57.50,right,1472218245.401137
high,64,37.00,left,1472218247.127083
low,45,27.50,left,1472218248.440516
high,66,38.00,right,1472218250.075299
high,69,39.50,left,1472218251.637235
low,55,32.50,left,1472218253.115476
mid,108,59.00,right,1472218254.430151
high,21,15.50,left,1472218255.882951
low,113,61.50,right,1472218257.376296
high,71,40.50,left,1472218258.925606
mid,93,51.50,right,1472218260.309785
low,31,20.50,left,1472218261.681422
mid,36,23.00,left,1472218263.228145
mid,11,10.50,left,1472218264.776839
high,88,49.00,right,1472218266.188559
mid,87,48.50,right,1472218267.916044
low,79,44.50,right,1472218269.479386
high,29,19.50,left,1472218270.739767
high,93,51.50,right,1472218272.301303
mid,35,22.50,left,1472218274.042278
low,107,58.50,right,1472218275.330498
high,18,14.00,left,1472218276.880111
low,95,52.50,right,1472218278.386353
mid,33,21.50,left,1472218279.936393
low,115,62.50,right,1472218281.485207
mid,48,29.00,left,1472218282.897117
high,16,13.00,left,1472218284.458655
mid,119,64.50,right,1472218285.854990
high,113,61.50,right,1472218287.456973
low,62,36.00,left,1472218289.104050
mid,16,13.00,left,1472218290.817868
high,95,52.50,right,1472218291.900272
low,35,22.50,left,1472218293.503330
low,38,24.00,left,1472218294.968804
high,50,30.00,right,1472218296.684321
mid,34,22.00,left,1472218298.095958
low,89,49.50,right,1472218299.603248
mid,15,12.50,left,1472218301.084618
low,44,27.00,left,1472218302.703960
mid,90,50.00,right,1472218304.117039
high,91,50.50,right,1472218305.571192
high,9,9.50,left,1472218307.147793
mid,100,55.00,right,1472218308.628764
low,82,46.00,right,1472218310.025573
high,55,32.50,left,1472218311.670571
low,5,7.50,left,1472218313.000228
mid,117,63.50,right,1472218314.439720
low,6,8.00,left,1472218315.825907
mid,13,11.50,left,1472218317.401392
high,85,47.50,right,1472218318.867327
low,85,47.50,right,1472218320.252492
high,5,7.50,left,1472218321.911377
low,114,62.00,right,1472218323.364941
mid,64,37.00,right,1472218325.079266
low,101,55.50,right,1472218326.354133
mid,8,9.00,left,1472218327.956424
high,41,25.50,right,1472218329.479702
mid,40,25.00,left,1472218331.069450
high,83,46.50,right,1472218332.537680
mid,91,50.50,right,1472218334.196238
high,72,41.00,right,1472218335.772112
low,99,54.50,right,1472218337.170688
low,100,55.00,right,1472218338.611961
low,2,6.00,left,1472218340.094410
low,63,36.50,left,1472218341.999889
mid,57,33.50,right,1472218343.439435
low,30,20.00,left,1472218344.753719
high,74,42.00,right,1472218346.234801
mid,39,24.50,left,1472218347.892712
high,101,55.50,right,1472218349.234558
mid,27,18.50,left,1472218350.728398
high,37,23.50,left,1472218352.345419
mid,60,35.00,left,1472218354.349494
high,94,52.00,right,1472218355.295771
high,110,60.00,right,1472218356.748238
low,34,22.00,left,1472218358.226455
high,60,35.00,right,1472218360.159476
high,53,31.50,left,1472218361.406357
mid,29,19.50,left,1472218362.981631
low,61,35.50,left,1472218364.419379
mid,106,58.00,right,1472218365.735063
mid,69,39.50,left,1472218367.351875
low,91,50.50,right,1472218368.968579
low,59,34.50,left,1472218370.681065
high,27,18.50,left,1472218372.120047
mid,38,24.00,left,1472218373.285040
low,22,16.00,left,1472218374.778201
low,33,21.50,left,1472218376.231235
high,23,16.50,left,1472218378.067160
high,81,45.50,right,1472218379.067454
mid,23,16.50,left,1472218380.588124
mid,115,62.50,right,1472218382.246650
low,110,60.00,right,1472218383.673162
high,68,39.00,right,1472218385.590767
mid,105,57.50,right,1472218386.591706
high,119,64.50,right,1472218387.975807
mid,3,6.50,left,1472218389.387682
low,32,21.00,left,1472218391.060695
low,87,48.50,right,1472218392.541869
high,86,48.00,right,1472218394.035978
mid,75,42.50,right,1472218395.462260
low,65,37.50,left,1472218396.942354
mid,110,60.00,right,1472218398.409660
mid,56,33.00,left,1472218399.876832
high,84,47.00,right,1472218401.276932
low,12,11.00,left,1472218402.962117
low,29,19.50,right,1472218404.251162
mid,59,34.50,right,1472218405.826888
high,38,24.00,left,1472218407.306536
high,19,14.50,left,1472218408.814404
low,92,51.00,right,1472218442.508433
low,7,8.50,left,1472218443.961589
mid,85,47.50,right,1472218445.413154
mid,67,38.50,right,1472218446.907994
mid,101,55.50,right,1472218448.345877
high,20,15.00,left,1472218449.867629
high,32,21.00,left,1472218451.443737
mid,17,13.50,left,1472218452.924235
low,54,32.00,right,1472218454.471811
low,43,26.50,left,1472218455.910558
high,34,22.00,left,1472218457.553574
high,7,8.50,right,1472218458.993120
high,67,38.50,right,1472218460.762704
high,11,10.50,left,1472218462.134114
mid,116,63.00,right,1472218463.613474
low,118,64.00,right,1472218465.121869
low,108,59.00,right,1472218466.658121
low,69,39.50,right,1472218468.234474
low,58,34.00,left,1472218469.880883
mid,42,26.00,left,1472218471.333011
mid,61,35.50,right,1472218473.306951
high,79,44.50,right,1472218474.266167
high,57,33.50,right,1472218475.911485
mid,86,48.00,right,1472218477.212953
mid,46,28.00,left,1472218478.789458
high,118,64.00,right,1472218480.187778
low,83,46.50,left,1472218482.036588
low,46,28.00,left,1472218483.351772
mid,47,28.50,left,1472218484.819351
high,100,55.00,right,1472218486.397043
low,26,18.00,left,1472218487.959575
low,75,42.50,right,1472218489.974059
high,117,63.50,right,1472218491.318399
mid,107,58.50,right,1472218492.332695
high,104,57.00,right,1472218493.770975
mid,71,40.50,left,1472218495.632832
low,90,50.00,right,1472218496.812308
mid,104,57.00,right,1472218498.360217
low,70,40.00,left,1472218499.867958
high,92,51.00,right,1472218501.278564
mid,97,53.50,right,1472218503.210248
mid,82,46.00,left,1472218504.826911
high,15,12.50,left,1472218506.017135
mid,44,27.00,left,1472218507.304269
high,108,59.00,right,1472218508.866903
low,109,59.50,left,1472218510.883456
low,52,31.00,NA,0.000000
high,35,22.50,left,1472218512.897288
high,33,21.50,left,1472218515.514041
high,103,56.50,right,1472218516.446488
low,67,38.50,left,1472218518.034784
mid,18,14.00,right,1472218519.514067
low,0,5.00,left,1472218520.828748
high,49,29.50,left,1472218522.321297
low,76,43.00,left,1472218524.129300
mid,111,60.50,right,1472218525.212834
high,8,9.00,left,1472218526.717808
mid,89,49.50,right,1472218528.471848
mid,45,27.50,left,1472218529.815502
low,42,26.00,left,1472218531.461515
high,61,35.50,left,1472218533.545675
low,74,42.00,right,1472218534.669501
mid,72,41.00,left,1472218536.220097
mid,24,17.00,left,1472218537.770215
high,28,19.00,left,1472218539.209417
high,109,59.50,right,1472218540.607977
high,2,6.00,left,1472218541.978338
mid,49,29.50,left,1472218543.555009
low,47,28.50,left,1472218545.021218
mid,79,44.50,right,1472218546.680035
low,20,15.00,left,1472218547.927090
low,8,9.00,left,1472218549.339147
mid,65,37.50,right,1472218550.940734
low,73,41.50,left,1472218552.473526
low,116,63.00,right,1472218554.077486
mid,51,30.50,left,1472218555.653273
mid,28,19.00,left,1472218557.188278
mid,10,10.00,left,1472218558.792654
high,30,20.00,left,1472218560.330405
high,96,53.00,right,1472218561.811078
high,73,41.50,right,1472218563.403142
high,112,61.00,right,1472218564.828574
low,68,39.00,NA,0.000000
low,1,5.50,left,1472218567.804632
high,56,33.00,right,1472218569.313150
low,49,29.50,left,1472218571.454486
mid,43,26.50,left,1472218571.536732
mid,102,56.00,right,1472218573.466936
mid,5,7.50,left,1472218574.946485
low,11,10.50,left,1472218576.467419
high,63,36.50,right,1472218577.920462
high,3,6.50,left,1472218579.415339
low,4,7.00,left,1472218580.922615
low,60,35.00,left,1472218583.224395
high,24,17.00,left,1472218584.211473
mid,26,18.00,left,1472218585.417431
high,26,18.00,left,1472218586.965831
low,3,6.50,left,1472218588.555762
mid,55,32.50,left,1472218590.624706
mid,30,20.00,left,1472218591.529005
mid,58,34.00,left,1472218592.952456
mid,62,36.00,left,1472218594.473646
high,1,5.50,left,1472218596.023391
low,72,41.00,right,1472218597.653251
low,17,13.50,left,1472218598.817511
low,57,33.50,left,1472218600.505005
high,106,58.00,right,1472218601.959112
high,97,53.50,right,1472218603.248520
high,65,37.50,right,1472218604.975940
mid,0,5.00,left,1472218606.344865
low,15,12.50,left,1472218607.797268
mid,21,15.50,left,1472218609.373468
mid,99,54.50,right,1472218610.852867
high,115,62.50,right,1472218612.317641
high,107,58.50,right,1472218613.840075
low,36,23.00,left,1472218615.415596
high,89,49.50,right,1472218616.621597
low,117,63.50,right,1472218618.142175
mid,96,53.00,right,1472218619.771409
low,56,33.00,left,1472218621.251086
low,14,12.00,left,1472218654.953878
high,22,16.00,left,1472218656.613865
low,40,25.00,left,1472218657.972744
mid,14,12.00,left,1472218659.411096
mid,4,7.00,left,1472218660.835815
high,111,60.50,right,1472218662.249110
mid,20,15.00,left,1472218663.813175
low,28,19.00,left,1472218665.141980
mid,53,31.50,right,1472218666.869446
high,44,27.00,left,1472218668.186223
high,54,32.00,right,1472218669.708238
low,93,51.50,right,1472218671.339899
low,53,31.50,right,1472218672.777638
high,0,5.00,left,1472218674.314888
low,9,9.50,left,1472218675.603202
mid,81,45.50,right,1472218677.180035
low,106,58.00,right,1472218678.699547
high,51,30.50,left,1472218680.331800
high,36,23.00,NA,0.000000
low,64,37.00,right,1472218683.251051
mid,1,5.50,left,1472218684.716488
high,52,31.00,right,1472218686.181863
mid,95,52.50,right,1472218687.552198
mid,9,9.50,left,1472218689.043905
mid,80,45.00,right,1472218690.511222
low,103,56.50,right,1472218692.060445
low,18,14.00,left,1472218693.567684
high,87,48.50,right,1472218694.994141
high,114,62.00,right,1472218696.475275
mid,52,31.00,left,1472218698.024875
low,21,15.50,left,1472218699.641306
low,13,11.50,left,1472218700.970347
mid,41,25.50,right,1472218702.654986
mid,32,21.00,right,1472218704.231031
high,40,25.00,right,1472218705.643134
high,62,36.00,right,1472218707.151195
high,75,42.50,right,1472218708.602535
mid,63,36.50,right,1472218710.054412
mid,31,20.50,left,1472218711.727079
low,19,14.50,left,1472218713.124140
high,102,56.00,right,1472218714.520616
mid,83,46.50,right,1472218716.110087
high,78,44.00,right,1472218717.604409
high,116,63.00,right,1472218718.988159
mid,54,32.00,left,1472218720.645408
low,25,17.50,left,1472218722.001850
low,77,43.50,right,1472218723.495813
low,86,48.00,right,1472218725.001568
high,17,13.50,left,1472218726.686024
low,96,53.00,right,1472218728.137443
low,41,25.50,left,1472218729.975210
high,25,17.50,right,1472218731.428636
low,27,18.50,left,1472218732.771717
mid,68,39.00,right,1472218734.073587
mid,98,54.00,right,1472218735.470726
mid,76,43.00,right,1472218737.074782
high,42,26.00,left,1472218738.597801
high,4,7.00,left,1472218740.461316
mid,74,42.00,right,1472218741.419881
low,48,29.00,left,1472218742.995349
mid,66,38.00,right,1472218744.447817
low,50,30.00,left,1472218746.079342
high,13,11.50,left,1472218747.807972
mid,77,43.50,right,1472218748.932854
high,39,24.50,left,1472218750.619354
high,6,8.00,left,1472218752.045640
low,10,10.00,left,1472218753.676886
mid,109,59.50,right,1472218755.061291
mid,25,17.50,left,1472218756.514241
low,39,24.50,left,1472218758.049133
high,47,28.50,right,1472218759.598766
low,80,45.00,right,1472218761.216576
high,80,45.00,right,1472218762.712029
mid,78,44.00,right,1472218764.125188
mid,73,41.50,right,1472218765.837080
high,12,11.00,left,1472218767.111774
low,84,47.00,right,1472218768.482822
mid,19,14.50,left,1472218770.017541
low,97,53.50,right,1472218771.541122
high,31,20.50,left,1472218772.926884
mid,94,52.00,right,1472218774.436005
low,66,38.00,left,1472218775.943585
low,94,52.00,right,1472218777.425266
high,10,10.00,left,1472218778.865158
mid,103,56.50,right,1472218780.334233
mid,84,47.00,right,1472218781.759495
low,104,57.00,right,1472218783.226325
mid,37,23.50,left,1472218784.706260
high,90,50.00,right,1472218786.147854
high,48,29.00,left,1472218787.737228
low,88,49.00,right,1472218789.148493
high,82,46.00,right,1472218790.559275
high,46,28.00,right,1472218792.149654
mid,50,30.00,left,1472218794.095481
low,37,23.50,left,1472218795.504976
low,81,45.50,right,1472218796.985477
mid,7,8.50,left,1472218798.710906
mid,112,61.00,right,1472218800.162971
mid,118,64.00,right,1472218801.422922
low,98,54.00,right,1472218802.848202
high,99,54.50,right,1472218804.245472
high,98,54.00,right,1472218805.630415
low,16,13.00,left,1472218807.234765
high,105,57.50,right,1472218808.672093
high,77,43.50,right,1472218810.083663
low,78,44.00,right,1472218811.535167
low,24,17.00,left,1472218813.057200
mid,114,62.00,right,1472218814.456240
mid,22,16.00,left,1472218816.005678
high,59,34.50,right,1472218817.389375
mid,113,61.50,right,1472218818.978044
high,70,40.00,right,1472218820.431382
high,45,27.50,left,1472218822.170275
mid,92,51.00,right,1472218823.291275
