object,obj.idx,table,tab.idx,time
low,78,hor,60,1474636764.743525
high,56,hor,60,1474636766.131102
mid,29,hor,60,1474636767.684079
mid,10,hor,60,1474636769.272937
high,51,hor,60,1474636770.764070
low,65,hor,60,1474636772.188956
high,27,hor,60,1474636773.680752
mid,72,hor,60,1474636775.202349
low,38,hor,60,1474636776.597976
mid,78,hor,60,1474636778.021992
high,54,hor,60,1474636779.479841
low,47,hor,60,1474636780.937231
high,109,hor,60,1474636782.426259
high,88,hor,60,1474636784.014503
high,70,hor,60,1474636785.477046
low,37,hor,60,1474636786.999686
high,50,hor,60,1474636788.591983
low,104,hor,60,1474636790.116692
mid,62,hor,60,1474636791.609129
mid,36,hor,60,1474636793.030997
low,5,hor,60,1474636794.624949
mid,2,hor,60,1474636796.046622
low,91,hor,60,1474636797.634538
mid,99,hor,60,1474636799.221604
high,106,hor,60,1474636800.614765
low,35,hor,60,1474636802.071966
low,64,hor,60,1474636803.659523
mid,113,hor,60,1474636805.082013
low,101,hor,60,1474636806.606904
mid,39,hor,60,1474636808.192366
high,100,hor,60,1474636809.647523
mid,74,hor,60,1474636811.100028
high,36,hor,60,1474636812.625574
low,0,hor,60,1474636814.182421
high,78,hor,60,1474636815.775220
mid,69,hor,60,1474636817.299294
high,80,hor,60,1474636818.755878
low,82,hor,60,1474636820.348041
mid,88,hor,60,1474636821.805399
low,95,hor,60,1474636823.261212
high,92,hor,60,1474636824.783495
high,25,hor,60,1474636826.340766
low,16,hor,60,1474636827.869386
low,111,hor,60,1474636829.420047
high,11,hor,60,1474636830.975771
mid,26,hor,60,1474636832.463107
mid,75,hor,60,1474636833.987896
mid,28,hor,60,1474636835.413239
low,56,hor,60,1474636836.836382
low,13,hor,60,1474636838.262894
high,117,hor,60,1474636839.753443
high,14,hor,60,1474636841.274810
mid,1,hor,60,1474636842.799227
high,0,hor,60,1474636844.320561
low,83,hor,60,1474636845.808072
mid,8,hor,60,1474636847.229178
high,103,hor,60,1474636848.784347
mid,107,hor,60,1474636850.211325
mid,43,hor,60,1474636851.763457
low,43,hor,60,1474636853.188832
low,10,hor,60,1474636854.711004
low,80,hor,60,1474636856.134569
low,2,hor,60,1474636857.658625
mid,55,hor,60,1474636859.180035
low,75,hor,60,1474636860.674142
mid,98,hor,60,1474636862.097914
high,6,hor,60,1474636863.691502
high,98,hor,60,1474636865.220983
high,110,hor,60,1474636866.710280
high,35,hor,60,1474636868.265754
mid,40,hor,60,1474636869.754751
mid,79,hor,60,1474636871.176482
low,15,hor,60,1474636872.696522
mid,49,hor,60,1474636874.124266
high,93,hor,60,1474636875.650019
high,53,hor,60,1474636877.205802
low,58,hor,60,1474636878.696569
high,30,hor,60,1474636880.118823
low,118,hor,60,1474636881.675503
mid,60,hor,60,1474636883.264171
high,48,hor,60,1474636884.722257
mid,71,hor,60,1474636886.181064
mid,95,hor,60,1474636887.637122
low,117,hor,60,1474636889.127196
mid,11,hor,60,1474636890.716792
low,30,hor,60,1474636892.204529
low,21,hor,60,1474636893.825410
high,90,hor,60,1474636895.314102
high,5,hor,60,1474636896.902393
mid,4,hor,60,1474636898.492482
low,18,hor,60,1474636899.953057
mid,118,hor,60,1474636901.477825
high,12,hor,60,1474636903.066223
mid,27,hor,60,1474636904.519813
high,74,hor,60,1474636906.037979
low,114,hor,60,1474636907.595421
