stimulus,angle,response,time
110,25.00,right,1478184690.578846
38,-11.00,left,1478184758.562773
0,-30.00,left,1478184759.760580
39,-10.50,left,1478184761.393808
75,7.50,right,1478184763.395695
16,-22.00,left,1478184764.389557
4,-28.00,left,1478184765.819174
67,3.50,left,1478184767.846516
69,4.50,left,1478184768.744772
45,-7.50,left,1478184770.227712
3,-28.50,left,1478184771.629914
119,29.50,right,1478184773.495217
106,23.00,right,1478184774.842782
95,17.50,right,1478184776.339790
63,1.50,right,1478184778.218677
96,18.00,right,1478184779.035406
32,-14.00,left,1478184780.643589
2,-29.00,left,1478184782.236616
89,14.50,right,1478184783.679207
90,15.00,right,1478184785.108154
22,-19.00,left,1478184786.524204
7,-26.50,left,1478184787.898696
57,-1.50,left,1478184790.104941
34,-13.00,left,1478184790.867295
6,-27.00,left,1478184792.243837
116,28.00,right,1478184794.001405
99,19.50,right,1478184795.634936
117,28.50,right,1478184796.982723
12,-24.00,left,1478184799.351872
52,-4.00,right,1478184800.100933
19,-20.50,left,1478184801.721565
108,24.00,right,1478184803.247126
15,-22.50,left,1478184805.085554
80,10.00,left,1478184806.474620
71,5.50,left,1478184807.808328
78,9.00,right,1478184809.795259
50,-5.00,left,1478184810.706777
40,-10.00,left,1478184812.176197
56,-2.00,left,1478184814.069488
83,11.50,right,1478184815.444847
114,27.00,right,1478184816.656277
24,-18.00,left,1478184818.290219
66,3.00,right,1478184820.360276
11,-24.50,left,1478184821.272202
68,4.00,right,1478184823.190719
113,26.50,right,1478184824.130134
82,11.00,right,1478184825.777396
79,9.50,right,1478184827.260985
54,-3.00,left,1478184828.961724
10,-25.00,left,1478184830.281890
100,20.00,right,1478184831.900891
20,-20.00,left,1478184833.398360
93,16.50,right,1478184834.773422
86,13.00,right,1478184836.556835
64,2.00,right,1478184838.258214
97,18.50,right,1478184839.251318
107,23.50,right,1478184840.762010
65,2.50,right,1478184842.450486
5,-27.50,right,1478184843.675869
101,20.50,right,1478184845.417848
81,10.50,right,1478184847.187749
92,16.00,right,1478184848.412485
118,29.00,right,1478184849.746298
42,-9.00,left,1478184851.352650
77,8.50,left,1478184853.285092
17,-21.50,left,1478184854.264374
41,-9.50,left,1478184856.008750
53,-3.50,left,1478184857.356795
36,-12.00,left,1478184858.907881
73,6.50,left,1478184860.377009
104,22.00,right,1478184861.887880
46,-7.00,left,1478184863.684105
29,-15.50,left,1478184864.977446
25,-17.50,left,1478184866.448237
70,5.00,left,1478184867.972268
94,17.00,right,1478184869.525018
28,-16.00,left,1478184870.981887
27,-16.50,left,1478184872.438018
98,19.00,right,1478184874.288197
26,-17.00,left,1478184875.540090
62,1.00,left,1478184877.486620
14,-23.00,left,1478184878.439517
74,7.00,right,1478184880.209930
49,-5.50,left,1478184882.006386
33,-13.50,left,1478184882.945471
35,-12.50,left,1478184884.320138
9,-25.50,left,1478184885.940417
60,0.00,right,1478184888.063347
115,27.50,right,1478184888.961706
112,26.00,right,1478184890.458527
47,-6.50,left,1478184892.064274
8,-26.00,left,1478184893.343442
91,15.50,right,1478184895.032658
76,8.00,right,1478184896.638667
23,-18.50,left,1478184897.864196
85,12.50,right,1478184899.362370
59,-0.50,left,1478184900.981964
31,-14.50,left,1478184902.302454
37,-11.50,left,1478184903.894943
87,13.50,right,1478184905.637258
111,25.50,right,1478184906.973542
72,6.00,right,1478184908.853512
44,-8.00,left,1478184910.228447
105,22.50,right,1478184911.576168
103,21.50,right,1478184913.264546
88,14.00,right,1478184914.802249
21,-19.50,left,1478184916.176910
1,-29.50,left,1478184917.634757
51,-4.50,left,1478184919.186398
84,12.00,right,1478184920.983198
48,-6.00,left,1478184922.779732
18,-21.00,left,1478184923.528562
43,-8.50,left,1478184925.053147
13,-23.50,left,1478184926.482555
102,21.00,right,1478184928.211369
58,-1.00,left,1478184929.762467
109,24.50,right,1478184931.124169
61,0.50,left,1478184933.425207
55,-2.50,left,1478184934.282798
30,-15.00,left,1478184935.752591
