stimulus,angle,response,time
37,-11.50,right,1472046877.749346
65,2.50,left,1472046944.751486
48,-6.00,left,1472046945.997968
2,-29.00,left,1472046947.519944
70,5.00,left,1472046949.342363
56,-2.00,left,1472046950.466961
7,-26.50,left,1472046951.891647
3,-28.50,left,1472046953.441565
78,9.00,right,1472046955.030943
117,28.50,right,1472046956.361591
29,-15.50,left,1472046958.006691
116,28.00,right,1472046959.502015
108,24.00,right,1472046960.912463
66,3.00,left,1472046962.845925
74,7.00,right,1472046964.052590
31,-14.50,left,1472046965.437571
14,-23.00,left,1472046966.973579
0,-30.00,left,1472046968.387878
83,11.50,right,1472046970.018787
114,27.00,right,1472046971.417921
30,-15.00,left,1472046973.037563
52,-4.00,left,1472046974.600891
15,-22.50,left,1472046976.037946
111,25.50,right,1472046977.533473
10,-25.00,left,1472046978.932103
115,27.50,right,1472046980.593691
34,-13.00,left,1472046981.979113
42,-9.00,left,1472046983.500475
69,4.50,right,1472046985.283562
39,-10.50,left,1472046986.559507
43,-8.50,left,1472046988.080638
21,-19.50,left,1472046989.644030
16,-22.00,left,1472046991.042128
93,16.50,right,1472046992.551831
12,-24.00,left,1472046994.017894
4,-28.00,left,1472046995.583822
11,-24.50,left,1472046997.105838
67,3.50,right,1472046999.024929
57,-1.50,left,1472047000.162641
103,21.50,right,1472047001.698651
62,1.00,left,1472047003.426007
102,21.00,right,1472047004.728882
1,-29.50,left,1472047006.210844
55,-2.50,left,1472047007.856594
90,15.00,right,1472047009.173008
33,-13.50,left,1472047010.654125
110,25.00,right,1472047012.271178
20,-20.00,left,1472047013.696083
112,26.00,right,1472047015.272729
26,-17.00,left,1472047016.779980
40,-10.00,left,1472047018.261039
63,1.50,left,1472047019.740336
35,-12.50,left,1472047021.151950
72,6.00,right,1472047023.015842
25,-17.50,left,1472047024.221719
46,-7.00,left,1472047025.771383
113,26.50,right,1472047027.335942
84,12.00,right,1472047028.952686
119,29.50,right,1472047030.283135
50,-5.00,left,1472047031.804219
18,-21.00,left,1472047033.284843
75,7.50,right,1472047035.039870
85,12.50,right,1472047036.315466
47,-6.50,left,1472047037.821960
51,-4.50,left,1472047039.400645
109,24.50,right,1472047041.004224
32,-14.00,left,1472047042.527107
118,29.00,right,1472047043.951356
44,-8.00,left,1472047045.459386
59,-0.50,left,1472047047.062765
73,6.50,left,1472047048.651984
106,23.00,right,1472047050.228552
8,-26.00,left,1472047051.639443
76,8.00,right,1472047053.218660
86,13.00,right,1472047054.782600
100,20.00,right,1472047056.181008
53,-3.50,left,1472047057.633422
36,-12.00,left,1472047059.072695
64,2.00,left,1472047060.785349
88,14.00,right,1472047062.089153
6,-27.00,left,1472047063.556000
23,-18.50,right,1472047065.078310
107,23.50,right,1472047066.641531
82,11.00,right,1472047068.190229
79,9.50,right,1472047069.533489
9,-25.50,left,1472047070.944896
61,0.50,left,1472047072.397142
81,10.50,right,1472047074.112138
99,19.50,right,1472047075.346101
68,4.00,left,1472047077.322565
71,5.50,left,1472047078.747981
105,22.50,right,1472047080.010591
60,0.00,left,1472047081.696278
45,-7.50,left,1472047083.080275
19,-20.50,left,1472047084.739480
98,19.00,right,1472047086.220855
95,17.50,right,1472047087.824455
41,-9.50,left,1472047089.304935
24,-18.00,left,1472047090.896487
49,-5.50,left,1472047092.390522
97,18.50,right,1472047093.954303
101,20.50,right,1472047095.351872
77,8.50,right,1472047097.120394
17,-21.50,left,1472047098.517443
104,22.00,right,1472047099.957459
92,16.00,right,1472047101.519176
89,14.50,right,1472047103.000427
91,15.50,right,1472047104.564324
96,18.00,right,1472047105.991114
27,-16.50,left,1472047107.458751
80,10.00,right,1472047108.857774
38,-11.00,left,1472047110.337931
58,-1.00,left,1472047111.941083
13,-23.50,left,1472047113.327316
22,-19.00,left,1472047114.850346
94,17.00,right,1472047116.374063
5,-27.50,left,1472047117.867960
28,-16.00,left,1472047119.391888
54,-3.00,right,1472047120.914794
87,13.50,right,1472047122.381943
