object,obj.idx,table,tab.idx,time
high,79,hor,60,1478185891.689424
high,90,hor,60,1478185893.210049
high,25,hor,60,1478185894.729727
high,29,hor,60,1478185896.217273
high,54,hor,60,1478185897.704092
high,12,hor,60,1478185899.157483
high,106,hor,60,1478185900.678653
high,77,hor,60,1478185902.164644
high,20,hor,60,1478185903.652805
high,83,hor,60,1478185905.144445
high,110,hor,60,1478185906.698583
high,104,hor,60,1478185908.251801
high,108,hor,60,1478185909.806051
high,114,hor,60,1478185911.390564
high,53,hor,60,1478185912.916174
high,62,hor,60,1478185914.473535
high,32,hor,60,1478185916.062972
high,91,hor,60,1478185917.521801
high,47,hor,60,1478185918.977690
high,88,hor,60,1478185920.466407
high,65,hor,60,1478185921.858830
high,23,hor,60,1478185923.353364
high,2,hor,60,1478185924.808446
high,15,hor,60,1478185926.232456
high,13,hor,60,1478185927.687602
high,3,hor,60,1478185929.110935
high,60,hor,60,1478185930.500036
high,46,hor,60,1478185932.055587
high,73,hor,60,1478185933.442879
high,38,hor,60,1478185934.998934
high,84,hor,60,1478185936.459555
high,56,hor,60,1478185937.885892
high,61,hor,60,1478185939.442918
high,39,hor,60,1478185941.032850
high,50,hor,60,1478185942.521841
high,17,hor,60,1478185943.942474
high,22,hor,60,1478185945.530144
high,115,hor,60,1478185947.151597
high,9,hor,60,1478185948.542462
high,107,hor,60,1478185950.098253
high,66,hor,60,1478185951.587446
high,42,hor,60,1478185953.142427
high,69,hor,60,1478185954.664020
high,85,hor,60,1478185956.186678
high,99,hor,60,1478185957.610452
high,14,hor,60,1478185959.199154
high,49,hor,60,1478185960.751137
high,7,hor,60,1478185962.341098
high,10,hor,60,1478185963.894058
high,63,hor,60,1478185965.354064
high,94,hor,60,1478185966.847163
high,28,hor,60,1478185968.366034
high,102,hor,60,1478185969.953398
high,87,hor,60,1478185971.346369
high,118,hor,60,1478185972.871616
high,74,hor,60,1478185974.324237
high,19,hor,60,1478185975.846562
high,41,hor,60,1478185977.302813
high,8,hor,60,1478185978.726498
high,113,hor,60,1478185980.216107
high,48,hor,60,1478185981.705632
high,93,hor,60,1478185983.227247
high,31,hor,60,1478185984.647643
high,37,hor,60,1478185986.103583
high,0,hor,60,1478185987.626928
high,111,hor,60,1478185989.153400
high,112,hor,60,1478185990.642310
high,75,hor,60,1478185992.166026
high,35,hor,60,1478185993.755657
high,96,hor,60,1478185995.246224
high,100,hor,60,1478185996.671383
high,78,hor,60,1478185998.128713
high,76,hor,60,1478185999.518438
high,21,hor,60,1478186000.973385
high,4,hor,60,1478186002.563666
high,27,hor,60,1478186004.118635
high,72,hor,60,1478186005.573128
high,119,hor,60,1478186007.029050
high,98,hor,60,1478186008.587020
high,18,hor,60,1478186010.173481
high,58,hor,60,1478186011.697782
high,103,hor,60,1478186013.289588
high,57,hor,60,1478186014.745663
high,68,hor,60,1478186016.200227
high,109,hor,60,1478186017.720110
high,101,hor,60,1478186019.175756
high,117,hor,60,1478186020.696758
high,59,hor,60,1478186022.218687
high,40,hor,60,1478186023.807802
high,67,hor,60,1478186025.294569
high,97,hor,60,1478186026.717086
high,71,hor,60,1478186028.276744
high,86,hor,60,1478186029.796970
high,89,hor,60,1478186031.191176
high,55,hor,60,1478186032.619180
high,16,hor,60,1478186034.075634
high,5,hor,60,1478186035.496240
high,33,hor,60,1478186037.016233
high,34,hor,60,1478186038.477036
high,105,hor,60,1478186039.998057
high,36,hor,60,1478186041.487568
high,30,hor,60,1478186043.043143
high,81,hor,60,1478186044.633120
high,11,hor,60,1478186046.155929
high,1,hor,60,1478186047.746929
high,6,hor,60,1478186049.300149
high,26,hor,60,1478186050.824610
high,80,hor,60,1478186052.379601
high,44,hor,60,1478186053.868545
high,92,hor,60,1478186055.389958
high,116,hor,60,1478186056.946879
high,64,hor,60,1478186058.404300
high,24,hor,60,1478186059.957728
high,43,hor,60,1478186061.545850
high,95,hor,60,1478186063.034243
high,45,hor,60,1478186064.619206
high,82,hor,60,1478186066.143169
high,70,hor,60,1478186067.663731
high,51,hor,60,1478186069.152566
high,52,hor,60,1478186070.741867
