stimulus,angle,response,time
31,-14.50,right,1476346142.564036
80,10.00,right,1476346216.076223
30,-15.00,left,1476346217.219812
112,26.00,right,1476346218.663024
78,9.00,right,1476346220.514003
83,11.50,right,1476346222.038167
100,20.00,right,1476346223.440058
81,10.50,right,1476346224.760113
39,-10.50,left,1476346226.366312
42,-9.00,left,1476346227.850339
1,-29.50,left,1476346229.456013
29,-15.50,left,1476346230.939749
5,-27.50,left,1476346232.559320
13,-23.50,left,1476346234.274417
23,-18.50,left,1476346235.553671
86,13.00,right,1476346237.092506
33,-13.50,left,1476346238.440267
55,-2.50,left,1476346240.100591
59,-0.50,left,1476346241.433717
60,0.00,left,1476346243.216717
19,-20.50,left,1476346244.510183
53,-3.50,left,1476346246.062020
32,-14.00,left,1476346247.518949
108,24.00,right,1476346249.083888
45,-7.50,left,1476346250.663685
44,-8.00,left,1476346252.107231
38,-11.00,left,1476346253.592403
62,1.00,left,1476346255.322698
48,-6.00,left,1476346256.519977
116,28.00,right,1476346258.153498
8,-26.00,left,1476346259.637936
92,16.00,right,1476346261.298295
18,-21.00,left,1476346262.468444
21,-19.50,left,1476346263.965621
79,9.50,right,1476346265.585533
105,22.50,right,1476346266.946252
56,-2.00,left,1476346268.388520
111,25.50,left,1476346269.994935
41,-9.50,left,1476346271.450987
73,6.50,left,1476346273.533676
57,-1.50,left,1476346274.759401
28,-16.00,left,1476346276.242581
0,-30.00,left,1476346277.563347
27,-16.50,left,1476346279.047542
26,-17.00,left,1476346280.422269
69,4.50,left,1476346282.723614
49,-5.50,left,1476346283.703673
70,5.00,left,1476346284.983104
64,2.00,left,1476346286.453030
12,-24.00,left,1476346288.019170
11,-24.50,left,1476346289.326046
99,19.50,right,1476346291.164221
71,5.50,left,1476346293.096821
102,21.00,right,1476346294.281038
97,18.50,right,1476346295.519798
115,27.50,right,1476346297.126575
104,22.00,right,1476346298.569821
75,7.50,left,1476346300.719917
17,-21.50,left,1476346301.794976
25,-17.50,left,1476346303.073592
114,27.00,right,1476346304.747998
109,24.50,right,1476346306.068412
82,11.00,right,1476346307.592946
36,-12.00,left,1476346309.294629
95,17.50,right,1476346310.641964
107,23.50,right,1476346312.044199
61,0.50,left,1476346313.867657
87,13.50,left,1476346315.706300
103,21.50,right,1476346316.631874
118,29.00,right,1476346318.020493
74,7.00,right,1476346319.981033
47,-6.50,left,1476346321.043206
65,2.50,left,1476346322.568226
106,23.00,right,1476346324.051660
90,15.00,right,1476346325.630936
54,-3.00,left,1476346327.005753
7,-26.50,left,1476346328.407735
10,-25.00,left,1476346329.905685
37,-11.50,left,1476346331.375544
3,-28.50,left,1476346332.927936
4,-28.00,left,1476346334.289653
14,-23.00,left,1476346335.799998
77,8.50,left,1476346337.270558
98,19.00,right,1476346338.835584
91,15.50,right,1476346340.155788
93,16.50,right,1476346341.735406
96,18.00,right,1476346343.287299
101,20.50,right,1476346344.962214
20,-20.00,left,1476346346.609246
67,3.50,left,1476346348.405170
63,1.50,left,1476346349.617080
22,-19.00,left,1476346350.951533
2,-29.00,left,1476346352.517263
51,-4.50,left,1476346353.988488
9,-25.50,left,1476346355.798816
66,3.00,left,1476346357.309505
119,29.50,right,1476346358.684888
34,-13.00,left,1476346360.318452
89,14.50,right,1476346361.883447
58,-1.00,left,1476346363.653764
88,14.00,right,1476346365.083733
35,-12.50,left,1476346366.554148
15,-22.50,left,1476346368.091852
16,-22.00,left,1476346369.372143
85,12.50,right,1476346371.060538
113,26.50,right,1476346372.735172
72,6.00,left,1476346374.246328
94,17.00,right,1476346375.553143
84,12.00,right,1476346376.941731
24,-18.00,left,1476346378.248615
117,28.50,right,1476346379.733123
68,4.00,left,1476346381.476247
110,25.00,right,1476346382.769911
46,-7.00,left,1476346384.185718
43,-8.50,left,1476346385.968443
6,-27.00,left,1476346387.220642
40,-10.00,left,1476346388.704492
52,-4.00,left,1476346390.338436
76,8.00,left,1476346391.712293
50,-5.00,left,1476346393.278317
