object,obj.idx,table,tab.idx,time
mid,2,NA,0,1487232413.717230
mid,25,NA,0,1487232415.309058
low,41,NA,0,1487232416.865708
high,2,NA,0,1487232418.454072
low,26,NA,0,1487232419.912671
high,94,NA,0,1487232421.365436
high,112,NA,0,1487232422.953621
low,72,NA,0,1487232424.540377
mid,0,NA,0,1487232426.031300
mid,17,NA,0,1487232427.520783
high,28,NA,0,1487232429.042551
low,49,NA,0,1487232430.602305
low,24,NA,0,1487232432.059152
high,42,NA,0,1487232433.515682
mid,48,NA,0,1487232435.069216
low,96,NA,0,1487232436.524406
mid,111,NA,0,1487232438.079796
high,39,NA,0,1487232439.500020
high,109,NA,0,1487232441.021519
mid,109,NA,0,1487232442.478283
low,47,NA,0,1487232444.066596
low,51,NA,0,1487232445.654211
mid,58,NA,0,1487232447.077966
high,61,NA,0,1487232448.500145
high,40,NA,0,1487232450.091637
mid,107,NA,0,1487232451.647401
high,89,NA,0,1487232453.233028
low,8,NA,0,1487232454.788843
high,45,NA,0,1487232456.377187
mid,85,NA,0,1487232457.870064
mid,87,NA,0,1487232459.457372
high,16,NA,0,1487232460.913668
low,92,NA,0,1487232462.401023
low,18,NA,0,1487232463.955185
mid,54,NA,0,1487232465.444630
low,67,NA,0,1487232466.966971
low,52,NA,0,1487232468.420225
low,29,NA,0,1487232469.979902
mid,53,NA,0,1487232471.400202
high,99,NA,0,1487232472.889404
mid,14,NA,0,1487232474.446897
high,96,NA,0,1487232475.900176
high,87,NA,0,1487232477.456694
mid,55,NA,0,1487232478.878606
low,65,NA,0,1487232480.300148
high,33,NA,0,1487232481.787643
low,60,NA,0,1487232483.212204
mid,69,NA,0,1487232484.701806
mid,45,NA,0,1487232486.289460
high,98,NA,0,1487232487.811399
mid,77,NA,0,1487232489.398139
mid,102,NA,0,1487232490.949849
low,80,NA,0,1487232492.473898
mid,62,NA,0,1487232494.060776
high,48,NA,0,1487232495.517987
low,119,NA,0,1487232497.007360
high,62,NA,0,1487232498.593990
high,59,NA,0,1487232500.146803
low,27,NA,0,1487232501.572415
low,115,NA,0,1487232503.128232
high,72,NA,0,1487232504.616728
high,56,NA,0,1487232506.140440
mid,71,NA,0,1487232507.563552
low,88,NA,0,1487232509.147301
mid,78,NA,0,1487232510.637469
low,30,NA,0,1487232512.126195
high,38,NA,0,1487232513.548410
low,62,NA,0,1487232515.075237
low,66,NA,0,1487232516.532772
high,36,NA,0,1487232518.122011
mid,27,NA,0,1487232519.679400
mid,35,NA,0,1487232521.100711
low,3,NA,0,1487232522.654839
high,115,NA,0,1487232524.078629
low,45,NA,0,1487232525.504620
mid,91,NA,0,1487232527.090587
mid,7,NA,0,1487232528.680308
low,28,NA,0,1487232530.168064
mid,73,NA,0,1487232531.759285
high,101,NA,0,1487232533.348124
high,108,NA,0,1487232534.869473
low,22,NA,0,1487232536.357681
high,102,NA,0,1487232537.781008
mid,26,NA,0,1487232539.267468
low,53,NA,0,1487232540.690793
high,44,NA,0,1487232542.179522
mid,95,NA,0,1487232543.602846
high,1,NA,0,1487232545.122793
mid,24,NA,0,1487232546.513137
mid,79,NA,0,1487232548.068776
low,36,NA,0,1487232549.493852
low,89,NA,0,1487232551.049050
mid,33,NA,0,1487232552.470084
high,100,NA,0,1487232554.057156
high,41,NA,0,1487232555.481263
low,70,NA,0,1487232557.040173
high,47,NA,0,1487232558.528858
mid,15,NA,0,1487232559.984928
low,116,NA,0,1487232561.442993
low,15,NA,0,1487232562.864677
low,68,NA,0,1487232564.319926
mid,66,NA,0,1487232565.712941
mid,31,NA,0,1487232567.198924
mid,37,NA,0,1487232568.718412
low,55,NA,0,1487232570.307260
high,63,NA,0,1487232571.893793
high,24,NA,0,1487232573.482435
high,74,NA,0,1487232575.005018
low,35,NA,0,1487232576.393866
mid,76,NA,0,1487232577.948631
high,97,NA,0,1487232579.503590
high,5,NA,0,1487232581.090407
mid,104,NA,0,1487232582.615932
low,107,NA,0,1487232584.203176
high,107,NA,0,1487232585.692537
low,69,NA,0,1487232587.249054
high,76,NA,0,1487232588.809738
low,108,NA,0,1487232590.297379
mid,81,NA,0,1487232591.884950
mid,94,NA,0,1487232593.440914
mid,68,NA,0,1487232627.100809
high,19,NA,0,1487232628.657642
high,86,NA,0,1487232630.178549
low,113,NA,0,1487232631.603211
low,75,NA,0,1487232633.023490
high,114,NA,0,1487232634.581273
low,56,NA,0,1487232636.007667
low,90,NA,0,1487232637.463676
mid,61,NA,0,1487232639.023955
high,11,NA,0,1487232640.544756
mid,51,NA,0,1487232642.166512
mid,67,NA,0,1487232643.626414
high,4,NA,0,1487232645.117172
high,53,NA,0,1487232646.576184
high,46,NA,0,1487232648.131380
mid,39,NA,0,1487232649.585897
mid,11,NA,0,1487232651.042425
low,100,NA,0,1487232652.429900
high,13,NA,0,1487232653.855349
low,73,NA,0,1487232655.377783
mid,103,NA,0,1487232656.800834
low,63,NA,0,1487232658.224121
mid,43,NA,0,1487232659.782370
low,61,NA,0,1487232661.369186
high,116,NA,0,1487232662.925970
high,15,NA,0,1487232664.383782
high,75,NA,0,1487232665.904943
low,99,NA,0,1487232667.359993
low,58,NA,0,1487232668.851155
high,81,NA,0,1487232670.408060
mid,32,NA,0,1487232671.996546
mid,46,NA,0,1487232673.587887
mid,34,NA,0,1487232675.074595
low,97,NA,0,1487232676.530928
low,102,NA,0,1487232678.120963
mid,47,NA,0,1487232679.707763
high,9,NA,0,1487232681.130282
