object,obj.idx,table,tab.idx,time
NA,0,hor,74,1474450496.428113
NA,0,hor,25,1474450497.918561
NA,0,hor,54,1474450499.474994
NA,0,hor,24,1474450501.030311
NA,0,hor,108,1474450502.585956
NA,0,hor,65,1474450504.143356
NA,0,hor,73,1474450505.631966
NA,0,hor,47,1474450507.189564
NA,0,hor,95,1474450508.579277
NA,0,hor,15,1474450510.164055
NA,0,hor,61,1474450511.621400
NA,0,hor,29,1474450513.077193
NA,0,hor,62,1474450514.498311
NA,0,hor,82,1474450516.020213
NA,0,hor,94,1474450517.610778
NA,0,hor,13,1474450519.003192
NA,0,hor,34,1474450520.590404
NA,0,hor,91,1474450522.081366
NA,0,hor,79,1474450523.537913
NA,0,hor,22,1474450525.093712
NA,0,hor,85,1474450526.650802
NA,0,hor,83,1474450528.207703
NA,0,hor,23,1474450529.729469
NA,0,hor,33,1474450531.223441
NA,0,hor,6,1474450532.811783
NA,0,hor,103,1474450534.331143
NA,0,hor,38,1474450535.858910
NA,0,hor,98,1474450537.380017
NA,0,hor,21,1474450538.934524
NA,0,hor,115,1474450540.489357
NA,0,hor,70,1474450541.915068
NA,0,hor,84,1474450543.438076
NA,0,hor,119,1474450544.957456
NA,0,hor,67,1474450546.414376
NA,0,hor,5,1474450547.932620
NA,0,hor,96,1474450549.357493
NA,0,hor,17,1474450550.848891
NA,0,hor,118,1474450552.436037
NA,0,hor,113,1474450553.858434
NA,0,hor,55,1474450555.281673
NA,0,hor,106,1474450556.740473
NA,0,hor,110,1474450558.158889
NA,0,hor,112,1474450559.616879
NA,0,hor,53,1474450561.077426
NA,0,hor,99,1474450562.666588
NA,0,hor,90,1474450564.155154
NA,0,hor,9,1474450565.643673
NA,0,hor,3,1474450567.199969
NA,0,hor,102,1474450568.791180
NA,0,hor,1,1474450570.215072
NA,0,hor,71,1474450571.672908
NA,0,hor,88,1474450573.093898
NA,0,hor,80,1474450574.682219
NA,0,hor,28,1474450576.203510
NA,0,hor,63,1474450577.660817
NA,0,hor,104,1474450579.251479
NA,0,hor,49,1474450580.706481
NA,0,hor,39,1474450582.259633
NA,0,hor,0,1474450583.715521
NA,0,hor,36,1474450585.240239
NA,0,hor,116,1474450586.796638
NA,0,hor,57,1474450588.289214
NA,0,hor,4,1474450589.879539
NA,0,hor,66,1474450591.403504
NA,0,hor,56,1474450592.929006
NA,0,hor,89,1474450594.521452
NA,0,hor,48,1474450596.010257
NA,0,hor,51,1474450597.570412
NA,0,hor,8,1474450599.058864
NA,0,hor,16,1474450600.517579
NA,0,hor,42,1474450602.009458
NA,0,hor,86,1474450603.630258
NA,0,hor,69,1474450605.022789
NA,0,hor,26,1474450606.479132
NA,0,hor,59,1474450607.937436
NA,0,hor,7,1474450609.360749
NA,0,hor,97,1474450610.751209
NA,0,hor,87,1474450612.178462
NA,0,hor,37,1474450613.698046
NA,0,hor,105,1474450615.158348
NA,0,hor,40,1474450616.546293
NA,0,hor,92,1474450618.006966
NA,0,hor,100,1474450619.429809
NA,0,hor,76,1474450621.021577
NA,0,hor,31,1474450622.512297
NA,0,hor,78,1474450624.034694
NA,0,hor,32,1474450625.460214
NA,0,hor,101,1474450626.887203
NA,0,hor,72,1474450628.415822
NA,0,hor,111,1474450630.006242
NA,0,hor,12,1474450631.429380
NA,0,hor,60,1474450632.952933
NA,0,hor,41,1474450634.510960
NA,0,hor,20,1474450635.934709
NA,0,hor,117,1474450637.457679
NA,0,hor,77,1474450639.017280
NA,0,hor,35,1474450640.474670
NA,0,hor,58,1474450641.895022
NA,0,hor,18,1474450643.480619
NA,0,hor,46,1474450645.003210
NA,0,hor,52,1474450646.461387
NA,0,hor,114,1474450647.918411
NA,0,hor,30,1474450649.373581
NA,0,hor,50,1474450650.860737
NA,0,hor,19,1474450652.315827
NA,0,hor,43,1474450653.836511
NA,0,hor,109,1474450655.323082
NA,0,hor,10,1474450656.881982
NA,0,hor,11,1474450658.271747
NA,0,hor,27,1474450659.796988
NA,0,hor,68,1474450661.318625
NA,0,hor,14,1474450662.843158
NA,0,hor,81,1474450664.335420
NA,0,hor,93,1474450665.825968
NA,0,hor,64,1474450667.349402
NA,0,hor,45,1474450668.770884
NA,0,hor,107,1474450670.191145
NA,0,hor,75,1474450671.780394
NA,0,hor,44,1474450673.368758
NA,0,hor,2,1474450674.890079
