object,stimulus,angle,response,time
high,21,15.50,left,1487171015.864643
high,98,54.00,right,1487171017.293479
mid,76,43.00,right,1487171018.654251
high,87,48.50,right,1487171020.096224
mid,30,20.00,left,1487171021.769866
mid,117,63.50,right,1487171023.199882
low,83,46.50,left,1487171024.738508
high,22,16.00,left,1487171026.167730
mid,96,53.00,right,1487171027.719963
low,75,42.50,right,1487171029.216956
low,112,61.00,right,1487171030.754386
low,69,39.50,left,1487171032.252117
high,12,11.00,left,1487171033.694940
mid,33,21.50,left,1487171035.098450
high,62,36.00,left,1487171036.582689
mid,36,23.00,left,1487171038.120975
low,7,8.50,left,1487171039.686457
low,104,57.00,NA,0.000000
high,18,14.00,left,1487171042.830144
low,99,54.50,right,1487171044.462579
low,44,27.00,left,1487171045.959589
high,30,20.00,left,1487171047.442649
mid,82,46.00,right,1487171049.171189
mid,43,26.50,left,1487171050.423526
mid,27,18.50,left,1487171052.029867
low,33,21.50,left,1487171053.446598
low,110,60.00,right,1487171054.958483
low,101,55.50,left,1487171056.373854
high,80,45.00,left,1487171057.844257
mid,35,22.50,left,1487171059.300625
high,95,52.50,right,1487171060.879665
high,103,56.50,right,1487171062.460555
low,102,56.00,left,1487171064.095300
mid,54,32.00,left,1487171065.538079
mid,115,62.50,right,1487171066.969019
high,29,19.50,left,1487171068.452492
mid,86,48.00,left,1487171070.058599
low,51,30.50,left,1487171071.637421
mid,91,50.50,NA,0.000000
mid,49,29.50,left,1487171074.658866
high,119,64.50,NA,0.000000
high,93,51.50,NA,0.000000
high,36,23.00,left,1487171079.219915
high,85,47.50,NA,0.000000
low,11,10.50,left,1487171082.145758
low,105,57.50,NA,0.000000
mid,32,21.00,left,1487171085.330947
low,115,62.50,NA,0.000000
high,27,18.50,left,1487171088.312554
low,37,23.50,left,1487171089.783448
high,52,31.00,left,1487171091.280628
mid,10,10.00,left,1487171092.831739
mid,81,45.50,right,1487171094.383492
low,79,44.50,right,1487171095.798860
high,50,30.00,left,1487171097.460346
mid,89,49.50,right,1487171098.848785
mid,1,5.50,left,1487171100.305448
low,93,51.50,right,1487171101.694194
high,67,38.50,left,1487171103.395505
low,13,11.50,left,1487171104.865775
mid,9,9.50,left,1487171106.458653
low,21,15.50,left,1487171108.011194
mid,58,34.00,left,1487171109.576669
low,109,59.50,right,1487171110.939055
mid,14,12.00,left,1487171112.409651
low,54,32.00,left,1487171113.974512
high,17,13.50,left,1487171115.485452
high,100,55.00,right,1487171116.982905
high,20,15.00,left,1487171118.521153
low,49,29.50,left,1487171120.153860
mid,52,31.00,left,1487171121.582968
high,115,62.50,left,1487171123.025532
high,97,53.50,right,1487171124.780441
mid,26,18.00,left,1487171126.006548
mid,13,11.50,left,1487171127.558201
high,84,47.00,right,1487171129.041257
low,106,58.00,right,1487171130.675616
mid,22,16.00,left,1487171132.024065
low,91,50.50,right,1487171133.439631
mid,109,59.50,right,1487171135.046010
low,24,17.00,left,1487171136.515721
high,43,26.50,left,1487171137.986981
high,41,25.50,left,1487171139.471187
low,2,6.00,left,1487171141.213068
low,96,53.00,right,1487171142.492432
high,111,60.50,right,1487171144.044411
mid,94,52.00,right,1487171145.446055
mid,37,23.50,left,1487171146.889603
mid,19,14.50,left,1487171148.522493
low,3,6.50,left,1487171150.047478
high,89,49.50,right,1487171151.545061
high,94,52.00,right,1487171152.905430
high,68,39.00,right,1487171154.457621
low,108,59.00,right,1487171155.983634
mid,24,17.00,left,1487171157.467794
low,81,45.50,left,1487171158.842722
high,90,50.00,left,1487171160.394360
mid,8,9.00,left,1487171161.932820
high,4,7.00,left,1487171163.471461
high,10,10.00,left,1487171164.995653
mid,46,28.00,left,1487171166.533787
mid,3,6.50,left,1487171168.016576
high,70,40.00,right,1487171169.677063
low,113,61.50,right,1487171171.024358
mid,102,56.00,right,1487171172.604078
low,59,34.50,right,1487171174.209240
low,64,37.00,right,1487171175.775016
low,46,28.00,left,1487171177.205470
high,118,64.00,right,1487171178.716202
high,88,49.00,right,1487171180.390321
low,82,46.00,left,1487171182.105320
high,5,7.50,left,1487171183.289600
low,78,44.00,right,1487171184.949424
mid,66,38.00,right,1487171186.297076
high,35,22.50,left,1487171187.685898
mid,106,58.00,right,1487171189.087473
mid,77,43.50,left,1487171190.570464
mid,23,16.50,left,1487171191.958135
low,73,41.50,left,1487171193.550352
low,0,5.00,left,1487171195.033939
mid,105,57.50,right,1487171228.793643
low,35,22.50,left,1487171230.277115
low,48,29.00,left,1487171231.706450
mid,63,36.50,left,1487171233.204344
mid,104,57.00,left,1487171234.633866
low,80,45.00,left,1487171236.253819
low,12,11.00,left,1487171237.723465
high,40,25.00,left,1487171239.192813
high,75,42.50,right,1487171240.770215
mid,90,50.00,right,1487171242.199297
high,32,21.00,left,1487171243.737293
high,42,26.00,left,1487171245.193128
low,76,43.00,left,1487171246.704018
mid,64,37.00,left,1487171248.200764
high,53,31.50,left,1487171249.685161
mid,51,30.50,left,1487171251.169258
low,86,48.00,left,1487171252.597939
high,91,50.50,right,1487171253.973345
mid,50,30.00,left,1487171255.457161
high,78,44.00,right,1487171257.117426
high,113,61.50,right,1487171258.465053
low,17,13.50,right,1487171260.045505
mid,60,35.00,right,1487171261.529469
low,32,21.00,left,1487171263.082113
high,60,35.00,NA,0.000000
high,13,11.50,left,1487171265.926468
high,114,62.00,NA,0.000000
low,60,35.00,left,1487171268.896757
mid,29,19.50,right,1487171270.395465
high,86,48.00,right,1487171271.933304
mid,88,49.00,right,1487171273.402356
low,47,28.50,left,1487171274.940908
mid,113,61.50,right,1487171276.424633
mid,41,25.50,left,1487171277.881747
low,16,13.00,left,1487171279.366222
low,40,25.00,left,1487171280.931476
low,15,12.50,left,1487171282.428671
low,92,51.00,right,1487171283.939493
mid,68,39.00,right,1487171285.545112
high,105,57.50,right,1487171287.096927
low,114,62.00,right,1487171288.594199
high,33,21.50,left,1487171290.025270
high,28,19.00,left,1487171291.577280
mid,34,22.00,left,1487171293.115000
low,94,52.00,right,1487171294.693591
high,46,28.00,left,1487171296.027912
mid,72,41.00,left,1487171297.362414
mid,78,44.00,left,1487171298.968863
mid,7,8.50,left,1487171300.452392
high,8,9.00,left,1487171301.963311
mid,101,55.50,right,1487171303.582975
mid,61,35.50,left,1487171305.229957
high,102,56.00,right,1487171306.755537
high,34,22.00,left,1487171308.103085
high,71,40.50,right,1487171309.614625
low,62,36.00,left,1487171311.125312
low,1,5.50,left,1487171312.635953
low,41,25.50,left,1487171314.174079
low,118,64.00,right,1487171315.549019
mid,40,25.00,left,1487171317.143429
high,39,24.50,left,1487171318.641047
low,45,27.50,left,1487171320.111414
mid,73,41.50,right,1487171321.608554
low,39,24.50,right,1487171323.188398
high,74,42.00,right,1487171324.672138
high,15,12.50,left,1487171326.332701
low,52,31.00,right,1487171327.843024
mid,42,26.00,left,1487171329.366503
low,36,23.00,left,1487171330.673423
high,44,27.00,right,1487171332.239589
mid,119,64.50,right,1487171333.656369
mid,28,19.00,left,1487171335.099839
low,6,8.00,right,1487171336.719058
low,98,54.00,right,1487171338.121831
mid,111,60.50,right,1487171339.619515
mid,87,48.50,right,1487171341.020460
high,101,55.50,right,1487171342.531068
mid,44,27.00,left,1487171343.989013
mid,2,6.00,left,1487171345.567963
low,27,18.50,left,1487171346.929256
high,26,18.00,left,1487171348.344921
high,66,38.00,left,1487171349.841624
low,28,19.00,left,1487171351.352007
high,51,30.50,left,1487171352.862626
mid,97,53.50,right,1487171354.537006
mid,110,60.00,right,1487171355.993552
high,92,51.00,right,1487171357.682070
low,25,17.50,left,1487171358.893630
mid,56,33.00,left,1487171360.404195
mid,99,54.50,left,1487171361.901432
high,110,60.00,right,1487171363.536708
low,8,9.00,left,1487171365.156530
low,85,47.50,right,1487171366.653367
high,0,5.00,left,1487171367.891762
low,19,14.50,left,1487171369.607117
high,106,58.00,right,1487171370.846312
high,57,33.50,left,1487171372.303099
high,49,29.50,left,1487171373.773349
low,97,53.50,right,1487171375.516416
low,55,32.50,left,1487171376.768769
low,61,35.50,left,1487171378.320786
high,99,54.50,right,1487171379.791038
low,20,15.00,left,1487171381.411090
mid,12,11.00,left,1487171382.976571
mid,65,37.50,right,1487171384.351896
mid,116,63.00,right,1487171385.618538
high,23,16.50,left,1487171387.266737
mid,80,45.00,right,1487171388.764123
low,107,58.50,right,1487171390.206531
low,10,10.00,left,1487171391.743790
high,61,35.50,left,1487171393.282037
low,77,43.50,right,1487171394.928853
high,11,10.50,left,1487171396.385605
high,31,20.50,left,1487171397.964945
mid,20,15.00,left,1487171399.462693
high,25,17.50,left,1487171401.000116
mid,0,5.00,left,1487171402.511347
mid,48,29.00,left,1487171404.022543
mid,85,47.50,left,1487171405.614198
low,71,40.50,right,1487171407.154533
mid,21,15.50,left,1487171441.269906
high,109,59.50,right,1487171442.345870
low,50,30.00,left,1487171443.965697
high,9,9.50,left,1487171445.408533
low,103,56.50,right,1487171446.932671
high,83,46.50,right,1487171448.402319
low,38,24.00,left,1487171450.104626
high,65,37.50,right,1487171451.316146
mid,69,39.50,right,1487171452.827199
mid,71,40.50,right,1487171454.269946
mid,93,51.50,right,1487171455.781315
low,30,20.00,right,1487171457.306525
mid,5,7.50,left,1487171458.845879
mid,31,20.50,left,1487171460.275234
mid,112,61.00,right,1487171461.773239
high,16,13.00,left,1487171463.298658
mid,53,31.50,left,1487171464.756392
low,66,38.00,left,1487171466.376439
high,112,61.00,right,1487171467.765956
low,90,50.00,right,1487171469.278098
low,18,14.00,left,1487171470.775199
low,100,55.00,right,1487171472.190310
high,3,6.50,left,1487171473.714529
high,76,43.00,right,1487171475.307174
high,48,29.00,left,1487171476.831913
mid,45,27.50,left,1487171478.438010
low,26,18.00,left,1487171479.854119
high,104,57.00,right,1487171481.297526
high,77,43.50,right,1487171482.876865
mid,103,56.50,right,1487171484.441847
high,2,6.00,left,1487171485.897555
mid,67,38.50,left,1487171487.395075
low,4,7.00,right,1487171488.960796
mid,11,10.50,left,1487171490.526782
low,84,47.00,right,1487171491.955441
low,56,33.00,left,1487171493.480616
high,58,34.00,left,1487171495.086537
mid,38,24.00,left,1487171496.625205
high,55,32.50,left,1487171498.176781
mid,59,34.50,left,1487171499.484091
mid,16,13.00,left,1487171501.036018
mid,47,28.50,left,1487171502.533171
high,72,41.00,left,1487171504.003508
low,111,60.50,right,1487171505.597322
low,58,34.00,left,1487171507.123504
low,95,52.50,left,1487171508.676087
low,88,49.00,left,1487171510.201264
high,45,27.50,left,1487171511.767301
high,116,63.00,right,1487171513.114748
low,9,9.50,left,1487171514.585262
low,89,49.50,right,1487171516.069281
mid,70,40.00,right,1487171517.770151
mid,4,7.00,left,1487171519.185923
low,43,26.50,left,1487171520.696825
mid,17,13.50,left,1487171521.921458
high,73,41.50,right,1487171523.568402
high,19,14.50,left,1487171524.997805
high,96,53.00,right,1487171526.496293
mid,15,12.50,left,1487171528.034363
low,5,7.50,right,1487171529.476984
low,68,39.00,left,1487171530.988642
high,79,44.50,right,1487171532.499617
high,107,58.50,right,1487171534.038052
low,23,16.50,left,1487171535.494649
high,6,8.00,left,1487171537.074737
mid,118,64.00,right,1487171538.531534
low,22,16.00,left,1487171540.056491
low,34,22.00,left,1487171541.512501
mid,100,55.00,right,1487171543.227771
high,47,28.50,left,1487171544.575070
mid,57,33.50,left,1487171546.264005
mid,79,44.50,right,1487171547.693555
high,37,23.50,left,1487171549.217588
high,64,37.00,left,1487171550.918587
low,72,41.00,left,1487171552.620458
mid,84,47.00,left,1487171553.940260
low,57,33.50,left,1487171555.301820
low,31,20.50,left,1487171556.839986
mid,83,46.50,right,1487171558.459377
mid,39,24.50,left,1487171559.874787
high,1,5.50,left,1487171561.276593
high,54,32.00,left,1487171562.978302
mid,6,8.00,left,1487171564.435194
low,42,26.00,left,1487171565.850889
high,63,36.50,left,1487171567.374936
mid,108,59.00,right,1487171568.914372
high,69,39.50,left,1487171570.357266
low,29,19.50,left,1487171571.937401
mid,114,62.00,right,1487171573.366740
mid,92,51.00,right,1487171574.932314
high,59,34.50,right,1487171576.498090
low,65,37.50,right,1487171577.872599
high,82,46.00,right,1487171579.315488
low,74,42.00,right,1487171580.866482
low,119,64.50,right,1487171582.336514
mid,95,52.50,right,1487171583.888281
