stimulus,angle,response,time
83,11.50,right,1474469270.572442
1,-29.50,right,1474469338.491988
55,-2.50,left,1474469339.890045
33,-13.50,left,1474469341.452071
16,-22.00,left,1474469342.904589
10,-25.00,left,1474469344.358891
59,-0.50,left,1474469345.880524
67,3.50,left,1474469347.417450
82,11.00,left,1474469349.062732
50,-5.00,left,1474469350.517726
61,0.50,left,1474469351.984562
78,9.00,left,1474469353.424868
43,-8.50,left,1474469354.932279
116,28.00,right,1474469356.371557
13,-23.50,left,1474469357.989725
34,-13.00,left,1474469359.637272
71,5.50,right,1474469361.255309
111,25.50,right,1474469362.529827
75,7.50,left,1474469364.023687
22,-19.00,right,1474469365.462275
93,16.50,right,1474469367.079169
72,6.00,right,1474469368.477444
27,-16.50,left,1474469369.971413
9,-25.50,left,1474469371.425955
48,-6.00,left,1474469373.140516
57,-1.50,left,1474469374.634521
56,-2.00,left,1474469376.253387
110,25.00,left,1474469377.693570
104,22.00,left,1474469379.242352
87,13.50,right,1474469380.667788
53,-3.50,left,1474469382.175278
107,23.50,right,1474469383.572506
14,-23.00,left,1474469385.108007
5,-27.50,left,1474469386.586750
63,1.50,NA,0.000000
38,-11.00,left,1474469389.711680
24,-18.00,left,1474469391.137755
46,-7.00,left,1474469392.562420
113,26.50,right,1474469394.111391
8,-26.00,left,1474469395.755079
6,-27.00,left,1474469397.277082
88,14.00,right,1474469398.811363
12,-24.00,left,1474469400.348515
15,-22.50,left,1474469402.061614
41,-9.50,left,1474469403.540560
69,4.50,left,1474469405.021259
99,19.50,right,1474469406.405126
40,-10.00,left,1474469407.982082
7,-26.50,left,1474469409.627577
114,27.00,right,1474469411.025333
92,16.00,left,1474469412.506301
112,26.00,right,1474469414.014188
84,12.00,left,1474469415.617572
66,3.00,right,1474469417.112090
19,-20.50,left,1474469418.742215
81,10.50,right,1474469420.249500
65,2.50,left,1474469421.853008
32,-14.00,left,1474469423.443709
96,18.00,right,1474469424.814784
103,21.50,right,1474469426.403894
79,9.50,right,1474469427.912061
26,-17.00,left,1474469429.392341
30,-15.00,left,1474469430.967675
4,-28.00,left,1474469432.488366
60,0.00,right,1474469434.160897
54,-3.00,left,1474469435.505164
51,-4.50,left,1474469437.027599
89,14.50,right,1474469438.508068
23,-18.50,right,1474469440.152574
18,-21.00,left,1474469441.701236
80,10.00,right,1474469443.072518
86,13.00,left,1474469444.594055
36,-12.00,left,1474469446.060625
28,-16.00,left,1474469447.567955
17,-21.50,left,1474469449.061430
105,22.50,right,1474469450.597613
94,17.00,right,1474469452.158563
42,-9.00,right,1474469453.681126
115,27.50,left,1474469455.189588
118,29.00,right,1474469456.668850
31,-14.50,left,1474469458.190273
39,-10.50,left,1474469459.806306
97,18.50,right,1474469461.041145
76,8.00,right,1474469462.481206
44,-8.00,left,1474469464.100557
37,-11.50,left,1474469465.540509
62,1.00,left,1474469467.269826
52,-4.00,left,1474469468.532397
74,7.00,left,1474469470.108034
100,20.00,right,1474469471.547428
70,5.00,right,1474469473.149843
90,15.00,right,1474469474.712029
20,-20.00,left,1474469475.987852
25,-17.50,left,1474469477.550827
108,24.00,left,1474469479.098405
29,-15.50,left,1474469480.715136
2,-29.00,left,1474469482.157662
85,12.50,right,1474469483.651037
119,29.50,right,1474469485.104554
77,8.50,right,1474469486.542994
45,-7.50,left,1474469488.118773
49,-5.50,left,1474469489.722631
58,-1.00,left,1474469491.120783
35,-12.50,left,1474469492.683666
47,-6.50,left,1474469494.230767
117,28.50,right,1474469495.683370
64,2.00,left,1474469497.137106
95,17.50,right,1474469498.699613
68,4.00,right,1474469500.304934
98,19.00,right,1474469501.701695
109,24.50,right,1474469503.100431
91,15.50,right,1474469504.540174
73,6.50,right,1474469505.896992
21,-19.50,left,1474469507.527605
102,21.00,right,1474469508.885182
0,-30.00,left,1474469510.324539
106,23.00,right,1474469511.874188
101,20.50,right,1474469513.229913
11,-24.50,left,1474469514.752390
3,-28.50,left,1474469516.300770
