object,stimulus,angle,response,time
high,14,12.00,right,1474553814.978215
low,95,52.50,right,1474553822.471948
high,56,33.00,left,1474553824.625868
low,84,47.00,right,1474553825.462745
mid,12,11.00,left,1474553826.970884
mid,81,45.50,right,1474553828.724128
low,88,49.00,right,1474553830.080910
high,45,27.50,left,1474553831.670980
high,110,60.00,right,1474553833.164715
mid,31,20.50,left,1474553834.645184
mid,77,43.50,right,1474553836.166296
low,39,24.50,left,1474553837.797073
high,64,37.00,right,1474553839.785606
low,98,54.00,right,1474553840.607873
low,44,27.00,left,1474553842.718026
high,99,54.50,right,1474553844.116251
mid,4,7.00,left,1474553845.389609
mid,37,23.50,left,1474553847.129584
high,70,40.00,right,1474553848.776030
mid,110,60.00,right,1474553849.899214
low,73,41.50,right,1474553851.188457
low,3,6.50,left,1474553852.626705
high,76,43.00,right,1474553854.134808
mid,75,42.50,right,1474553855.682477
low,79,44.50,right,1474553857.136338
low,106,58.00,right,1474553858.547296
high,30,20.00,left,1474553860.232817
high,29,19.50,left,1474553861.644027
mid,38,24.00,left,1474553863.262970
high,87,48.50,right,1474553865.016994
low,30,20.00,left,1474553866.538350
high,58,34.00,right,1474553868.307456
mid,108,59.00,right,1474553869.281458
mid,109,59.50,right,1474553870.982202
low,69,39.50,right,1474553873.011624
mid,80,45.00,right,1474553874.039218
high,15,12.50,left,1474553875.272517
low,111,60.50,right,1474553876.573985
low,77,43.50,right,1474553878.547735
high,92,51.00,right,1474553879.658214
mid,16,13.00,left,1474553880.989307
low,50,30.00,left,1474553882.893115
high,20,15.00,left,1474553884.099159
low,29,19.50,left,1474553885.510275
mid,57,33.50,left,1474553887.455992
high,35,22.50,left,1474553888.937369
mid,33,21.50,left,1474553890.431725
mid,19,14.50,left,1474553891.516051
high,118,64.00,right,1474553893.024940
low,18,14.00,left,1474553894.573525
mid,6,8.00,left,1474553895.971875
high,53,31.50,left,1474553897.807856
low,46,28.00,left,1474553899.287430
mid,82,46.00,right,1474553900.411041
mid,2,6.00,left,1474553902.083072
high,63,36.50,right,1474553903.645592
high,27,18.50,left,1474553905.222090
mid,70,40.00,right,1474553907.263492
low,104,57.00,right,1474553907.948806
low,82,46.00,right,1474553909.634470
high,111,60.50,right,1474553910.895978
high,67,38.50,right,1474553912.499425
mid,67,38.50,right,1474553914.693159
high,106,58.00,right,1474553915.678394
mid,63,36.50,right,1474553917.131602
low,25,17.50,left,1474553918.542313
mid,111,60.50,right,1474553920.009621
low,105,57.50,right,1474553921.667608
mid,112,61.00,right,1474553923.078243
low,59,34.50,left,1474553924.559148
high,119,64.50,right,1474553926.011897
low,115,62.50,right,1474553927.765298
low,13,11.50,left,1474553929.260736
high,113,61.50,right,1474553930.685482
high,47,28.50,NA,0.000000
low,109,59.50,right,1474553933.398389
low,53,31.50,NA,0.000000
mid,30,20.00,left,1474553935.851076
low,67,38.50,left,1474553937.905320
mid,85,47.50,right,1474553939.454088
high,65,37.50,right,1474553941.249323
high,18,14.00,left,1474553942.372202
mid,51,30.50,left,1474553944.029281
mid,44,27.00,left,1474553945.551480
mid,78,44.00,left,1474553946.811538
high,31,20.50,left,1474553948.210137
low,75,42.50,right,1474553950.072902
mid,102,56.00,right,1474553951.279729
high,7,8.50,left,1474553952.611132
low,90,50.00,right,1474553954.377827
mid,52,31.00,right,1474553955.748611
low,65,37.50,right,1474553957.297049
