stimulus,angle,response,time
97,48.50,right,1468831914.981133
60,30.00,left,1468831923.451000
16,8.00,left,1468831925.012973
13,6.50,right,1468831926.534259
63,31.50,left,1468831927.794391
118,59.00,left,1468831929.193391
80,40.00,left,1468831930.823899
88,44.00,left,1468831932.334154
28,14.00,left,1468831933.855778
103,51.50,left,1468831935.104822
74,37.00,left,1468831936.666178
30,15.00,left,1468831938.241602
86,43.00,left,1468831939.818142
64,32.00,left,1468831941.120353
59,29.50,left,1468831942.616614
62,31.00,left,1468831944.152413
58,29.00,left,1468831945.644966
92,46.00,left,1468831947.250249
46,23.00,left,1468831948.620556
37,18.50,left,1468831950.484860
57,28.50,left,1468831951.675923
24,12.00,left,1468831953.376486
104,52.00,left,1468831954.733439
42,21.00,left,1468831956.282509
20,10.00,right,1468831957.940277
99,49.50,left,1468831959.421389
93,46.50,left,1468831960.871922
84,42.00,left,1468831962.365595
31,15.50,right,1468831963.872295
91,45.50,left,1468831965.353788
19,9.50,right,1468831967.065551
52,26.00,left,1468831968.462422
102,51.00,left,1468831969.996391
40,20.00,left,1468831971.722789
55,27.50,left,1468831973.271704
73,36.50,left,1468831974.752582
1,0.50,right,1468831976.178578
89,44.50,left,1468831977.713730
67,33.50,left,1468831979.318660
25,12.50,right,1468831980.907141
6,3.00,right,1468831982.412953
116,58.00,left,1468831983.961478
105,52.50,left,1468831985.511317
75,37.50,left,1468831987.059510
76,38.00,left,1468831988.623766
26,13.00,right,1468831990.158190
72,36.00,left,1468831991.542612
29,14.50,right,1468831993.090729
38,19.00,right,1468831994.628291
23,11.50,right,1468831996.150946
3,1.50,right,1468831997.685724
44,22.00,left,1468831999.425314
77,38.50,left,1468832000.740681
18,9.00,right,1468832002.233652
12,6.00,right,1468832003.756068
45,22.50,right,1468832005.414310
66,33.00,left,1468832006.771225
61,30.50,left,1468832008.290544
2,1.00,right,1468832009.811409
111,55.50,left,1468832011.196323
109,54.50,left,1468832012.746200
39,19.50,right,1468832014.349049
15,7.50,right,1468832015.843216
21,10.50,right,1468832017.434558
85,42.50,left,1468832019.106819
36,18.00,right,1468832020.642316
4,2.00,right,1468832021.998738
56,28.00,left,1468832023.493472
47,23.50,left,1468832025.084942
65,32.50,left,1468832026.688628
107,53.50,left,1468832027.966186
48,24.00,right,1468832029.527440
94,47.00,left,1468832031.006980
17,8.50,right,1468832032.568813
114,57.00,left,1468832034.021434
5,2.50,right,1468832035.584972
54,27.00,left,1468832037.243597
43,21.50,right,1468832038.777237
22,11.00,right,1468832040.107130
79,39.50,left,1468832041.668139
10,5.00,right,1468832043.146120
68,34.00,left,1468832044.693086
95,47.50,left,1468832046.284280
82,41.00,left,1468832047.874119
100,50.00,left,1468832049.259615
27,13.50,right,1468832050.821369
8,4.00,right,1468832052.290373
71,35.50,right,1468832053.990406
0,0.00,right,1468832055.376742
9,4.50,right,1468832056.801947
14,7.00,right,1468832058.393071
87,43.50,left,1468832059.831363
112,56.00,left,1468832061.408233
34,17.00,right,1468832062.997197
81,40.50,left,1468832064.394466
108,54.00,left,1468832065.914433
7,3.50,right,1468832067.310858
32,16.00,right,1468832068.832561
110,55.00,left,1468832070.245838
98,49.00,left,1468832071.696850
117,58.50,left,1468832073.301045
50,25.00,left,1468832074.807712
113,56.50,left,1468832076.192814
106,53.00,left,1468832077.589225
11,5.50,right,1468832079.042493
33,16.50,right,1468832080.578284
101,50.50,left,1468832082.197981
90,45.00,left,1468832083.759234
49,24.50,right,1468832085.281472
115,57.50,left,1468832086.843762
96,48.00,left,1468832088.405947
35,17.50,right,1468832089.996087
53,26.50,left,1468832091.518699
51,25.50,right,1468832093.163548
70,35.00,right,1468832094.605485
41,20.50,right,1468832096.141192
119,59.50,left,1468832097.663931
78,39.00,left,1468832099.212688
83,41.50,left,1468832100.734450
69,34.50,left,1468832102.353609
