object,obj.idx,table,tab.idx,time
high,70,hor,60,1478680810.884948
high,21,hor,60,1478680812.411269
high,65,hor,60,1478680813.998379
mid,86,hor,60,1478680815.386114
low,32,hor,60,1478680816.973480
mid,97,hor,60,1478680818.398244
high,51,hor,60,1478680819.990353
low,119,hor,60,1478680821.447772
low,46,hor,60,1478680823.034609
mid,10,hor,60,1478680824.459297
low,30,hor,60,1478680826.050573
mid,36,hor,60,1478680827.573201
low,117,hor,60,1478680829.127416
high,4,hor,60,1478680830.681782
mid,72,hor,60,1478680832.239694
high,27,hor,60,1478680833.760157
mid,69,hor,60,1478680835.187407
low,16,hor,60,1478680836.677138
low,4,hor,60,1478680838.131125
low,106,hor,60,1478680839.654386
mid,105,hor,60,1478680841.113561
high,96,hor,60,1478680842.633587
mid,47,hor,60,1478680844.257499
high,95,hor,60,1478680845.845342
high,94,hor,60,1478680847.433818
mid,113,hor,60,1478680849.021740
low,73,hor,60,1478680850.509736
mid,0,hor,60,1478680851.994682
high,60,hor,60,1478680853.550156
mid,73,hor,60,1478680855.038641
low,116,hor,60,1478680856.461385
high,118,hor,60,1478680857.850986
mid,62,hor,60,1478680859.275047
high,33,hor,60,1478680860.729885
low,70,hor,60,1478680862.152291
low,60,hor,60,1478680863.711445
high,75,hor,60,1478680865.267912
low,79,hor,60,1478680866.692759
low,103,hor,60,1478680868.284599
high,88,hor,60,1478680869.742167
mid,11,hor,60,1478680871.198429
mid,29,hor,60,1478680872.720296
low,69,hor,60,1478680874.208492
mid,45,hor,60,1478680875.629223
mid,67,hor,60,1478680877.151431
low,10,hor,60,1478680878.711599
high,78,hor,60,1478680880.231893
high,25,hor,60,1478680881.787423
low,41,hor,60,1478680883.278320
mid,42,hor,60,1478680884.862531
mid,23,hor,60,1478680886.283444
mid,77,hor,60,1478680887.705692
low,66,hor,60,1478680889.127676
high,119,hor,60,1478680890.616301
high,9,hor,60,1478680892.204779
high,104,hor,60,1478680893.693119
high,2,hor,60,1478680895.184123
mid,3,hor,60,1478680896.605673
low,42,hor,60,1478680898.127048
low,62,hor,60,1478680899.680446
high,72,hor,60,1478680901.267674
low,82,hor,60,1478680902.689692
mid,17,hor,60,1478680904.213294
mid,1,hor,60,1478680905.732862
low,15,hor,60,1478680907.223794
high,40,hor,60,1478680908.780397
mid,98,hor,60,1478680910.201631
mid,18,hor,60,1478680911.789149
low,52,hor,60,1478680913.277743
high,73,hor,60,1478680914.865166
low,31,hor,60,1478680916.320119
high,100,hor,60,1478680917.908840
low,33,hor,60,1478680919.397266
low,17,hor,60,1478680920.855861
low,74,hor,60,1478680922.245768
high,5,hor,60,1478680923.734840
high,63,hor,60,1478680925.222484
mid,63,hor,60,1478680926.678024
high,74,hor,60,1478680928.267423
mid,92,hor,60,1478680929.825053
high,13,hor,60,1478680931.377607
low,104,hor,60,1478680932.764422
mid,25,hor,60,1478680934.221928
mid,102,hor,60,1478680935.814562
mid,114,hor,60,1478680937.402878
mid,48,hor,60,1478680938.822150
high,93,hor,60,1478680940.247965
low,87,hor,60,1478680941.743383
low,86,hor,60,1478680943.197374
low,76,hor,60,1478680944.788121
high,28,hor,60,1478680946.212908
mid,39,hor,60,1478680947.703021
high,99,hor,60,1478680949.164080
low,12,hor,60,1478680950.750336
mid,31,hor,60,1478680952.209128
high,0,hor,60,1478680953.662165
high,26,hor,60,1478680955.120924
low,18,hor,60,1478680956.576437
mid,84,hor,60,1478680958.036066
low,91,hor,60,1478680959.623198
low,11,hor,60,1478680961.142210
high,117,hor,60,1478680962.596798
high,43,hor,60,1478680964.051393
mid,4,hor,60,1478680965.542129
low,101,hor,60,1478680967.093368
high,58,hor,60,1478680968.548732
mid,38,hor,60,1478680970.068141
mid,20,hor,60,1478680971.623098
low,29,hor,60,1478680973.148841
high,107,hor,60,1478680974.602262
low,92,hor,60,1478680976.189599
low,100,hor,60,1478680977.612506
high,1,hor,60,1478680979.165893
mid,14,hor,60,1478680980.621375
mid,6,hor,60,1478680982.047998
mid,37,hor,60,1478680983.636748
mid,91,hor,60,1478680985.122130
high,81,hor,60,1478680986.579224
high,108,hor,60,1478680987.968630
low,1,hor,60,1478680989.492114
low,68,hor,60,1478681023.209667
mid,40,hor,60,1478681024.732705
high,36,hor,60,1478681026.353012
high,23,hor,60,1478681027.877905
mid,94,hor,60,1478681029.432089
mid,32,hor,60,1478681030.920414
low,111,hor,60,1478681032.505958
low,96,hor,60,1478681034.098317
mid,95,hor,60,1478681035.556025
high,34,hor,60,1478681037.011046
low,95,hor,60,1478681038.597365
high,112,hor,60,1478681040.021755
low,114,hor,60,1478681041.578775
high,30,hor,60,1478681043.163982
high,42,hor,60,1478681044.752073
mid,49,hor,60,1478681046.169902
high,90,hor,60,1478681047.659387
low,112,hor,60,1478681049.248239
low,43,hor,60,1478681050.640404
mid,99,hor,60,1478681052.099495
mid,87,hor,60,1478681053.521256
low,77,hor,60,1478681055.013696
high,29,hor,60,1478681056.532267
mid,93,hor,60,1478681058.122701
high,54,hor,60,1478681059.613099
high,92,hor,60,1478681061.133788
high,11,hor,60,1478681062.586558
low,22,hor,60,1478681064.112318
mid,79,hor,60,1478681065.663512
low,102,hor,60,1478681067.185280
high,20,hor,60,1478681068.574973
mid,64,hor,60,1478681070.059836
mid,112,hor,60,1478681071.549144
low,56,hor,60,1478681073.004214
