object,stimulus,angle,response,time
low,82,46.00,right,1474444928.276191
mid,69,39.50,right,1474444941.130957
low,25,17.50,left,1474444942.515172
high,18,14.00,left,1474444944.008483
low,32,21.00,right,1474444945.461495
high,83,46.50,right,1474444947.009055
mid,27,18.50,left,1474444948.572687
mid,45,27.50,left,1474444950.094969
high,113,61.50,right,1474444951.520735
low,47,28.50,left,1474444952.958972
mid,51,30.50,left,1474444954.715744
high,24,17.00,left,1474444956.004574
mid,117,63.50,right,1474444957.484313
low,102,56.00,right,1474444958.868582
high,4,7.00,left,1474444960.280726
low,27,18.50,left,1474444961.843289
mid,110,60.00,right,1474444963.324760
high,92,51.00,right,1474444964.831109
low,65,37.50,left,1474444966.367280
mid,15,12.50,left,1474444967.986738
high,67,38.50,right,1474444969.480415
low,96,53.00,right,1474444971.068497
high,72,41.00,right,1474444972.714139
mid,38,24.00,left,1474444974.154881
low,106,58.00,right,1474444975.676572
mid,37,23.50,left,1474444977.268654
low,62,36.00,right,1474444978.720472
mid,48,29.00,right,1474444980.244443
high,14,12.00,left,1474444981.793333
high,58,34.00,left,1474444983.438014
mid,49,29.50,left,1474444984.822720
low,43,26.50,left,1474444986.330917
high,22,16.00,left,1474444987.867624
low,107,58.50,right,1474444989.594026
high,50,30.00,right,1474444991.091621
mid,18,14.00,left,1474444992.669443
high,98,54.00,right,1474444993.847326
high,63,36.50,right,1474444995.286650
low,10,10.00,left,1474444996.930212
low,14,12.00,left,1474444998.520649
mid,89,49.50,right,1474445000.084279
high,25,17.50,left,1474445001.536428
mid,14,12.00,left,1474445002.989515
low,42,26.00,left,1474445004.523789
mid,22,16.00,left,1474445005.772034
high,75,42.50,right,1474445007.362366
low,44,27.00,left,1474445008.939350
mid,30,20.00,left,1474445010.393111
mid,10,10.00,left,1474445011.941811
mid,8,9.00,left,1474445013.394954
low,64,37.00,right,1474445014.942498
low,28,19.00,left,1474445016.464171
mid,83,46.50,right,1474445018.177163
mid,112,61.00,right,1474445019.768057
high,94,52.00,right,1474445021.359078
low,115,62.50,right,1474445022.799453
low,118,64.00,right,1474445024.197147
high,10,10.00,left,1474445025.692137
high,57,33.50,left,1474445027.295909
high,11,10.50,left,1474445028.680019
high,7,8.50,left,1474445030.160869
high,17,13.50,left,1474445031.586834
low,67,38.50,left,1474445033.355257
mid,47,28.50,left,1474445034.821375
mid,2,6.00,left,1474445036.343776
low,61,35.50,right,1474445037.700520
high,40,25.00,right,1474445039.702175
low,108,59.00,right,1474445040.729920
high,99,54.50,right,1474445042.241047
mid,114,62.00,right,1474445043.830663
mid,80,45.00,right,1474445045.519491
low,0,5.00,left,1474445046.862976
mid,43,26.50,left,1474445048.453989
high,109,59.50,right,1474445050.057063
low,11,10.50,left,1474445051.428544
mid,107,58.50,right,1474445053.196794
high,82,46.00,right,1474445054.552503
mid,111,60.50,right,1474445055.991333
high,2,6.00,left,1474445057.458398
low,6,8.00,left,1474445058.993295
low,41,25.50,left,1474445060.557559
high,97,53.50,right,1474445062.135248
mid,68,39.00,right,1474445063.684750
low,12,11.00,left,1474445065.288611
mid,4,7.00,left,1474445066.672582
high,76,43.00,right,1474445068.261425
mid,74,42.00,right,1474445069.865149
high,8,9.00,left,1474445071.207391
low,4,7.00,left,1474445072.729059
low,30,20.00,left,1474445074.305583
high,116,63.00,right,1474445075.842537
low,90,50.00,right,1474445077.392425
high,39,24.50,right,1474445078.984656
low,23,16.50,left,1474445080.382572
mid,3,6.50,left,1474445081.834128
mid,26,18.00,left,1474445083.286869
mid,34,22.00,left,1474445084.865741
low,16,13.00,left,1474445086.387291
mid,98,54.00,right,1474445087.705312
high,1,5.50,left,1474445089.075305
high,32,21.00,right,1474445090.570066
low,58,34.00,right,1474445092.296737
high,96,53.00,right,1474445093.762816
low,87,48.50,right,1474445095.365288
low,35,22.50,left,1474445096.707874
high,93,51.50,right,1474445098.282694
mid,16,13.00,left,1474445099.762591
mid,58,34.00,right,1474445101.311147
mid,9,9.50,left,1474445102.860576
low,93,51.50,right,1474445104.381316
high,45,27.50,left,1474445105.957672
high,12,11.00,left,1474445107.464738
low,5,7.50,left,1474445108.903537
high,106,58.00,right,1474445110.259839
mid,104,57.00,right,1474445111.780211
mid,5,7.50,left,1474445113.342059
low,20,15.00,left,1474445114.947083
high,41,25.50,right,1474445116.413805
low,38,24.00,left,1474445117.934765
mid,28,19.00,left,1474445119.249177
low,52,31.00,left,1474445153.277268
mid,96,53.00,right,1474445154.578688
mid,71,40.50,left,1474445156.292504
high,105,57.50,right,1474445157.626244
mid,59,34.50,left,1474445159.122197
low,21,15.50,left,1474445160.768828
high,43,26.50,left,1474445162.193418
low,91,50.50,right,1474445163.728570
low,86,48.00,right,1474445165.154473
high,119,64.50,right,1474445166.594428
high,78,44.00,right,1474445168.185545
mid,57,33.50,left,1474445170.257839
high,102,56.00,right,1474445171.203292
high,52,31.00,left,1474445172.547259
high,95,52.50,right,1474445174.191203
mid,53,31.50,left,1474445175.563566
low,113,61.50,right,1474445177.056739
low,114,62.00,right,1474445178.769593
low,80,45.00,right,1474445180.591839
mid,41,25.50,left,1474445181.756723
high,53,31.50,left,1474445183.184062
mid,42,26.00,left,1474445184.775866
mid,119,64.50,right,1474445186.161263
low,57,33.50,left,1474445187.560223
high,60,35.00,left,1474445189.094306
high,54,32.00,left,1474445190.617532
low,45,27.50,left,1474445191.974451
mid,1,5.50,left,1474445193.633813
low,66,38.00,left,1474445195.154830
mid,92,51.00,right,1474445196.499217
high,112,61.00,right,1474445197.980334
mid,118,64.00,right,1474445199.378072
low,95,52.50,right,1474445200.914105
high,115,62.50,right,1474445202.571269
low,49,29.50,left,1474445204.122142
mid,115,62.50,right,1474445205.657463
low,63,36.50,left,1474445207.083638
high,29,19.50,left,1474445208.659343
high,90,50.00,right,1474445210.591319
mid,72,41.00,right,1474445212.098418
low,33,21.50,left,1474445213.139547
low,71,40.50,left,1474445215.098611
high,73,41.50,right,1474445216.248711
high,59,34.50,right,1474445218.018326
mid,65,37.50,right,1474445219.608272
mid,12,11.00,left,1474445220.964714
low,46,28.00,left,1474445222.077650
mid,82,46.00,left,1474445223.942083
mid,73,41.50,left,1474445225.424036
high,77,43.50,right,1474445226.753617
mid,39,24.50,left,1474445228.330031
