stimulus,angle,response,time
108,24.00,right,1474892438.476424
99,19.50,right,1474892445.684415
4,-28.00,left,1474892447.193242
7,-26.50,left,1474892448.550368
94,17.00,right,1474892450.235598
22,-19.00,left,1474892451.798453
74,7.00,right,1474892453.415738
0,-30.00,left,1474892454.703333
88,14.00,right,1474892456.252108
73,6.50,right,1474892457.773922
33,-13.50,left,1474892459.197960
3,-28.50,left,1474892460.841406
93,16.50,right,1474892462.266486
20,-20.00,left,1474892463.856366
85,12.50,right,1474892465.268168
24,-18.00,left,1474892466.886215
104,22.00,right,1474892468.243993
107,23.50,right,1474892469.807027
21,-19.50,left,1474892471.465398
48,-6.00,left,1474892472.903480
66,3.00,right,1474892474.287781
58,-1.00,right,1474892475.989159
47,-6.50,left,1474892477.346240
10,-25.00,left,1474892478.787757
55,-2.50,right,1474892480.310271
76,8.00,right,1474892481.708916
64,2.00,right,1474892483.189921
45,-7.50,left,1474892484.726371
14,-23.00,left,1474892486.315904
71,5.50,right,1474892487.852334
118,29.00,right,1474892489.222186
12,-24.00,left,1474892490.866141
17,-21.50,left,1474892492.112884
16,-22.00,left,1474892493.524691
34,-13.00,left,1474892495.059339
90,15.00,right,1474892496.621553
8,-26.00,left,1474892498.224000
116,28.00,right,1474892499.785805
82,11.00,right,1474892501.387508
100,20.00,right,1474892502.908060
112,26.00,right,1474892504.348037
109,24.50,right,1474892505.773041
9,-25.50,left,1474892507.280020
39,-10.50,left,1474892508.869409
49,-5.50,left,1474892510.568210
105,22.50,right,1474892511.939093
29,-15.50,right,1474892513.488727
36,-12.00,left,1474892515.077281
51,-4.50,left,1474892516.516621
65,2.50,right,1474892518.284722
106,23.00,right,1474892519.587347
79,9.50,right,1474892521.177284
98,19.00,right,1474892522.765285
62,1.00,left,1474892524.312770
87,13.50,right,1474892525.794018
38,-11.00,left,1474892527.481806
77,8.50,right,1474892528.729516
56,-2.00,right,1474892530.278714
101,20.50,right,1474892531.786837
43,-8.50,left,1474892533.485928
75,7.50,right,1474892534.870380
28,-16.00,left,1474892536.529187
37,-11.50,left,1474892538.159239
18,-21.00,left,1474892539.667991
27,-16.50,left,1474892541.203973
35,-12.50,left,1474892542.726783
114,27.00,right,1474892544.180407
25,-17.50,left,1474892545.606305
41,-9.50,left,1474892547.003586
6,-27.00,left,1474892548.456795
69,4.50,right,1474892550.045290
89,14.50,right,1474892551.401268
86,13.00,right,1474892552.812539
80,10.00,right,1474892554.250452
40,-10.00,left,1474892555.743712
23,-18.50,left,1474892557.388291
11,-24.50,left,1474892558.799175
13,-23.50,left,1474892560.225242
26,-17.00,left,1474892561.665186
96,18.00,right,1474892563.350695
111,25.50,right,1474892564.774790
70,5.00,right,1474892566.379604
113,26.50,right,1474892567.885564
110,25.00,right,1474892569.379356
72,6.00,right,1474892571.066563
19,-20.50,left,1474892572.367718
52,-4.00,left,1474892573.806754
68,4.00,left,1474892575.398071
32,-14.00,left,1474892576.933933
78,9.00,right,1474892578.195317
57,-1.50,right,1474892579.717520
53,-3.50,right,1474892581.251825
83,11.50,right,1474892582.786587
92,16.00,right,1474892584.102642
95,17.50,right,1474892585.636770
91,15.50,right,1474892587.186121
119,29.50,right,1474892588.584409
5,-27.50,left,1474892590.132756
61,0.50,left,1474892591.586522
31,-14.50,left,1474892593.191397
46,-7.00,left,1474892594.617243
60,0.00,left,1474892596.138198
54,-3.00,left,1474892597.716456
102,21.00,right,1474892599.115087
84,12.00,right,1474892600.596415
30,-15.00,left,1474892602.324719
117,28.50,right,1474892603.750828
2,-29.00,left,1474892605.054295
97,18.50,right,1474892606.602762
15,-22.50,left,1474892608.000868
67,3.50,left,1474892609.481101
81,10.50,right,1474892610.935163
115,27.50,right,1474892612.537273
63,1.50,right,1474892614.152622
50,-5.00,left,1474892615.715401
59,-0.50,left,1474892617.263283
103,21.50,right,1474892618.606859
44,-8.00,left,1474892620.293220
42,-9.00,left,1474892621.624037
1,-29.50,left,1474892623.294620
