object,obj.idx,table,tab.idx,time
mid,31,hor,60,1487576535.065546
mid,68,hor,60,1487576536.557639
mid,84,hor,60,1487576538.017606
high,22,hor,60,1487576539.575372
high,76,hor,60,1487576541.096304
low,0,hor,60,1487576542.650179
high,11,hor,60,1487576544.071418
low,83,hor,60,1487576545.624373
low,35,hor,60,1487576547.112225
low,63,hor,60,1487576548.700779
mid,110,hor,60,1487576550.160311
high,72,hor,60,1487576551.747279
high,8,hor,60,1487576553.272738
low,45,hor,60,1487576554.730568
mid,69,hor,60,1487576556.183837
low,10,hor,60,1487576557.706787
high,51,hor,60,1487576559.162818
low,71,hor,60,1487576560.719332
low,21,hor,60,1487576562.275384
high,53,hor,60,1487576563.695605
high,103,hor,60,1487576565.216161
mid,91,hor,60,1487576566.739186
mid,98,hor,60,1487576568.192948
mid,111,hor,60,1487576569.714616
low,80,hor,60,1487576571.200425
low,68,hor,60,1487576572.725625
low,47,hor,60,1487576574.213638
high,0,hor,60,1487576575.770825
mid,116,hor,60,1487576577.196269
low,81,hor,60,1487576578.717252
mid,29,hor,60,1487576580.305408
high,35,hor,60,1487576581.896129
high,79,hor,60,1487576583.353793
mid,4,hor,60,1487576584.945701
high,32,hor,60,1487576586.366868
mid,14,hor,60,1487576587.955696
low,32,hor,60,1487576589.512033
mid,67,hor,60,1487576590.932808
high,49,hor,60,1487576592.487371
mid,113,hor,60,1487576593.906505
high,34,hor,60,1487576595.429845
low,18,hor,60,1487576596.987799
mid,37,hor,60,1487576598.479038
low,33,hor,60,1487576600.069651
high,41,hor,60,1487576601.559759
mid,74,hor,60,1487576603.120790
low,72,hor,60,1487576604.682386
high,107,hor,60,1487576606.140469
mid,65,hor,60,1487576607.726835
mid,43,hor,60,1487576609.285337
high,69,hor,60,1487576610.804982
high,36,hor,60,1487576612.360930
high,14,hor,60,1487576613.880643
low,108,hor,60,1487576615.469844
low,76,hor,60,1487576616.958447
low,86,hor,60,1487576618.417171
high,94,hor,60,1487576619.873671
mid,48,hor,60,1487576621.294367
mid,39,hor,60,1487576622.749514
low,22,hor,60,1487576624.272147
high,81,hor,60,1487576625.758702
mid,55,hor,60,1487576627.281634
mid,87,hor,60,1487576628.841096
high,7,hor,60,1487576630.394938
high,45,hor,60,1487576631.888122
low,7,hor,60,1487576633.475690
low,1,hor,60,1487576634.865172
low,75,hor,60,1487576636.291416
high,93,hor,60,1487576637.782622
low,96,hor,60,1487576639.301285
mid,63,hor,60,1487576640.724562
mid,71,hor,60,1487576642.212962
high,21,hor,60,1487576643.636086
low,48,hor,60,1487576645.192129
low,30,hor,60,1487576646.747989
mid,97,hor,60,1487576648.301848
low,25,hor,60,1487576649.827730
mid,109,hor,60,1487576651.352307
mid,35,hor,60,1487576652.941540
high,105,hor,60,1487576654.459925
mid,1,hor,60,1487576655.984224
high,110,hor,60,1487576657.373771
high,74,hor,60,1487576658.957456
low,27,hor,60,1487576660.444305
low,77,hor,60,1487576661.865114
mid,25,hor,60,1487576663.293818
mid,80,hor,60,1487576664.784578
mid,114,hor,60,1487576666.242549
low,82,hor,60,1487576667.664674
high,48,hor,60,1487576669.120916
high,87,hor,60,1487576670.542563
high,78,hor,60,1487576672.029374
high,73,hor,60,1487576673.585410
low,99,hor,60,1487576675.140303
low,97,hor,60,1487576676.628955
mid,95,hor,60,1487576678.052841
