object,stimulus,angle,response,time
high,43,26.50,right,1467877118.868667
mid,49,29.50,right,1467877120.187216
high,119,64.50,right,1467877121.585466
mid,15,12.50,left,1467877122.983813
mid,40,25.00,left,1467877124.780072
low,6,8.00,left,1467877126.054982
high,74,42.00,right,1467877127.467306
low,81,45.50,right,1467877128.989167
low,8,9.00,left,1467877130.444554
high,10,10.00,left,1467877131.939636
mid,24,17.00,left,1467877133.598528
low,67,38.50,right,1467877135.024143
mid,41,25.50,left,1467877136.491020
high,58,34.00,left,1467877138.094414
low,89,49.50,right,1467877139.408348
mid,25,17.50,left,1467877140.943671
low,44,27.00,left,1467877142.450405
low,26,18.00,left,1467877143.998750
mid,6,8.00,left,1467877145.450299
high,54,32.00,right,1467877146.943953
high,53,31.50,right,1467877148.629562
low,92,51.00,right,1467877150.151263
high,63,36.50,left,1467877151.891427
mid,119,64.50,right,1467877153.180585
mid,104,57.00,right,1467877154.729737
high,0,5.00,left,1467877156.197611
mid,3,6.50,left,1467877157.692321
low,113,61.50,right,1467877159.445555
high,87,48.50,right,1467877160.721848
high,65,37.50,left,1467877162.311068
mid,92,51.00,right,1467877163.653010
low,68,39.00,left,1467877165.311781
mid,79,44.50,left,1467877166.846090
high,72,41.00,left,1467877168.328142
low,38,24.00,left,1467877169.642991
low,88,49.00,left,1467877171.315754
high,35,22.50,left,1467877172.699990
mid,34,22.00,left,1467877174.124885
mid,97,53.50,right,1467877175.577459
low,15,12.50,left,1467877177.057110
low,52,31.00,left,1467877178.523748
mid,20,15.00,left,1467877180.098069
high,118,64.00,right,1467877181.660359
low,36,23.00,left,1467877183.237359
low,83,46.50,right,1467877184.607595
high,24,17.00,left,1467877186.128609
mid,109,59.50,right,1467877187.568275
high,16,13.00,left,1467877189.009061
high,5,7.50,left,1467877190.530205
high,3,6.50,left,1467877192.094662
low,66,38.00,left,1467877193.741185
mid,48,29.00,left,1467877195.221633
mid,57,33.50,left,1467877196.687838
high,1,5.50,left,1467877198.114779
low,24,17.00,left,1467877199.580394
high,96,53.00,right,1467877201.033862
mid,54,32.00,left,1467877202.677060
mid,11,10.50,left,1467877204.157079
low,18,14.00,left,1467877205.622837
low,35,22.50,left,1467877207.130157
mid,74,42.00,right,1467877208.568745
mid,82,46.00,right,1467877210.103760
low,11,10.50,left,1467877211.542991
high,19,14.50,left,1467877213.024118
low,112,61.00,right,1467877214.546598
high,78,44.00,right,1467877216.013643
low,80,45.00,right,1467877217.588478
low,25,17.50,left,1467877219.137723
high,33,21.50,left,1467877220.535151
mid,53,31.50,left,1467877222.043150
high,108,59.00,right,1467877223.397795
mid,69,39.50,right,1467877225.013335
mid,71,40.50,left,1467877226.755291
high,30,20.00,left,1467877227.975046
high,57,33.50,left,1467877229.511524
low,118,64.00,right,1467877230.883169
mid,76,43.00,left,1467877232.556760
high,14,12.00,left,1467877233.888587
mid,10,10.00,left,1467877235.275815
mid,51,30.50,left,1467877236.853083
low,9,9.50,left,1467877238.335761
low,110,60.00,right,1467877239.705774
low,115,62.50,right,1467877241.118511
high,110,60.00,right,1467877242.653068
low,43,26.50,left,1467877244.258364
high,117,63.50,right,1467877245.642377
mid,5,7.50,left,1467877247.093873
high,113,61.50,right,1467877248.504711
low,45,27.50,left,1467877250.123825
low,109,59.50,right,1467877251.482511
mid,89,49.50,right,1467877253.086494
high,45,27.50,left,1467877254.497333
low,1,5.50,left,1467877256.058872
mid,116,63.00,right,1467877257.703480
mid,87,48.50,left,1467877259.321667
high,50,30.00,left,1467877260.636595
mid,98,54.00,right,1467877262.158370
low,13,11.50,left,1467877263.597901
low,106,58.00,right,1467877265.158487
high,15,12.50,left,1467877266.735686
high,93,51.50,right,1467877268.298142
high,77,43.50,left,1467877270.053800
high,55,32.50,left,1467877271.395544
low,100,55.00,right,1467877272.876323
low,30,20.00,left,1467877274.342985
mid,52,31.00,left,1467877276.084183
mid,0,5.00,left,1467877277.262341
mid,94,52.00,right,1467877278.907838
high,84,47.00,right,1467877280.483805
mid,55,32.50,left,1467877282.004356
high,8,9.00,left,1467877283.252473
high,25,17.50,left,1467877284.729919
mid,44,27.00,left,1467877286.414113
low,72,41.00,right,1467877287.839183
mid,66,38.00,left,1467877289.387205
low,51,30.50,left,1467877290.758047
low,14,12.00,left,1467877292.278457
low,57,33.50,left,1467877293.853797
high,9,9.50,left,1467877295.250696
mid,28,19.00,left,1467877296.701826
