object,obj.idx,table,tab.idx,time
low,21,hor,60,1478766136.825901
mid,1,hor,60,1478766138.349144
low,7,hor,60,1478766139.872591
mid,43,hor,60,1478766141.362088
low,12,hor,60,1478766142.820016
low,100,hor,60,1478766144.278871
high,72,hor,60,1478766145.836702
mid,12,hor,60,1478766147.389758
high,66,hor,60,1478766148.779018
high,84,hor,60,1478766150.399102
high,19,hor,60,1478766151.787368
mid,82,hor,60,1478766153.212271
low,104,hor,60,1478766154.766570
high,116,hor,60,1478766156.354808
high,7,hor,60,1478766157.847692
mid,44,hor,60,1478766159.334545
low,58,hor,60,1478766160.757426
mid,15,hor,60,1478766162.246263
high,118,hor,60,1478766163.670348
mid,62,hor,60,1478766165.259411
low,69,hor,60,1478766166.746556
high,62,hor,60,1478766168.237941
mid,6,hor,60,1478766169.761018
low,20,hor,60,1478766171.215594
low,116,hor,60,1478766172.769838
low,19,hor,60,1478766174.356783
mid,48,hor,60,1478766175.848016
mid,71,hor,60,1478766177.403925
high,77,hor,60,1478766178.957027
high,0,hor,60,1478766180.477652
mid,65,hor,60,1478766182.065999
low,22,hor,60,1478766183.586957
low,23,hor,60,1478766184.976399
mid,85,hor,60,1478766186.431488
high,74,hor,60,1478766187.988014
high,39,hor,60,1478766189.407318
low,38,hor,60,1478766190.862935
high,17,hor,60,1478766192.419992
mid,51,hor,60,1478766193.975625
mid,31,hor,60,1478766195.561758
high,53,hor,60,1478766197.152184
low,31,hor,60,1478766198.740588
mid,97,hor,60,1478766200.160962
low,88,hor,60,1478766201.683178
high,15,hor,60,1478766203.106213
mid,4,hor,60,1478766204.727447
high,94,hor,60,1478766206.118771
low,78,hor,60,1478766207.545265
high,18,hor,60,1478766209.065702
low,67,hor,60,1478766210.554580
mid,41,hor,60,1478766211.978925
low,50,hor,60,1478766213.503656
low,91,hor,60,1478766215.026116
mid,77,hor,60,1478766216.448422
mid,100,hor,60,1478766218.033146
high,57,hor,60,1478766219.455711
high,108,hor,60,1478766220.881461
low,14,hor,60,1478766222.333483
mid,50,hor,60,1478766223.888793
high,6,hor,60,1478766225.348982
high,24,hor,60,1478766226.870961
mid,87,hor,60,1478766228.491376
mid,74,hor,60,1478766229.944780
high,29,hor,60,1478766231.499703
mid,59,hor,60,1478766233.057674
high,107,hor,60,1478766234.544982
low,80,hor,60,1478766236.136266
low,11,hor,60,1478766237.725317
low,85,hor,60,1478766239.281741
low,17,hor,60,1478766240.702733
high,71,hor,60,1478766242.125128
mid,117,hor,60,1478766243.614461
low,96,hor,60,1478766245.103239
mid,75,hor,60,1478766246.528649
mid,101,hor,60,1478766248.081401
low,76,hor,60,1478766249.637776
mid,24,hor,60,1478766251.093188
low,16,hor,60,1478766252.515539
high,80,hor,60,1478766253.906077
mid,22,hor,60,1478766255.427729
low,105,hor,60,1478766256.920274
high,81,hor,60,1478766258.409402
high,109,hor,60,1478766259.831185
high,67,hor,60,1478766261.394075
low,97,hor,60,1478766262.821253
low,92,hor,60,1478766264.313685
mid,83,hor,60,1478766265.768879
mid,108,hor,60,1478766267.357946
low,89,hor,60,1478766268.847852
high,28,hor,60,1478766270.271401
mid,35,hor,60,1478766271.824580
low,101,hor,60,1478766273.346838
high,88,hor,60,1478766274.839378
high,64,hor,60,1478766276.329535
high,70,hor,60,1478766277.885559
mid,10,hor,60,1478766279.375327
high,101,hor,60,1478766280.863128
low,98,hor,60,1478766282.454156
high,23,hor,60,1478766283.880101
low,30,hor,60,1478766285.469563
low,35,hor,60,1478766286.892474
mid,7,hor,60,1478766288.381403
mid,73,hor,60,1478766289.969511
high,99,hor,60,1478766291.527370
mid,98,hor,60,1478766293.081301
mid,40,hor,60,1478766294.670739
low,115,hor,60,1478766296.264885
high,86,hor,60,1478766297.755864
high,61,hor,60,1478766299.177114
low,106,hor,60,1478766300.731723
high,79,hor,60,1478766302.155090
low,62,hor,60,1478766303.610154
high,40,hor,60,1478766305.164910
high,106,hor,60,1478766306.617459
mid,111,hor,60,1478766308.139137
mid,53,hor,60,1478766309.563000
mid,27,hor,60,1478766310.985248
mid,11,hor,60,1478766312.510058
low,63,hor,60,1478766314.095672
low,6,hor,60,1478766315.518729
low,36,hor,60,1478766349.213719
high,38,hor,60,1478766350.737902
mid,33,hor,60,1478766352.160938
mid,58,hor,60,1478766353.647974
high,87,hor,60,1478766355.269446
low,42,hor,60,1478766356.758342
mid,89,hor,60,1478766358.181603
low,8,hor,60,1478766359.670390
mid,95,hor,60,1478766361.123788
low,71,hor,60,1478766362.679678
high,104,hor,60,1478766364.132606
high,46,hor,60,1478766365.721910
mid,66,hor,60,1478766367.213153
mid,118,hor,60,1478766368.635517
low,61,hor,60,1478766370.057289
high,97,hor,60,1478766371.645443
high,89,hor,60,1478766373.198690
mid,55,hor,60,1478766374.754941
mid,47,hor,60,1478766376.211925
low,87,hor,60,1478766377.772427
low,3,hor,60,1478766379.324854
high,5,hor,60,1478766380.783209
high,2,hor,60,1478766382.274177
low,107,hor,60,1478766383.662792
low,0,hor,60,1478766385.153929
low,57,hor,60,1478766386.674314
mid,80,hor,60,1478766388.060616
low,109,hor,60,1478766389.586709
high,59,hor,60,1478766391.043105
high,12,hor,60,1478766392.630399
mid,25,hor,60,1478766394.118258
mid,3,hor,60,1478766395.637741
high,98,hor,60,1478766397.190490
mid,90,hor,60,1478766398.778849
high,22,hor,60,1478766400.265230
low,117,hor,60,1478766401.789560
high,103,hor,60,1478766403.343522
high,10,hor,60,1478766404.733172
high,32,hor,60,1478766406.256447
mid,99,hor,60,1478766407.780997
mid,94,hor,60,1478766409.367844
low,108,hor,60,1478766410.954516
mid,61,hor,60,1478766412.345301
low,56,hor,60,1478766413.769015
low,77,hor,60,1478766415.190485
high,34,hor,60,1478766416.743333
mid,67,hor,60,1478766418.197889
low,39,hor,60,1478766419.750697
mid,56,hor,60,1478766421.206806
low,44,hor,60,1478766422.761101
low,25,hor,60,1478766424.221008
mid,29,hor,60,1478766425.675580
mid,60,hor,60,1478766427.263640
mid,68,hor,60,1478766428.751786
