object,stimulus,angle,response,time
high,37,23.50,right,1474463394.585228
mid,40,25.00,left,1474463410.222557
mid,62,36.00,right,1474463411.607269
high,20,15.00,left,1474463412.963466
mid,70,40.00,right,1474463414.429709
low,79,44.50,right,1474463415.923192
mid,86,48.00,right,1474463417.460471
low,82,46.00,right,1474463418.912263
high,56,33.00,left,1474463420.557437
low,103,56.50,right,1474463422.010022
low,8,9.00,left,1474463423.545393
high,93,51.50,right,1474463424.957170
high,13,11.50,left,1474463426.408763
high,33,21.50,left,1474463427.822154
low,74,42.00,right,1474463429.438737
mid,39,24.50,left,1474463430.973515
high,113,61.50,right,1474463432.439832
high,50,30.00,left,1474463434.085535
low,93,51.50,right,1474463435.537266
low,1,5.50,left,1474463437.073976
mid,114,62.00,right,1474463438.498696
mid,81,45.50,right,1474463439.978366
low,104,57.00,right,1474463441.389427
mid,24,17.00,left,1474463442.896374
mid,45,27.50,left,1474463444.430431
low,118,64.00,right,1474463445.801146
high,38,24.00,left,1474463447.323071
low,51,30.50,left,1474463448.965815
high,92,51.00,right,1474463450.405085
high,55,32.50,left,1474463452.075895
high,77,43.50,left,1474463453.789783
low,42,26.00,left,1474463455.119131
mid,71,40.50,left,1474463456.586024
mid,14,12.00,left,1474463458.161738
mid,26,18.00,left,1474463459.422729
low,66,38.00,right,1474463460.929986
low,57,33.50,right,1474463462.519704
low,110,60.00,right,1474463464.040549
mid,25,17.50,left,1474463465.561594
high,91,50.50,right,1474463467.001576
low,29,19.50,left,1474463468.592672
high,10,10.00,left,1474463469.964628
low,87,48.50,right,1474463471.459458
mid,112,61.00,right,1474463472.816895
high,75,42.50,right,1474463474.324398
mid,61,35.50,left,1474463475.983171
high,87,48.50,left,1474463477.765886
mid,47,28.50,left,1474463478.957657
low,52,31.00,left,1474463480.314540
low,59,34.50,left,1474463481.945380
mid,27,18.50,left,1474463483.453954
low,68,39.00,left,1474463485.180753
high,35,22.50,left,1474463486.483039
high,85,47.50,right,1474463487.963812
mid,77,43.50,right,1474463489.539703
mid,116,63.00,right,1474463491.142948
mid,50,30.00,left,1474463492.542020
low,25,17.50,left,1474463494.131167
high,67,38.50,left,1474463495.858533
high,72,41.00,left,1474463497.077979
mid,119,64.50,right,1474463498.612503
mid,7,8.50,left,1474463500.189721
mid,16,13.00,left,1474463501.560567
high,53,31.50,left,1474463503.124904
high,51,30.50,left,1474463504.564966
low,69,39.50,left,1474463506.044306
mid,60,35.00,left,1474463507.704352
low,97,53.50,right,1474463509.035169
low,40,25.00,left,1474463510.515221
high,16,13.00,left,1474463512.050178
low,109,59.50,right,1474463513.529779
high,19,14.50,left,1474463515.036950
low,2,6.00,left,1474463516.422676
mid,95,52.50,right,1474463518.012298
mid,4,7.00,left,1474463519.355484
high,60,35.00,left,1474463520.725183
high,80,45.00,left,1474463522.533923
low,117,63.50,right,1474463523.904011
low,53,31.50,left,1474463525.272767
low,62,36.00,left,1474463526.848384
mid,67,38.50,left,1474463528.233584
mid,115,62.50,right,1474463529.714409
high,84,47.00,right,1474463531.249223
high,100,55.00,right,1474463532.798179
high,21,15.50,left,1474463534.318965
high,45,27.50,left,1474463535.785492
mid,19,14.50,left,1474463537.265564
low,105,57.50,right,1474463538.650085
high,108,59.00,right,1474463540.322869
low,102,56.00,right,1474463541.815978
mid,93,51.50,right,1474463543.419192
high,99,54.50,right,1474463544.885427
mid,69,39.50,NA,0.000000
low,100,55.00,right,1474463547.735255
mid,78,44.00,right,1474463549.421473
low,95,52.50,right,1474463551.094910
high,26,18.00,left,1474463552.521183
high,64,37.00,left,1474463554.044199
high,48,29.00,left,1474463555.510476
low,108,59.00,right,1474463557.169249
mid,3,6.50,left,1474463558.526195
mid,107,58.50,right,1474463560.033578
low,61,35.50,left,1474463561.719470
low,84,47.00,left,1474463563.187319
high,89,49.50,right,1474463564.654652
low,85,47.50,right,1474463566.161592
mid,18,14.00,left,1474463567.710144
mid,59,34.50,left,1474463569.244593
low,81,45.50,left,1474463570.850241
mid,6,8.00,left,1474463572.180765
mid,5,7.50,left,1474463573.729350
mid,23,16.50,left,1474463575.278818
high,2,6.00,left,1474463576.567295
low,70,40.00,right,1474463578.006262
high,30,20.00,left,1474463579.458547
mid,113,61.50,right,1474463581.103127
high,27,18.50,left,1474463582.583571
low,115,62.50,right,1474463584.199211
high,83,46.50,left,1474463585.693936
low,16,13.00,left,1474463586.941116
low,0,5.00,left,1474463620.692875
low,48,29.00,left,1474463622.324184
low,45,27.50,left,1474463623.626292
mid,36,23.00,left,1474463625.174414
high,112,61.00,right,1474463626.655660
high,117,63.50,right,1474463628.028055
mid,65,37.50,left,1474463629.659567
mid,82,46.00,left,1474463631.098205
high,25,17.50,left,1474463632.593026
