stimulus,angle,response,time
29,-15.50,right,1473152125.478860
31,-14.50,left,1473152133.022663
110,25.00,right,1473152134.516355
113,26.50,right,1473152136.038049
97,18.50,right,1473152137.611855
15,-22.50,left,1473152139.175047
25,-17.50,left,1473152140.600108
3,-28.50,left,1473152142.026631
105,22.50,right,1473152143.631323
91,15.50,right,1473152145.193589
20,-20.00,left,1473152146.688553
38,-11.00,left,1473152148.073139
90,15.00,right,1473152149.538941
57,-1.50,left,1473152151.363443
23,-18.50,left,1473152152.461624
32,-14.00,left,1473152153.750787
21,-19.50,left,1473152155.286161
119,29.50,right,1473152156.766649
77,8.50,right,1473152158.494066
1,-29.50,left,1473152159.892963
59,-0.50,right,1473152161.469311
27,-16.50,right,1473152162.921404
117,28.50,right,1473152164.387696
22,-19.00,left,1473152166.319731
44,-8.00,left,1473152167.428716
78,9.00,right,1473152168.948866
55,-2.50,left,1473152170.840974
70,5.00,right,1473152171.922629
118,29.00,right,1473152173.129126
66,3.00,left,1473152174.512633
84,12.00,right,1473152176.142942
19,-20.50,left,1473152177.513967
75,7.50,right,1473152179.128872
14,-23.00,left,1473152180.390608
87,13.50,right,1473152181.761018
85,12.50,right,1473152183.542423
40,-10.00,left,1473152184.939043
79,9.50,right,1473152186.281470
74,7.00,right,1473152187.925704
43,-8.50,left,1473152189.322684
86,13.00,right,1473152191.007780
98,19.00,right,1473152192.418461
7,-26.50,left,1473152194.008576
80,10.00,right,1473152195.365064
39,-10.50,left,1473152197.091655
94,17.00,right,1473152198.323858
30,-15.00,left,1473152200.092191
67,3.50,left,1473152201.790279
102,21.00,right,1473152202.953766
4,-28.00,left,1473152204.406389
13,-23.50,left,1473152205.927441
112,26.00,right,1473152207.379818
58,-1.00,left,1473152208.859392
93,16.50,right,1473152210.381036
60,0.00,left,1473152212.053504
101,20.50,right,1473152213.341176
6,-27.00,left,1473152215.108945
50,-5.00,left,1473152216.780627
34,-13.00,left,1473152217.877121
88,14.00,right,1473152219.481148
33,-13.50,left,1473152221.206913
106,23.00,left,1473152222.549098
62,1.00,left,1473152224.111985
28,-16.00,left,1473152225.509792
89,14.50,right,1473152226.825397
56,-2.00,left,1473152228.525298
92,16.00,right,1473152229.909315
41,-9.50,left,1473152231.524977
12,-24.00,left,1473152233.085870
68,4.00,left,1473152235.004589
103,21.50,right,1473152236.223521
65,2.50,left,1473152238.018926
45,-7.50,left,1473152239.264503
82,11.00,right,1473152240.812077
53,-3.50,left,1473152242.388679
2,-29.00,left,1473152243.813784
99,19.50,right,1473152245.334502
81,10.50,right,1473152246.786719
107,23.50,right,1473152248.376488
11,-24.50,left,1473152249.856532
83,11.50,right,1473152251.215289
8,-26.00,left,1473152252.584757
49,-5.50,left,1473152253.995134
72,6.00,left,1473152255.572975
47,-6.50,left,1473152257.107436
95,17.50,right,1473152258.424149
26,-17.00,left,1473152260.041012
63,1.50,left,1473152261.506831
5,-27.50,left,1473152263.123610
114,27.00,right,1473152264.562172
104,22.00,right,1473152266.236810
61,0.50,left,1473152267.757016
35,-12.50,left,1473152269.114681
64,2.00,left,1473152270.936646
109,24.50,right,1473152272.020182
17,-21.50,left,1473152273.731492
46,-7.00,left,1473152274.992553
16,-22.00,left,1473152276.527098
0,-30.00,left,1473152278.062015
42,-9.00,left,1473152279.637755
18,-21.00,left,1473152280.925839
52,-4.00,left,1473152282.448237
9,-25.50,left,1473152284.120490
116,28.00,right,1473152285.530487
51,-4.50,left,1473152287.078364
108,24.00,right,1473152288.462745
76,8.00,right,1473152290.217468
37,-11.50,left,1473152291.860804
115,27.50,right,1473152292.956818
24,-18.00,left,1473152294.655574
111,25.50,right,1473152295.860219
10,-25.00,left,1473152297.395083
69,4.50,left,1473152298.862938
96,18.00,right,1473152300.537592
36,-12.00,left,1473152302.222257
73,6.50,right,1473152303.497029
48,-6.00,left,1473152305.044308
100,20.00,right,1473152306.126049
71,5.50,right,1473152307.960006
54,-3.00,left,1473152309.165598
