stimulus,angle,response,time
64,1.20,right,1467964439.983931
51,-2.70,left,1467964450.954318
110,15.00,right,1467964452.406521
15,-13.50,left,1467964453.845870
22,-11.40,left,1467964455.258097
13,-14.10,left,1467964456.697346
107,14.10,right,1467964458.300391
48,-3.60,left,1467964459.643872
11,-14.70,left,1467964461.219577
118,17.40,right,1467964462.686765
8,-15.60,left,1467964464.249381
100,12.00,right,1467964465.634667
117,17.10,right,1467964467.348804
74,4.20,right,1467964468.953751
17,-12.90,left,1467964470.241873
90,9.00,right,1467964471.859005
52,-2.40,left,1467964473.381546
24,-10.80,left,1467964474.929999
50,-3.00,left,1467964476.562266
33,-8.10,left,1467964477.932730
6,-16.20,left,1467964479.344693
12,-14.40,left,1467964480.852445
54,-1.80,left,1467964482.127382
39,-6.30,left,1467964483.717014
111,15.30,right,1467964485.293573
72,3.60,left,1467964486.857359
71,3.30,right,1467964488.433361
88,8.40,right,1467964489.722643
96,10.80,right,1467964491.257812
73,3.90,right,1467964492.725309
40,-6.00,left,1467964494.137722
30,-9.00,left,1467964495.686597
105,13.50,right,1467964497.181551
98,11.40,right,1467964498.786870
5,-16.50,left,1467964500.281254
109,14.70,right,1467964501.872457
63,0.90,right,1467964503.420097
38,-6.60,left,1467964505.120141
43,-5.10,left,1467964506.532283
47,-3.90,left,1467964507.958831
55,-1.50,left,1467964509.575508
14,-13.80,left,1467964510.959815
44,-4.80,left,1467964512.603720
53,-2.10,left,1467964514.097233
102,12.60,right,1467964515.620443
92,9.60,right,1467964517.017974
84,7.20,right,1467964518.607532
79,5.70,right,1467964520.074589
94,10.20,right,1467964521.652018
42,-5.40,left,1467964522.927279
119,17.70,right,1467964524.463038
70,3.00,left,1467964526.067447
87,8.10,right,1467964527.548838
67,2.10,left,1467964529.248934
76,4.80,right,1467964530.771341
101,12.30,right,1467964532.238590
106,13.80,right,1467964533.774044
65,1.50,left,1467964535.446859
27,-9.90,left,1467964537.037097
32,-8.40,left,1467964538.407879
16,-13.20,left,1467964539.819799
29,-9.30,left,1467964541.203243
91,9.30,right,1467964542.738129
93,9.90,right,1467964544.220435
56,-1.20,right,1467964545.700039
69,2.70,right,1467964547.400430
4,-16.80,left,1467964549.018276
45,-4.50,left,1467964550.374799
95,10.50,right,1467964552.048036
68,2.40,left,1467964553.529207
28,-9.60,left,1467964554.981572
10,-15.00,left,1467964556.517442
3,-17.10,left,1467964558.053082
1,-17.70,left,1467964559.629090
46,-4.20,right,1467964561.191497
20,-12.00,left,1467964562.630613
58,-0.60,right,1467964564.166213
83,6.90,right,1467964565.618892
37,-6.90,left,1467964567.183085
35,-7.50,left,1467964568.648845
115,16.50,right,1467964570.155757
113,15.90,right,1467964571.637168
0,-18.00,left,1467964573.213109
9,-15.30,left,1467964574.693711
57,-0.90,right,1467964576.282406
41,-5.70,left,1467964577.816490
116,16.80,right,1467964579.268015
23,-11.10,left,1467964580.774870
66,1.80,left,1467964582.352008
61,0.30,left,1467964583.791515
60,0.00,left,1467964585.410636
62,0.60,left,1467964586.928589
2,-17.40,right,1467964588.477835
97,11.10,right,1467964589.971311
108,14.40,right,1467964591.438563
49,-3.30,right,1467964593.221304
25,-10.50,left,1467964594.536362
99,11.70,right,1467964596.057481
82,6.60,right,1467964597.551640
81,6.30,right,1467964598.976432
19,-12.30,left,1467964600.458022
75,4.50,right,1467964602.088820
89,8.70,right,1467964603.556033
104,13.20,right,1467964604.969083
78,5.40,right,1467964606.559625
103,12.90,right,1467964608.052487
34,-7.80,left,1467964609.627652
86,7.80,right,1467964611.107353
21,-11.70,left,1467964612.627792
26,-10.20,left,1467964614.189389
85,7.50,right,1467964615.682213
31,-8.70,left,1467964617.054425
112,15.60,right,1467964618.480971
18,-12.60,left,1467964619.989087
59,-0.30,left,1467964621.467035
7,-15.90,left,1467964622.963183
80,6.00,right,1467964624.443138
77,5.10,right,1467964625.936704
36,-7.20,left,1467964627.432031
114,16.20,right,1467964628.884715
