object,obj.idx,table,tab.idx,time
low,108,hor,60,1472805336.965899
low,119,hor,60,1472805338.518810
mid,42,hor,60,1472805339.973077
low,22,hor,60,1472805341.463025
high,99,hor,60,1472805342.887788
high,116,hor,60,1472805344.480939
mid,105,hor,60,1472805346.036872
low,31,hor,60,1472805347.527253
high,15,hor,60,1472805349.115934
mid,84,hor,60,1472805350.638382
high,103,hor,60,1472805352.094951
mid,97,hor,60,1472805353.519281
high,117,hor,60,1472805355.077292
high,105,hor,60,1472805356.535120
high,57,hor,60,1472805357.988472
mid,45,hor,60,1472805359.509478
low,41,hor,60,1472805360.930250
mid,64,hor,60,1472805362.453930
high,92,hor,60,1472805364.008945
low,86,hor,60,1472805365.537756
mid,11,hor,60,1472805367.124925
low,70,hor,60,1472805368.547121
low,68,hor,60,1472805370.137896
mid,37,hor,60,1472805371.726398
high,109,hor,60,1472805373.183105
high,101,hor,60,1472805374.637510
high,16,hor,60,1472805376.124587
high,100,hor,60,1472805377.681985
mid,107,hor,60,1472805379.273998
mid,51,hor,60,1472805380.797875
low,36,hor,60,1472805382.220269
mid,95,hor,60,1472805383.810570
low,60,hor,60,1472805385.368288
mid,75,hor,60,1472805386.925479
low,98,hor,60,1472805388.478893
low,10,hor,60,1472805389.935168
low,38,hor,60,1472805391.388011
mid,44,hor,60,1472805392.943930
high,113,hor,60,1472805394.532285
low,27,hor,60,1472805395.954280
high,94,hor,60,1472805397.512663
low,34,hor,60,1472805398.968796
low,5,hor,60,1472805400.526147
mid,112,hor,60,1472805401.981854
high,38,hor,60,1472805403.473167
high,34,hor,60,1472805404.928641
mid,29,hor,60,1472805406.354713
mid,96,hor,60,1472805407.945562
mid,103,hor,60,1472805409.464633
low,37,hor,60,1472805410.918946
low,116,hor,60,1472805412.374686
high,19,hor,60,1472805413.831046
high,61,hor,60,1472805415.257054
mid,27,hor,60,1472805416.846219
high,56,hor,60,1472805418.267394
high,112,hor,60,1472805419.857707
low,114,hor,60,1472805421.314472
low,84,hor,60,1472805422.771302
mid,80,hor,60,1472805424.295927
mid,94,hor,60,1472805425.753877
high,1,hor,60,1472805427.209316
high,73,hor,60,1472805428.634153
low,91,hor,60,1472805430.093872
low,64,hor,60,1472805431.682528
low,29,hor,60,1472805433.268613
mid,59,hor,60,1472805434.791544
mid,14,hor,60,1472805436.345221
mid,91,hor,60,1472805437.868292
low,110,hor,60,1472805439.356575
high,29,hor,60,1472805440.845783
high,39,hor,60,1472805442.407352
mid,85,hor,60,1472805443.796273
mid,43,hor,60,1472805445.318652
low,73,hor,60,1472805446.741734
high,23,hor,60,1472805448.267601
mid,30,hor,60,1472805449.757004
high,65,hor,60,1472805451.246839
low,92,hor,60,1472805452.705026
mid,57,hor,60,1472805454.228187
low,74,hor,60,1472805455.684739
mid,39,hor,60,1472805457.274980
high,81,hor,60,1472805458.697782
high,30,hor,60,1472805460.252696
low,49,hor,60,1472805461.647604
mid,7,hor,60,1472805463.203432
mid,68,hor,60,1472805464.623191
mid,119,hor,60,1472805466.145260
low,89,hor,60,1472805467.701644
low,100,hor,60,1472805469.159438
high,22,hor,60,1472805470.682234
low,20,hor,60,1472805472.240927
high,55,hor,60,1472805473.764182
low,82,hor,60,1472805475.192450
high,67,hor,60,1472805476.681230
high,96,hor,60,1472805478.070464
mid,114,hor,60,1472805479.660223
high,12,hor,60,1472805481.088509
low,56,hor,60,1472805482.677889
mid,6,hor,60,1472805484.167441
low,51,hor,60,1472805485.755756
high,18,hor,60,1472805487.244096
low,3,hor,60,1472805488.766459
mid,115,hor,60,1472805490.254008
high,41,hor,60,1472805491.777259
mid,41,hor,60,1472805493.198763
low,95,hor,60,1472805494.654434
high,115,hor,60,1472805496.180696
mid,66,hor,60,1472805497.634532
high,52,hor,60,1472805499.189667
mid,32,hor,60,1472805500.681504
high,77,hor,60,1472805502.265603
high,104,hor,60,1472805503.722736
mid,16,hor,60,1472805505.280658
high,44,hor,60,1472805506.808468
low,44,hor,60,1472805508.328448
low,52,hor,60,1472805509.884033
low,28,hor,60,1472805511.308999
mid,92,hor,60,1472805512.799738
mid,87,hor,60,1472805514.255294
low,104,hor,60,1472805515.649109
mid,82,hor,60,1472805549.257500
mid,4,hor,60,1472805550.749460
high,42,hor,60,1472805552.274752
high,47,hor,60,1472805553.862871
low,71,hor,60,1472805555.284178
low,9,hor,60,1472805556.805253
high,28,hor,60,1472805558.260795
mid,63,hor,60,1472805559.683415
mid,118,hor,60,1472805561.270226
low,54,hor,60,1472805562.829660
high,2,hor,60,1472805564.285289
low,102,hor,60,1472805565.706772
mid,99,hor,60,1472805567.296822
high,25,hor,60,1472805568.884520
low,24,hor,60,1472805570.307059
low,81,hor,60,1472805571.831689
mid,65,hor,60,1472805573.451952
high,95,hor,60,1472805575.038268
low,77,hor,60,1472805576.466307
high,107,hor,60,1472805577.959039
high,70,hor,60,1472805579.446404
low,48,hor,60,1472805580.905149
mid,81,hor,60,1472805582.489920
mid,89,hor,60,1472805584.076195
high,111,hor,60,1472805585.630571
mid,61,hor,60,1472805587.058399
mid,36,hor,60,1472805588.480444
low,118,hor,60,1472805590.069143
high,76,hor,60,1472805591.528522
high,88,hor,60,1472805592.955364
low,61,hor,60,1472805594.347384
mid,22,hor,60,1472805595.838164
high,86,hor,60,1472805597.396667
low,40,hor,60,1472805598.984784
low,7,hor,60,1472805600.441542
mid,47,hor,60,1472805601.860824
low,103,hor,60,1472805603.387719
high,24,hor,60,1472805604.842947
high,37,hor,60,1472805606.399220
high,50,hor,60,1472805607.921957
low,93,hor,60,1472805609.411740
mid,83,hor,60,1472805610.902626
mid,17,hor,60,1472805612.358579
low,11,hor,60,1472805613.915928
mid,34,hor,60,1472805615.401508
mid,73,hor,60,1472805616.828380
low,46,hor,60,1472805618.249806
high,118,hor,60,1472805619.775353
mid,56,hor,60,1472805621.233816
mid,25,hor,60,1472805622.691913
low,53,hor,60,1472805624.282895
high,48,hor,60,1472805625.806440
low,0,hor,60,1472805627.362556
low,62,hor,60,1472805628.820385
high,60,hor,60,1472805630.277969
high,21,hor,60,1472805631.802060
mid,93,hor,60,1472805633.256536
high,31,hor,60,1472805634.781581
low,115,hor,60,1472805636.371603
mid,19,hor,60,1472805637.797660
high,40,hor,60,1472805639.351590
low,43,hor,60,1472805640.873753
mid,88,hor,60,1472805642.433979
mid,2,hor,60,1472805643.891299
mid,54,hor,60,1472805645.415091
mid,24,hor,60,1472805646.970472
high,26,hor,60,1472805648.527784
low,15,hor,60,1472805650.082862
high,3,hor,60,1472805651.508640
low,69,hor,60,1472805652.932226
high,33,hor,60,1472805654.322860
low,58,hor,60,1472805655.813761
high,91,hor,60,1472805657.269076
mid,69,hor,60,1472805658.693661
mid,15,hor,60,1472805660.218090
mid,10,hor,60,1472805661.774706
low,57,hor,60,1472805663.232558
low,1,hor,60,1472805664.688716
low,94,hor,60,1472805666.145496
low,87,hor,60,1472805667.669001
mid,117,hor,60,1472805669.221123
high,36,hor,60,1472805670.677822
high,53,hor,60,1472805672.137960
high,27,hor,60,1472805673.693479
low,63,hor,60,1472805675.215673
high,89,hor,60,1472805676.739101
high,14,hor,60,1472805678.230071
low,117,hor,60,1472805679.752503
mid,101,hor,60,1472805681.242537
high,5,hor,60,1472805682.663671
high,17,hor,60,1472805684.219344
low,23,hor,60,1472805685.742488
mid,70,hor,60,1472805687.235865
mid,60,hor,60,1472805688.725961
low,72,hor,60,1472805690.245656
mid,13,hor,60,1472805691.798542
low,112,hor,60,1472805693.319142
high,80,hor,60,1472805694.907123
high,114,hor,60,1472805696.329920
low,18,hor,60,1472805697.920951
low,78,hor,60,1472805699.380656
mid,78,hor,60,1472805700.904273
high,20,hor,60,1472805702.294746
mid,113,hor,60,1472805703.885803
mid,74,hor,60,1472805705.311355
mid,21,hor,60,1472805706.803386
high,62,hor,60,1472805708.263276
low,42,hor,60,1472805709.752717
mid,49,hor,60,1472805711.309615
low,14,hor,60,1472805712.832854
mid,90,hor,60,1472805714.354790
high,106,hor,60,1472805715.843975
high,0,hor,60,1472805717.267352
mid,100,hor,60,1472805718.694830
low,2,hor,60,1472805720.182715
low,8,hor,60,1472805721.605207
high,49,hor,60,1472805723.124216
mid,86,hor,60,1472805724.616823
low,80,hor,60,1472805726.110241
high,58,hor,60,1472805727.598242
low,96,hor,60,1472805761.218812
low,65,hor,60,1472805762.639725
high,69,hor,60,1472805764.127092
mid,12,hor,60,1472805765.582052
high,13,hor,60,1472805767.067878
high,9,hor,60,1472805768.494136
mid,98,hor,60,1472805770.085919
low,67,hor,60,1472805771.639752
low,99,hor,60,1472805773.126366
mid,28,hor,60,1472805774.650676
mid,26,hor,60,1472805776.139228
high,63,hor,60,1472805777.690437
low,16,hor,60,1472805779.178100
low,97,hor,60,1472805780.669569
mid,8,hor,60,1472805782.157055
high,97,hor,60,1472805783.676664
high,59,hor,60,1472805785.165899
high,119,hor,60,1472805786.623727
mid,52,hor,60,1472805788.081030
low,79,hor,60,1472805789.570075
mid,40,hor,60,1472805791.092060
low,17,hor,60,1472805792.549240
mid,108,hor,60,1472805794.041880
high,35,hor,60,1472805795.462775
high,83,hor,60,1472805796.951836
low,111,hor,60,1472805798.474873
high,75,hor,60,1472805799.932089
mid,111,hor,60,1472805801.353808
mid,23,hor,60,1472805802.909625
mid,71,hor,60,1472805804.364655
low,76,hor,60,1472805805.786367
low,107,hor,60,1472805807.311789
mid,33,hor,60,1472805808.802954
high,87,hor,60,1472805810.224623
low,50,hor,60,1472805811.780841
high,6,hor,60,1472805813.369663
low,59,hor,60,1472805814.827009
low,113,hor,60,1472805816.350211
mid,48,hor,60,1472805817.969802
high,110,hor,60,1472805819.393341
low,21,hor,60,1472805820.885911
mid,110,hor,60,1472805822.373526
high,64,hor,60,1472805823.928906
high,90,hor,60,1472805825.516860
mid,50,hor,60,1472805827.066831
low,12,hor,60,1472805828.556817
mid,35,hor,60,1472805829.979309
high,54,hor,60,1472805831.469955
low,19,hor,60,1472805832.891650
low,101,hor,60,1472805834.318073
high,68,hor,60,1472805835.941725
low,4,hor,60,1472805837.498680
high,71,hor,60,1472805838.917771
mid,46,hor,60,1472805840.339999
high,82,hor,60,1472805841.762483
mid,38,hor,60,1472805843.319261
low,75,hor,60,1472805844.806562
mid,9,hor,60,1472805846.359990
high,93,hor,60,1472805847.848042
mid,62,hor,60,1472805849.366810
high,43,hor,60,1472805850.889701
high,4,hor,60,1472805852.311875
mid,18,hor,60,1472805853.772134
high,72,hor,60,1472805855.292530
high,84,hor,60,1472805856.817517
low,47,hor,60,1472805858.401281
low,33,hor,60,1472805859.955115
mid,116,hor,60,1472805861.378890
mid,106,hor,60,1472805862.936619
low,32,hor,60,1472805864.493615
low,106,hor,60,1472805866.013931
mid,67,hor,60,1472805867.435041
mid,109,hor,60,1472805868.890550
mid,31,hor,60,1472805870.348116
mid,58,hor,60,1472805871.904334
low,85,hor,60,1472805873.329519
low,25,hor,60,1472805874.952930
high,78,hor,60,1472805876.344479
low,105,hor,60,1472805877.770167
high,32,hor,60,1472805879.257573
high,66,hor,60,1472805880.809186
mid,3,hor,60,1472805882.264500
low,39,hor,60,1472805883.820138
high,85,hor,60,1472805885.373561
mid,20,hor,60,1472805886.792778
mid,1,hor,60,1472805888.215079
high,45,hor,60,1472805889.671192
high,74,hor,60,1472805891.158921
high,102,hor,60,1472805892.586546
low,45,hor,60,1472805894.179290
low,66,hor,60,1472805895.703143
low,26,hor,60,1472805897.192802
low,6,hor,60,1472805898.712893
mid,102,hor,60,1472805900.236284
mid,79,hor,60,1472805901.825860
high,7,hor,60,1472805903.249619
mid,104,hor,60,1472805904.835367
high,98,hor,60,1472805906.394586
low,13,hor,60,1472805907.817901
mid,55,hor,60,1472805909.374515
high,108,hor,60,1472805910.897154
high,10,hor,60,1472805912.320432
low,55,hor,60,1472805913.845292
mid,5,hor,60,1472805915.269749
mid,76,hor,60,1472805916.727222
low,109,hor,60,1472805918.184552
high,79,hor,60,1472805919.740114
low,88,hor,60,1472805921.332685
high,11,hor,60,1472805922.888217
mid,53,hor,60,1472805924.378948
low,83,hor,60,1472805925.804043
mid,0,hor,60,1472805927.391152
high,46,hor,60,1472805928.881192
low,35,hor,60,1472805930.301704
low,30,hor,60,1472805931.824117
low,90,hor,60,1472805933.215209
mid,72,hor,60,1472805934.741080
high,8,hor,60,1472805936.328519
high,51,hor,60,1472805937.884825
mid,77,hor,60,1472805939.478752
