stimulus,angle,response,time
47,-6.50,right,1479226320.966569
81,10.50,left,1479226321.960993
69,4.50,left,1479226323.689832
56,-2.00,right,1479226325.271592
58,-1.00,right,1479226326.646158
49,-5.50,right,1479226327.789126
99,19.50,left,1479226329.395426
6,-27.00,right,1479226330.880087
117,28.50,left,1479226332.405418
70,5.00,left,1479226334.121455
115,27.50,left,1479226335.347031
38,-11.00,right,1479226336.912727
10,-25.00,right,1479226338.410306
55,-2.50,right,1479226340.125261
51,-4.50,right,1479226341.295404
94,17.00,right,1479226342.903001
96,18.00,left,1479226344.645427
14,-23.00,right,1479226346.238245
105,22.50,left,1479226347.694537
103,21.50,left,1479226349.178174
71,5.50,right,1479226350.989327
82,11.00,left,1479226352.648906
64,2.00,right,1479226354.035933
85,12.50,left,1479226355.274215
68,4.00,right,1479226356.921745
5,-27.50,right,1479226357.888025
84,12.00,left,1479226359.521425
33,-13.50,right,1479226361.127692
76,8.00,left,1479226362.557342
11,-24.50,right,1479226364.136988
44,-8.00,right,1479226365.581538
83,11.50,left,1479226367.187870
62,1.00,left,1479226368.685198
4,-28.00,right,1479226370.169044
78,9.00,left,1479226371.925390
60,0.00,right,1479226373.504344
95,17.50,left,1479226374.974530
37,-11.50,right,1479226376.226446
30,-15.00,right,1479226377.751716
92,16.00,left,1479226379.371981
15,-22.50,right,1479226381.019123
23,-18.50,right,1479226382.776871
113,26.50,left,1479226383.893359
31,-14.50,right,1479226385.241041
27,-16.50,right,1479226386.888333
77,8.50,right,1479226388.833784
111,25.50,left,1479226389.949973
98,19.00,left,1479226391.529033
17,-21.50,right,1479226392.930440
8,-26.00,right,1479226394.550879
88,14.00,left,1479226396.007748
90,15.00,left,1479226398.118743
25,-17.50,right,1479226399.330631
13,-23.50,right,1479226400.719561
89,14.50,left,1479226402.067700
112,26.00,left,1479226403.727758
40,-10.00,right,1479226405.157073
101,20.50,left,1479226407.158423
114,27.00,left,1479226408.547376
53,-3.50,right,1479226409.976774
2,-29.00,right,1479226411.569516
41,-9.50,right,1479226413.122189
48,-6.00,right,1479226414.579008
43,-8.50,right,1479226416.023772
45,-7.50,right,1479226417.494471
42,-9.00,right,1479226418.760451
36,-12.00,right,1479226420.299563
110,25.00,left,1479226422.149475
108,24.00,left,1479226423.605451
100,20.00,left,1479226425.225620
59,-0.50,right,1479226426.900817
63,1.50,right,1479226428.099307
18,-21.00,right,1479226429.352240
74,7.00,right,1479226430.999297
93,16.50,left,1479226432.347008
118,29.00,left,1479226433.436486
87,13.50,left,1479226435.275313
32,-14.00,right,1479226436.622250
102,21.00,left,1479226438.118763
97,18.50,left,1479226439.562548
119,29.50,left,1479226441.046023
35,-12.50,right,1479226442.624661
26,-17.00,right,1479226444.408472
34,-13.00,right,1479226445.850803
75,7.50,left,1479226447.347905
9,-25.50,right,1479226448.763858
54,-3.00,right,1479226450.301686
86,13.00,left,1479226451.812407
28,-16.00,right,1479226453.187172
79,9.50,left,1479226454.793943
65,2.50,right,1479226456.604656
57,-1.50,right,1479226457.815873
107,23.50,left,1479226459.298961
61,0.50,right,1479226460.768197
29,-15.50,right,1479226462.211053
46,-7.00,right,1479226463.612876
3,-28.50,right,1479226465.260431
7,-26.50,right,1479226466.498695
0,-30.00,right,1479226468.023745
21,-19.50,right,1479226469.372425
24,-18.00,right,1479226470.844336
109,24.50,left,1479226472.601135
19,-20.50,right,1479226473.949092
66,3.00,right,1479226475.868317
106,23.00,left,1479226477.119703
72,6.00,left,1479226478.861667
73,6.50,left,1479226480.100249
67,3.50,left,1479226481.611274
1,-29.50,right,1479226483.026636
12,-24.00,right,1479226484.524358
116,28.00,left,1479226486.171355
104,22.00,left,1479226487.656108
50,-5.00,right,1479226489.153516
16,-22.00,right,1479226490.514394
39,-10.50,right,1479226491.970421
80,10.00,right,1479226494.094270
22,-19.00,right,1479226495.196913
91,15.50,left,1479226496.680613
20,-20.00,right,1479226498.042179
52,-4.00,right,1479226499.809951
