object,stimulus,angle,response,time
low,33,21.50,left,1479117668.091818
mid,2,6.00,right,1479117669.385357
high,18,14.00,right,1479117670.814202
high,66,38.00,left,1479117672.270164
mid,21,15.50,right,1479117673.767460
mid,60,35.00,left,1479117675.482224
low,6,8.00,right,1479117676.815575
high,99,54.50,left,1479117678.502015
high,53,31.50,right,1479117679.999641
low,97,53.50,left,1479117681.428790
low,5,7.50,right,1479117682.925708
mid,39,24.50,left,1479117684.612890
high,47,28.50,right,1479117686.110076
low,38,24.00,right,1479117687.580098
mid,20,15.00,right,1479117689.104314
low,14,12.00,right,1479117690.532613
mid,88,49.00,left,1479117692.151805
high,52,31.00,right,1479117693.485433
high,91,50.50,left,1479117694.860127
mid,16,13.00,right,1479117696.317246
low,23,16.50,right,1479117697.897581
low,53,31.50,left,1479117699.435490
mid,41,25.50,right,1479117700.769760
high,114,62.00,right,1479117702.308261
high,83,46.50,left,1479117703.846386
low,36,23.00,right,1479117705.166869
mid,107,58.50,left,1479117706.609876
high,108,59.00,left,1479117708.338505
low,30,20.00,right,1479117709.795399
high,65,37.50,left,1479117711.388619
low,80,45.00,left,1479117712.926418
mid,24,17.00,right,1479117714.355221
mid,90,50.00,left,1479117715.770053
low,29,19.50,right,1479117717.321004
high,57,33.50,left,1479117719.103914
mid,104,57.00,left,1479117720.505621
mid,48,29.00,right,1479117721.934548
mid,13,11.50,right,1479117723.472524
low,73,41.50,left,1479117724.996301
low,117,63.50,left,1479117726.561382
high,43,26.50,right,1479117728.004149
high,93,51.50,left,1479117729.542462
mid,114,62.00,left,1479117731.121839
high,8,9.00,right,1479117732.415126
low,100,55.00,left,1479117734.143503
low,63,36.50,right,1479117735.626912
high,89,49.50,left,1479117737.124079
mid,113,61.50,left,1479117738.730484
low,16,13.00,right,1479117740.145816
low,50,30.00,right,1479117741.629836
high,36,23.00,right,1479117743.276159
high,12,11.00,right,1479117744.786231
mid,3,6.50,right,1479117746.079792
low,1,5.50,right,1479117747.590459
mid,94,52.00,left,1479117749.128427
mid,4,7.00,right,1479117750.475816
high,50,30.00,left,1479117752.313264
mid,116,63.00,left,1479117753.646861
high,71,40.50,left,1479117755.171744
low,112,61.00,left,1479117756.628397
high,23,16.50,right,1479117758.098489
mid,17,13.50,right,1479117759.541338
low,95,52.50,left,1479117761.106806
mid,40,25.00,right,1479117762.603526
low,101,55.50,left,1479117764.141542
high,110,60.00,left,1479117765.557038
mid,68,39.00,left,1479117767.271815
low,70,40.00,left,1479117768.755623
high,58,34.00,right,1479117770.115357
high,5,7.50,right,1479117771.559686
mid,93,51.50,right,1479117773.165436
low,46,28.00,right,1479117774.662338
low,7,8.50,right,1479117776.146690
high,54,32.00,right,1479117777.860886
low,108,59.00,left,1479117779.194582
low,103,56.50,left,1479117780.637573
high,60,35.00,left,1479117782.637700
high,28,19.00,right,1479117783.754874
mid,85,47.50,left,1479117785.252749
mid,9,9.50,right,1479117786.776093
mid,65,37.50,left,1479117788.599452
mid,52,31.00,right,1479117789.906753
high,78,44.00,left,1479117791.648790
low,83,46.50,left,1479117793.077348
mid,11,10.50,right,1479117794.288487
low,25,17.50,right,1479117795.731696
mid,83,46.50,left,1479117797.214973
low,35,22.50,right,1479117798.562102
low,96,53.00,left,1479117800.058392
high,87,48.50,left,1479117801.610193
mid,118,64.00,left,1479117803.162072
low,69,39.50,right,1479117804.658612
high,101,55.50,left,1479117806.087157
high,103,56.50,left,1479117807.582310
high,73,41.50,left,1479117809.037723
mid,89,49.50,left,1479117810.548030
high,6,8.00,right,1479117812.031991
low,105,57.50,left,1479117813.515708
mid,23,16.50,right,1479117815.080895
high,33,21.50,right,1479117816.754855
mid,33,21.50,right,1479117818.034923
high,117,63.50,left,1479117819.491728
low,40,25.00,right,1479117820.921235
low,56,33.00,left,1479117822.514394
mid,96,53.00,left,1479117824.119669
high,107,58.50,left,1479117825.628771
low,55,32.50,right,1479117827.015494
mid,66,38.00,left,1479117828.456829
high,100,55.00,left,1479117830.035273
high,86,48.00,left,1479117831.424159
low,18,14.00,right,1479117832.839531
low,0,5.00,right,1479117834.282550
high,68,39.00,right,1479117835.984387
low,114,62.00,left,1479117837.304196
mid,91,50.50,left,1479117839.033174
mid,87,48.50,left,1479117840.340441
mid,5,7.50,right,1479117841.688880
low,78,44.00,right,1479117843.201224
mid,1,5.50,right,1479117844.658158
high,88,49.00,left,1479117846.427671
high,2,6.00,right,1479117880.199845
mid,51,30.50,right,1479117881.561118
mid,56,33.00,left,1479117882.990885
low,93,51.50,left,1479117884.447210
low,106,58.00,left,1479117885.848437
low,67,38.50,left,1479117887.427991
high,63,36.50,left,1479117889.047890
mid,54,32.00,right,1479117890.407694
high,27,18.50,right,1479117892.041196
low,119,64.50,left,1479117893.647002
mid,6,8.00,right,1479117895.048858
high,106,58.00,left,1479117896.559764
high,81,45.50,left,1479117898.111247
mid,7,8.50,right,1479117899.621857
low,60,35.00,right,1479117901.404858
mid,57,33.50,right,1479117902.847478
low,3,6.50,right,1479117904.235101
high,11,10.50,right,1479117905.759349
high,112,61.00,left,1479117907.311091
high,109,59.50,left,1479117908.917896
low,89,49.50,right,1479117910.592026
low,26,18.00,right,1479117911.966286
mid,59,34.50,right,1479117913.721211
mid,37,23.50,right,1479117915.082694
mid,46,28.00,right,1479117916.539427
low,86,48.00,right,1479117918.403797
mid,106,58.00,left,1479117919.547307
