object,stimulus,angle,response,time
mid,88,49.00,right,1472023823.243494
mid,45,27.50,right,1472023829.909693
low,31,20.50,left,1472023831.362499
high,60,35.00,right,1472023832.898097
high,17,13.50,left,1472023834.515528
low,32,21.00,right,1472023835.913744
mid,40,25.00,left,1472023837.433591
low,54,32.00,left,1472023839.257023
high,23,16.50,left,1472023840.737736
mid,7,8.50,left,1472023841.944888
high,8,9.00,left,1472023843.479715
low,42,26.00,right,1472023845.055484
high,18,14.00,left,1472023846.521639
high,36,23.00,right,1472023848.276940
low,63,36.50,right,1472023849.647557
mid,39,24.50,right,1472023851.046509
low,108,59.00,right,1472023852.470610
high,77,43.50,right,1472023853.964811
high,83,46.50,right,1472023855.403288
low,11,10.50,left,1472023856.978982
mid,47,28.50,left,1472023858.968000
low,71,40.50,right,1472023859.927332
mid,77,43.50,right,1472023861.339093
mid,33,21.50,right,1472023862.777944
low,58,34.00,right,1472023864.311874
low,7,8.50,left,1472023865.833187
high,28,19.00,left,1472023867.668901
low,18,14.00,left,1472023868.832856
high,92,51.00,right,1472023870.299870
low,114,62.00,right,1472023871.726230
mid,1,5.50,left,1472023873.233477
high,25,17.50,left,1472023874.838853
mid,58,34.00,right,1472023876.428719
high,41,25.50,left,1472023877.894098
mid,10,10.00,left,1472023879.348001
mid,44,27.00,left,1472023881.059972
mid,75,42.50,right,1472023882.404930
low,59,34.50,right,1472023883.886259
low,38,24.00,left,1472023885.532001
high,93,51.50,right,1472023886.862032
low,85,47.50,right,1472023888.397769
low,73,41.50,right,1472023889.822853
mid,117,63.50,right,1472023891.426646
high,84,47.00,right,1472023893.003143
mid,6,8.00,left,1472023894.429416
mid,89,49.50,right,1472023895.868154
high,22,16.00,left,1472023897.472237
high,82,46.00,right,1472023898.937982
low,91,50.50,right,1472023900.363634
mid,100,55.00,right,1472023901.842710
mid,80,45.00,right,1472023903.296606
high,100,55.00,right,1472023904.872873
low,113,61.50,right,1472023906.353403
high,50,30.00,right,1472023907.930228
