stimulus,angle,response,time
15,-22.50,right,1472111810.499142
14,-23.00,left,1472111880.125429
76,8.00,right,1472111881.770462
42,-9.00,left,1472111883.236384
9,-25.50,left,1472111884.594849
70,5.00,right,1472111886.553777
84,12.00,right,1472111887.771807
7,-26.50,left,1472111889.237874
103,21.50,right,1472111890.827541
17,-21.50,left,1472111892.130367
63,1.50,left,1472111893.652109
102,21.00,right,1472111895.117843
69,4.50,left,1472111896.667284
30,-15.00,left,1472111898.080018
46,-7.00,left,1472111899.738791
16,-22.00,left,1472111901.190793
41,-9.50,left,1472111902.726714
108,24.00,right,1472111904.192898
115,27.50,right,1472111905.742634
22,-19.00,left,1472111907.154772
52,-4.00,left,1472111908.567395
66,3.00,left,1472111910.046922
18,-21.00,left,1472111911.488022
99,19.50,left,1472111912.900037
33,-13.50,left,1472111914.532289
88,14.00,right,1472111916.178034
73,6.50,right,1472111917.577237
3,-28.50,left,1472111918.757457
96,18.00,right,1472111920.333113
109,24.50,right,1472111921.746425
53,-3.50,left,1472111923.226948
24,-18.00,left,1472111924.790908
29,-15.50,left,1472111926.230015
36,-12.00,left,1472111927.669931
27,-16.50,left,1472111929.149987
75,7.50,right,1472111930.642398
112,26.00,right,1472111932.190024
4,-28.00,left,1472111933.669632
100,20.00,right,1472111935.396116
85,12.50,right,1472111936.889247
57,-1.50,left,1472111938.204743
23,-18.50,left,1472111939.685672
19,-20.50,left,1472111941.329759
117,28.50,right,1472111942.850531
55,-2.50,left,1472111944.097513
64,2.00,left,1472111946.017440
107,23.50,right,1472111947.264082
38,-11.00,left,1472111948.813270
82,11.00,right,1472111950.415698
65,2.50,left,1472111951.925166
106,23.00,right,1472111953.418398
40,-10.00,left,1472111955.160441
8,-26.00,left,1472111956.518905
90,15.00,right,1472111958.052008
25,-17.50,left,1472111959.395107
101,20.50,right,1472111960.902431
95,17.50,right,1472111962.547329
78,9.00,right,1472111964.069008
26,-17.00,left,1472111965.564199
59,-0.50,left,1472111967.101656
13,-23.50,left,1472111968.472775
10,-25.00,left,1472111969.980101
97,18.50,right,1472111971.557274
21,-19.50,left,1472111973.050722
74,7.00,right,1472111974.722442
116,28.00,right,1472111976.228697
91,15.50,right,1472111977.832118
98,19.00,right,1472111979.381342
54,-3.00,left,1472111980.751779
94,17.00,right,1472111982.327292
72,6.00,right,1472111983.972049
11,-24.50,left,1472111985.327882
83,11.50,right,1472111986.929131
113,26.50,right,1472111988.258719
2,-29.00,left,1472111989.725629
39,-10.50,left,1472111991.343138
89,14.50,right,1472111992.849470
56,-2.00,left,1472111994.371748
34,-13.00,left,1472111995.823998
32,-14.00,left,1472111997.262956
0,-30.00,left,1472111998.645388
62,1.00,left,1472112000.262971
49,-5.50,left,1472112001.563934
87,13.50,right,1472112003.084396
5,-27.50,left,1472112004.660127
51,-4.50,left,1472112006.112976
114,27.00,right,1472112007.539193
61,0.50,left,1472112009.046382
93,16.50,right,1472112010.582106
80,10.00,left,1472112012.198547
119,29.50,right,1472112013.734395
77,8.50,left,1472112015.240557
48,-6.00,left,1472112016.775752
45,-7.50,left,1472112018.284453
44,-8.00,left,1472112020.038837
71,5.50,right,1472112021.790585
81,10.50,right,1472112023.050757
31,-14.50,left,1472112024.516864
105,22.50,right,1472112026.022980
28,-16.00,left,1472112027.422348
110,25.00,right,1472112028.916613
67,3.50,left,1472112030.861345
6,-27.00,left,1472112031.971830
20,-20.00,left,1472112033.451033
58,-1.00,left,1472112035.068181
43,-8.50,left,1472112036.479944
92,16.00,right,1472112037.890016
12,-24.00,left,1472112039.342967
79,9.50,right,1472112040.835532
60,0.00,left,1472112042.219855
68,4.00,right,1472112043.877360
86,13.00,right,1472112045.342509
37,-11.50,left,1472112046.822464
104,22.00,right,1472112048.439941
35,-12.50,left,1472112049.919880
47,-6.50,left,1472112051.525442
1,-29.50,left,1472112052.992253
50,-5.00,left,1472112054.404947
118,29.00,right,1472112055.898755
111,25.50,right,1472112057.434215
