stimulus,angle,response,time
68,4.00,right,1472041799.978849
79,9.50,right,1472041868.985619
85,12.50,right,1472041870.342583
27,-16.50,left,1472041871.685961
51,-4.50,left,1472041873.400796
101,20.50,right,1472041874.991890
97,18.50,right,1472041876.349099
104,22.00,right,1472041877.707195
102,21.00,right,1472041879.214209
25,-17.50,left,1472041880.571490
92,16.00,right,1472041882.230312
107,23.50,right,1472041883.669279
60,0.00,left,1472041885.340986
29,-15.50,left,1472041886.700135
47,-6.50,left,1472041888.084893
108,24.00,right,1472041890.003778
50,-5.00,left,1472041891.278598
73,6.50,right,1472041892.841606
8,-26.00,left,1472041894.185130
14,-23.00,left,1472041895.707679
84,12.00,right,1472041897.365045
116,28.00,right,1472041898.886444
75,7.50,right,1472041900.778201
38,-11.00,left,1472041901.970531
96,18.00,right,1472041903.533302
88,14.00,right,1472041905.052781
2,-29.00,left,1472041906.368462
23,-18.50,left,1472041907.765956
42,-9.00,left,1472041909.260733
89,14.50,right,1472041910.918278
28,-16.00,left,1472041912.479831
34,-13.00,left,1472041913.917976
71,5.50,right,1472041915.507710
15,-22.50,left,1472041916.824476
98,19.00,right,1472041918.415172
4,-28.00,left,1472041919.881536
40,-10.00,left,1472041921.292028
33,-13.50,left,1472041922.648936
114,27.00,right,1472041924.582973
45,-7.50,left,1472041925.816622
9,-25.50,left,1472041927.312187
36,-12.00,left,1472041928.832980
30,-15.00,left,1472041930.340947
7,-26.50,left,1472041931.848659
76,8.00,right,1472041933.576368
16,-22.00,left,1472041935.042284
64,2.00,right,1472041936.741986
86,13.00,right,1472041938.030062
1,-29.50,left,1472041939.402763
41,-9.50,left,1472041941.035456
32,-14.00,right,1472041942.433516
22,-19.00,left,1472041943.790505
82,11.00,right,1472041945.258080
56,-2.00,left,1472041946.670963
12,-24.00,left,1472041948.069662
55,-2.50,left,1472041949.823352
3,-28.50,left,1472041951.057051
13,-23.50,left,1472041952.729221
11,-24.50,left,1472041954.086911
118,29.00,right,1472041955.621657
106,23.00,right,1472041957.020243
80,10.00,left,1472041958.666191
20,-20.00,left,1472041959.940603
58,-1.00,left,1472041961.395155
69,4.50,right,1472041963.135792
90,15.00,right,1472041964.356793
117,28.50,right,1472041965.988163
0,-30.00,left,1472041967.606731
59,-0.50,left,1472041969.334626
18,-21.00,left,1472041970.512972
49,-5.50,left,1472041971.994503
95,17.50,right,1472041973.651461
54,-3.00,left,1472041975.078444
44,-8.00,left,1472041976.723279
21,-19.50,left,1472041978.244487
87,13.50,right,1472041979.739043
31,-14.50,left,1472041981.165449
57,-1.50,left,1472041982.632820
113,26.50,right,1472041984.153353
61,0.50,left,1472041985.675270
62,1.00,left,1472041987.183490
100,20.00,left,1472041988.622452
39,-10.50,left,1472041989.965512
66,3.00,left,1472041991.514005
94,17.00,right,1472041993.103336
63,1.50,left,1472041994.612172
70,5.00,right,1472041996.572187
78,9.00,right,1472041997.820254
35,-12.50,left,1472041999.095889
5,-27.50,left,1472042000.521348
48,-6.00,left,1472042002.290597
110,25.00,right,1472042003.701748
72,6.00,left,1472042005.114380
74,7.00,left,1472042006.648500
81,10.50,left,1472042008.336060
67,3.50,left,1472042009.515205
6,-27.00,left,1472042010.996063
46,-7.00,left,1472042012.447530
109,24.50,right,1472042014.243009
10,-25.00,left,1472042015.751025
52,-4.00,left,1472042017.218566
65,2.50,left,1472042018.753312
91,15.50,left,1472042020.221255
83,11.50,left,1472042021.496196
112,26.00,right,1472042023.114406
19,-20.50,left,1472042024.457655
103,21.50,right,1472042025.992763
37,-11.50,left,1472042027.539872
17,-21.50,left,1472042028.842231
115,27.50,right,1472042030.362647
111,25.50,right,1472042031.897925
105,22.50,right,1472042033.350891
53,-3.50,left,1472042034.860151
93,16.50,right,1472042036.382633
24,-18.00,left,1472042037.876097
43,-8.50,left,1472042039.410802
99,19.50,right,1472042040.863429
26,-17.00,left,1472042042.234936
77,8.50,left,1472042044.207859
119,29.50,right,1472042045.400416
