stimulus,angle,response,time
92,16.00,right,1471936825.713047
7,-26.50,right,1471936833.135377
95,17.50,left,1471936834.657803
76,8.00,left,1471936836.319934
106,23.00,left,1471936837.773698
23,-18.50,right,1471936839.444028
26,-17.00,right,1471936840.746156
22,-19.00,right,1471936842.225966
40,-10.00,right,1471936843.650387
14,-23.00,right,1471936845.089770
96,18.00,left,1471936846.583027
4,-28.00,right,1471936848.144156
80,10.00,left,1471936849.679639
100,20.00,left,1471936851.269066
112,26.00,left,1471936852.858664
9,-25.50,right,1471936854.338025
91,15.50,left,1471936855.802969
34,-13.00,right,1471936857.323889
39,-10.50,right,1471936859.063783
0,-30.00,right,1471936860.462482
60,0.00,left,1471936862.284032
111,25.50,left,1471936863.395096
36,-12.00,right,1471936864.944479
82,11.00,left,1471936866.560801
62,1.00,left,1471936868.152924
102,21.00,left,1471936869.467798
31,-14.50,right,1471936870.842917
18,-21.00,right,1471936872.391874
25,-17.50,right,1471936873.871243
12,-24.00,right,1471936875.503100
107,23.50,left,1471936877.135424
78,9.00,left,1471936878.655744
87,13.50,left,1471936880.000585
57,-1.50,left,1471936881.561015
50,-5.00,right,1471936883.247770
46,-7.00,right,1471936884.644422
8,-26.00,right,1471936885.864919
85,12.50,left,1471936887.467136
15,-22.50,right,1471936888.958443
44,-8.00,right,1471936890.589242
65,2.50,left,1471936891.836241
38,-11.00,right,1471936893.354929
94,17.00,left,1471936894.820216
115,27.50,left,1471936896.300164
93,16.50,left,1471936897.766580
70,5.00,left,1471936899.465002
29,-15.50,right,1471936900.822907
30,-15.00,right,1471936902.438611
56,-2.00,right,1471936904.837210
117,28.50,left,1471936905.427999
43,-8.50,right,1471936906.852657
32,-14.00,right,1471936908.540730
27,-16.50,right,1471936910.144189
77,8.50,left,1471936911.460570
75,7.50,left,1471936913.021958
58,-1.00,left,1471936914.679278
10,-25.00,right,1471936916.035328
42,-9.00,right,1471936917.653456
66,3.00,left,1471936918.886912
79,9.50,left,1471936920.489512
24,-18.00,right,1471936921.955568
105,22.50,left,1471936923.435586
71,5.50,left,1471936925.190723
119,29.50,left,1471936926.479214
68,4.00,left,1471936928.425879
73,6.50,left,1471936929.754137
116,28.00,left,1471936931.084080
21,-19.50,right,1471936932.701222
19,-20.50,right,1471936934.127395
61,0.50,left,1471936935.826603
110,25.00,left,1471936937.100993
67,3.50,left,1471936938.813258
45,-7.50,right,1471936940.334928
2,-29.00,right,1471936941.855281
48,-6.00,left,1471936943.267600
72,6.00,left,1471936944.706524
53,-3.50,right,1471936946.352338
6,-27.00,right,1471936947.722824
20,-20.00,right,1471936949.243999
17,-21.50,right,1471936950.863473
118,29.00,left,1471936952.316010
74,7.00,left,1471936954.056145
90,15.00,left,1471936955.440647
41,-9.50,right,1471936957.057867
88,14.00,left,1471936958.373934
28,-16.00,right,1471936959.979226
16,-22.00,right,1471936961.651950
99,19.50,left,1471936963.050326
84,12.00,left,1471936964.750448
35,-12.50,right,1471936966.326904
54,-3.00,right,1471936967.781746
47,-6.50,right,1471936969.343868
69,4.50,left,1471936970.509500
51,-4.50,right,1471936972.180670
98,19.00,left,1471936973.360203
59,-0.50,left,1471936975.168405
103,21.50,left,1471936976.389250
49,-5.50,right,1471936978.268957
97,18.50,left,1471936979.311576
104,22.00,left,1471936980.820256
81,10.50,left,1471936982.273069
63,1.50,left,1471936984.043135
101,20.50,left,1471936985.235046
1,-29.50,right,1471936986.702047
86,13.00,left,1471936988.292263
33,-13.50,right,1471936989.841872
109,24.50,left,1471936991.157490
3,-28.50,right,1471936992.638440
52,-4.00,right,1471936994.598661
55,-2.50,left,1471936995.640436
113,26.50,left,1471936997.078524
5,-27.50,right,1471936998.502782
89,14.50,left,1471936999.914776
11,-24.50,right,1471937001.407772
64,2.00,left,1471937002.902196
108,24.00,left,1471937004.422327
37,-11.50,right,1471937005.957014
83,11.50,left,1471937007.396204
13,-23.50,right,1471937008.932595
114,27.00,left,1471937010.385263
