stimulus,angle,response,time
15,-22.50,right,1478702767.287781
73,6.50,left,1478702768.730861
28,-16.00,right,1478702770.092829
55,-2.50,left,1478702771.794551
77,8.50,left,1478702773.305742
2,-29.00,right,1478702774.749272
52,-4.00,right,1478702776.178198
11,-24.50,right,1478702777.661076
5,-27.50,right,1478702779.211716
34,-13.00,right,1478702780.734638
16,-22.00,right,1478702782.246078
17,-21.50,right,1478702783.825475
117,28.50,left,1478702785.404334
26,-17.00,right,1478702786.874065
113,26.50,left,1478702788.493617
19,-20.50,right,1478702789.922033
78,9.00,left,1478702791.528663
74,7.00,left,1478702793.067223
119,29.50,left,1478702794.605391
3,-28.50,right,1478702796.143052
29,-15.50,right,1478702797.829179
85,12.50,left,1478702799.094803
36,-12.00,right,1478702800.455666
116,28.00,left,1478702802.007358
1,-29.50,right,1478702803.463591
63,1.50,left,1478702805.055426
84,12.00,left,1478702806.606106
91,15.50,left,1478702807.926437
90,15.00,left,1478702809.545274
98,19.00,left,1478702811.150667
79,9.50,left,1478702812.472446
7,-26.50,right,1478702813.806286
95,17.50,left,1478702815.317597
10,-25.00,right,1478702816.746953
23,-18.50,right,1478702818.407392
8,-26.00,right,1478702819.808638
72,6.00,left,1478702821.317890
18,-21.00,right,1478702822.787453
93,16.50,left,1478702824.420910
115,27.50,left,1478702825.972563
92,16.00,left,1478702827.429871
40,-10.00,right,1478702829.021878
22,-19.00,right,1478702830.546407
20,-20.00,right,1478702831.962957
102,21.00,left,1478702833.596649
44,-8.00,right,1478702835.121112
21,-19.50,right,1478702836.604171
97,18.50,left,1478702838.196258
46,-7.00,right,1478702840.427889
59,-0.50,left,1478702841.651732
13,-23.50,right,1478702842.957500
89,14.50,left,1478702844.276909
96,18.00,left,1478702845.868716
57,-1.50,right,1478702847.516104
88,14.00,left,1478702848.931569
50,-5.00,right,1478702851.014254
24,-18.00,right,1478702851.844419
4,-28.00,right,1478702853.259908
118,29.00,left,1478702854.661954
25,-17.50,right,1478702856.389794
56,-2.00,right,1478702857.858908
83,11.50,left,1478702859.206528
67,3.50,left,1478702860.757696
76,8.00,left,1478702862.295531
45,-7.50,right,1478702863.724874
100,20.00,left,1478702865.059033
33,-13.50,right,1478702866.624304
35,-12.50,right,1478702868.189875
65,2.50,left,1478702869.904856
87,13.50,left,1478702871.184357
9,-25.50,right,1478702872.612813
110,25.00,left,1478702874.232257
105,22.50,left,1478702875.701897
107,23.50,left,1478702877.170830
41,-9.50,right,1478702878.680470
99,19.50,left,1478702880.204645
94,17.00,left,1478702881.673632
54,-3.00,right,1478702883.021506
53,-3.50,right,1478702884.639654
12,-24.00,right,1478702885.958779
80,10.00,left,1478702887.400998
14,-23.00,right,1478702888.883399
81,10.50,left,1478702890.365966
58,-1.00,right,1478702891.999368
43,-8.50,right,1478702893.400940
70,5.00,left,1478702894.817090
106,23.00,left,1478702896.259714
39,-10.50,right,1478702897.783750
111,25.50,left,1478702899.361563
64,2.00,left,1478702900.953117
49,-5.50,right,1478702902.314473
31,-14.50,right,1478702903.812205
69,4.50,left,1478702905.336711
103,21.50,left,1478702906.806722
42,-9.00,right,1478702908.235959
32,-14.00,right,1478702909.882796
82,11.00,left,1478702911.312100
66,3.00,right,1478702912.877150
75,7.50,left,1478702914.359643
48,-6.00,right,1478702915.993254
68,4.00,right,1478702917.259061
101,20.50,left,1478702918.784110
30,-15.00,right,1478702920.348234
47,-6.50,right,1478702921.775819
61,0.50,left,1478702923.409274
108,24.00,left,1478702924.756940
114,27.00,left,1478702926.267050
0,-30.00,right,1478702927.723220
37,-11.50,right,1478702929.261131
27,-16.50,right,1478702930.704330
71,5.50,left,1478702932.255257
60,0.00,left,1478702933.887544
104,22.00,left,1478702935.424663
62,1.00,left,1478702936.908232
51,-4.50,right,1478702938.269914
86,13.00,left,1478702939.699486
109,24.50,left,1478702941.196691
6,-27.00,right,1478702942.665902
38,-11.00,right,1478702944.272438
112,26.00,left,1478702945.742943
