stimulus,angle,response,time
102,21.00,right,1478601074.460185
3,-28.50,left,1478601075.821470
16,-22.00,left,1478601077.264180
56,-2.00,left,1478601078.707154
34,-13.00,left,1478601080.164190
35,-12.50,left,1478601081.634633
45,-7.50,left,1478601083.280686
110,25.00,right,1478601084.669223
10,-25.00,left,1478601086.111436
71,5.50,left,1478601087.663550
49,-5.50,left,1478601089.242893
117,28.50,right,1478601090.698897
58,-1.00,left,1478601092.468745
43,-8.50,right,1478601093.789321
42,-9.00,left,1478601095.409721
70,5.00,right,1478601097.139328
28,-16.00,left,1478601098.446364
108,24.00,right,1478601100.039483
79,9.50,right,1478601101.550562
112,26.00,right,1478601102.871067
2,-29.00,left,1478601104.422284
20,-20.00,left,1478601105.987011
57,-1.50,left,1478601107.593450
61,0.50,left,1478601109.090899
47,-6.50,left,1478601110.724263
26,-17.00,left,1478601112.113330
88,14.00,right,1478601113.582706
90,15.00,right,1478601115.133883
39,-10.50,left,1478601116.671792
95,17.50,right,1478601118.073727
99,19.50,right,1478601119.530171
109,24.50,right,1478601120.959686
91,15.50,right,1478601122.443351
74,7.00,left,1478601124.117379
4,-28.00,left,1478601125.723370
22,-19.00,left,1478601127.043644
107,23.50,right,1478601128.512958
54,-3.00,left,1478601130.215811
67,3.50,left,1478601131.564719
89,14.50,left,1478601132.966569
46,-7.00,left,1478601134.599775
115,27.50,right,1478601136.014065
68,4.00,right,1478601137.470265
78,9.00,right,1478601138.913726
111,25.50,right,1478601140.356691
55,-2.50,left,1478601141.907452
15,-22.50,left,1478601143.227391
64,2.00,right,1478601144.915018
0,-30.00,right,1478601146.344724
76,8.00,right,1478601147.842583
100,20.00,left,1478601149.095316
8,-26.00,left,1478601150.619516
50,-5.00,left,1478601152.021350
36,-12.00,left,1478601153.627107
85,12.50,right,1478601155.138448
27,-16.50,left,1478601156.622532
114,27.00,right,1478601158.052184
116,28.00,right,1478601159.631110
24,-18.00,left,1478601161.033242
41,-9.50,left,1478601162.570976
32,-14.00,left,1478601163.958692
103,21.50,right,1478601165.400454
14,-23.00,left,1478601166.897205
92,16.00,right,1478601168.503254
98,19.00,right,1478601170.313091
59,-0.50,left,1478601171.606265
81,10.50,right,1478601173.008348
19,-20.50,left,1478601174.410122
33,-13.50,left,1478601176.138195
113,26.50,right,1478601177.512244
38,-11.00,left,1478601178.995600
25,-17.50,left,1478601180.614617
80,10.00,right,1478601182.248055
105,22.50,right,1478601183.640293
52,-4.00,left,1478601185.191993
6,-27.00,left,1478601186.756876
84,12.00,left,1478601188.227197
12,-24.00,left,1478601189.765018
86,13.00,right,1478601191.521425
69,4.50,right,1478601192.949782
118,29.00,right,1478601194.297268
9,-25.50,left,1478601195.916726
60,0.00,right,1478601197.522387
13,-23.50,left,1478601199.074755
29,-15.50,left,1478601200.625684
94,17.00,right,1478601202.081252
65,2.50,right,1478601203.863881
21,-19.50,left,1478601205.198238
63,1.50,left,1478601206.668654
23,-18.50,right,1478601208.288337
17,-21.50,left,1478601209.581059
73,6.50,right,1478601211.199801
44,-8.00,left,1478601212.560632
37,-11.50,left,1478601214.029850
30,-15.00,left,1478601215.486164
77,8.50,right,1478601216.956334
11,-24.50,left,1478601218.535159
104,22.00,right,1478601219.883061
66,3.00,left,1478601221.543741
53,-3.50,left,1478601223.000522
40,-10.00,left,1478601224.551966
51,-4.50,left,1478601225.967157
75,7.50,right,1478601227.423340
93,16.50,right,1478601228.825107
18,-21.00,left,1478601230.457982
72,6.00,right,1478601231.873723
5,-27.50,left,1478601233.453433
119,29.50,right,1478601235.046458
62,1.00,right,1478601236.475922
48,-6.00,left,1478601237.973383
97,18.50,right,1478601239.389718
106,23.00,right,1478601240.873537
83,11.50,right,1478601242.343709
7,-26.50,left,1478601243.935716
82,11.00,right,1478601245.282636
101,20.50,right,1478601246.915289
96,18.00,right,1478601248.344642
31,-14.50,left,1478601250.033445
87,13.50,left,1478601251.312828
1,-29.50,left,1478601252.879551
